target_id	length	eff_length	est_counts	tpm
AT3G48330.2	788	589	164.1	11.1936
AT3G48330.3	1038	839	9.27712	0.44425
AT3G48330.4	871	672	63.3243	3.78598
AT3G48330.1	1024	825	162.299	7.90383
AT4G32710.1	2794	2595	325	5.03179
AT3G46440.1	1646	1447	580.646	16.122
AT3G46440.2	1735	1536	296.354	7.75168
AT2G21930.1	1401	1202	0	0
AT2G21930.2	1500	1301	0	0
AT3G53910.1	327	128.001	0	0
AT4G25090.1	3019	2820	0	0
AT4G25090.2	2775	2576	0	0
AT2G18870.1	720	521	0	0
AT1G56250.1	1276	1077	0	0
AT3G16830.1	3909	3710	1285	13.9157
AT5G20470.1	1814	1615	0	0
AT5G04950.1	1399	1200	8	0.267846
AT4G13720.1	924	725	478.519	26.5178
AT4G13720.2	1053	854	26.4806	1.2458
AT5G50110.1	1087	888	284.327	12.8642
AT5G50110.2	1146	947	4.67273	0.198243
AT3G03305.1	2493	2294	493	8.63436
AT5G66670.2	1632	1433	0	0
AT5G66670.4	1660	1461	0	0
AT5G66670.3	1973	1774	0	0
AT5G66670.1	1890	1691	0	0
AT4G08039.1	210	28.6775	0	0
AT2G38310.1	1439	1240	603	19.5377
AT2G26900.1	1906	1707	7376	173.606
AT5G23000.1	1399	1200	0	0
AT1G66852.1	333	134.001	0	0
AT1G69810.2	1940	1741	0	0
AT1G69810.1	1593	1394	7	0.201749
AT1G72450.2	1786	1587	3718.1	94.1285
AT1G72450.1	1604	1405	18344.9	524.585
AT5G03560.3	1847	1648	23.3841	0.570086
AT5G03560.4	1434	1235	12.2886	0.399773
AT5G03560.1	1135	936	131.117	5.62808
AT5G03560.2	2202	2003	24.2102	0.485617
AT4G27340.3	2046	1847	5.3917	0.117283
AT4G27340.2	1880	1681	234.341	5.6009
AT4G27340.1	2220	2021	628.267	12.4898
AT1G76280.4	3218	3019	5.55073	0.0738692
AT1G76280.2	3066	2867	40.7447	0.570979
AT1G76280.5	2985	2786	279.119	4.02518
AT1G76280.3	2472	2273	8.17564e-05	1.4451e-06
AT1G76280.1	2889	2690	64.5854	0.964626
AT3G03272.1	781	582	3	0.207098
AT3G28960.1	1318	1119	56.2827	2.02079
AT3G28960.4	1270	1071	0	0
AT3G28960.3	1501	1302	0	0
AT3G28960.2	1891	1692	17.7173	0.420701
AT3G28960.5	1730	1531	0	0
AT1G65630.1	1761	1562	0	0
AT3G10210.1	1187	988	307.122	12.4891
AT4G27830.2	1601	1402	235.713	6.7548
AT4G27830.1	1842	1643	156.801	3.83431
AT1G71390.2	2575	2376	1	0.0169095
AT1G71390.1	2453	2254	0	0
AT5G46260.1	4166	3967	370.875	3.75615
AT2G32710.2	1482	1283	210.748	6.59954
AT2G32710.1	2391	2192	72.3042	1.32526
AT5G27680.2	3588	3389	10.8081	0.128131
AT5G27680.3	3487	3288	0.0460757	0.000563011
AT5G27680.5	3205	3006	5.54324	0.0740886
AT5G27680.4	3382	3183	1.99728e-06	2.52103e-08
AT5G27680.1	3492	3293	79.8781	0.974569
AT5G27680.6	3178	2979	18.7246	0.252533
AT4G19380.1	2367	2168	18	0.333572
AT4G19380.2	2513	2314	0	0
AT5G61960.2	3723	3524	0	0
AT5G61960.10	3410	3211	1374.22	17.1947
AT5G61960.5	3711	3512	0	0
AT5G61960.9	3495	3296	0	0
AT5G61960.6	3632	3433	0	0
AT5G61960.11	3391	3192	0.000776787	9.77722e-06
AT5G61960.1	4032	3833	560.777	5.87798
AT5G61960.3	3816	3617	0	0
AT5G61960.8	3530	3331	0	0
AT5G61960.4	3725	3526	0	0
AT5G61960.7	3607	3408	0	0
AT4G29180.2	3108	2909	0	0
AT4G29180.1	2939	2740	11	0.161294
AT4G29180.3	3117	2918	0	0
AT3G09680.1	661	462	2	0.173926
AT1G56233.1	335	136	0	0
AT1G15210.1	4849	4650	0	0
AT3G63470.1	1872	1673	13	0.312194
AT2G16970.1	1520	1321	0	0
AT2G16970.8	1236	1037	0	0
AT2G16970.6	1282	1083	0	0
AT2G16970.3	1569	1370	0	0
AT2G16970.7	1682	1483	0	0
AT2G16970.4	1556	1357	0	0
AT2G16970.2	1640	1441	0	0
AT2G16970.5	1319	1120	0	0
AT1G15250.1	642	443	27.6875	2.51106
AT1G15250.2	626	427	152.313	14.3313
AT1G79700.2	1154	955	105.68	4.44598
AT1G79700.3	1241	1042	13.3079	0.513119
AT1G79700.1	1082	883	35.0119	1.59306
AT1G79700.4	868	669	0	0
AT2G46620.1	2081	1882	472	10.0763
AT3G46920.1	3477	3278	149.595	1.83351
AT3G46920.2	3633	3434	223.405	2.61379
AT2G43750.2	1497	1298	6194.49	191.738
AT2G43750.1	1664	1465	236.856	6.49567
AT1G62895.1	261	63.4937	0	0
AT2G24490.2	1897	1698	0	0
AT2G24490.1	1473	1274	425	13.4028
AT3G57080.1	1427	1228	309	10.1097
AT3G13820.1	1396	1197	0	0
AT2G15080.2	3309	3110	512.527	6.62115
AT2G15080.1	3639	3440	529.473	6.1839
AT1G73360.1	3506	3307	406	4.93252
AT1G16360.1	1203	1004	0	0
AT1G16360.4	1368	1169	5	0.171843
AT1G16360.5	1338	1139	0	0
AT1G16360.3	1459	1260	0	0
AT1G16360.2	1297	1098	0	0
AT1G10225.1	535	336	0	0
AT3G49770.1	904	705	0	0
AT4G31660.1	1173	974	0	0
AT1G26670.1	1219	1020	1102	43.4068
AT1G34855.1	576	377	0	0
AT1G52200.1	1425	1226	15.5252	0.508771
AT1G52200.2	1366	1167	3.47484	0.11963
AT1G57800.2	2119	1920	0	0
AT1G57800.1	2107	1908	0	0
AT4G23200.1	2432	2233	22.7857	0.409969
AT4G23200.2	2334	2135	56.2143	1.05785
AT1G69460.1	1107	908	1789	79.1592
AT1G04310.2	2464	2265	38.5413	0.683652
AT1G04310.1	2572	2373	28.4587	0.48183
AT1G08080.1	924	725	4	0.221666
AT2G37678.1	977	778	508.106	26.2392
AT2G37678.2	1008	809	50.8943	2.52753
AT3G56070.2	961	762	528.234	27.8515
AT3G56070.1	1102	903	249.766	11.1128
AT5G15420.1	605	406	1	0.098958
AT5G06020.1	456	257	0	0
AT3G15251.1	114	9.32945	0	0
AT1G75550.2	920	721	10.2011	0.568446
AT1G75550.1	777	578	60.7989	4.22615
AT1G71890.1	1863	1664	5	0.120724
AT1G05430.1	1176	977	634	26.0718
AT4G29810.3	1485	1286	28.2043	0.881152
AT4G29810.1	1571	1372	773.101	22.6391
AT4G29810.2	1441	1242	1595.69	51.6184
AT3G02780.1	1890	1691	1856.39	44.1065
AT3G02780.2	1297	1098	180.607	6.6086
AT4G26560.1	759	560	0	0
AT1G80870.1	2500	2301	298	5.20327
AT4G23670.1	1121	922	14587	635.641
AT2G46225.3	1232	1033	54.6037	2.12373
AT2G46225.2	1403	1204	8.65124	0.288688
AT2G46225.1	1310	1111	269.745	9.75475
AT5G18730.1	2407	2208	37	0.673255
AT5G67570.1	2471	2272	719	12.7144
AT1G75310.1	4550	4351	111.846	1.03278
AT1G75310.2	4728	4529	1432.15	12.7047
AT5G29054.1	102	8.50096	0	0
AT2G27700.2	1443	1244	0.127516	0.00411833
AT2G27700.1	1440	1241	2.87248	0.0929956
AT1G02010.4	2640	2441	54.5096	0.897185
AT1G02010.6	1961	1762	129.423	2.95109
AT1G02010.1	2803	2604	0	0
AT1G02010.5	2634	2435	2.77581e-07	4.58002e-09
AT1G02010.2	2161	1962	3.4572	0.070795
AT1G02010.3	2705	2506	80.6102	1.29237
AT1G47900.1	3757	3558	629.941	7.11329
AT1G47900.3	3452	3253	325.059	4.01472
AT1G47900.2	3385	3186	0	0
AT5G57625.1	935	736	0	0
AT4G02725.1	2686	2487	2560.77	41.3687
AT4G02725.2	2898	2699	69.2289	1.03053
AT1G14315.2	912	713	0	0
AT1G14315.1	672	473	2	0.169881
AT5G66440.1	1258	1059	164	6.22192
AT4G35440.2	2661	2462	7.34784	0.119908
AT4G35440.1	2561	2362	1175.65	19.9975
AT3G52460.1	1366	1167	19	0.654123
AT4G26240.1	1288	1089	197.674	7.29286
AT3G55380.2	997	798	0	0
AT3G55380.1	1345	1146	415	14.5492
AT2G16953.1	195	22.8744	0	0
AT2G22320.1	336	137	0	0
AT1G26760.1	1792	1593	28	0.706186
AT1G05250.1	1492	1293	3.68864	0.114616
AT3G44560.1	1755	1556	9	0.232386
AT3G44560.2	1920	1721	0	0
AT3G44560.3	1864	1665	0	0
AT1G67260.3	1685	1486	0	0
AT1G67260.2	1751	1552	0	0
AT1G67260.1	1080	881	2	0.0912076
AT4G31950.1	1650	1451	0	0
AT5G51680.1	1455	1256	39.3607	1.25907
AT4G10925.1	1213	1014	89.823	3.55899
AT4G10925.5	1221	1022	0	0
AT4G10925.4	1325	1126	17.7396	0.632968
AT4G10925.2	1210	1011	13.4046	0.532697
AT4G10925.3	1192	993	54.0328	2.18617
AT3G56520.1	528	329	0	0
AT1G24575.1	732	533	116	8.74395
AT4G31690.1	892	693	0	0
AT1G12790.1	1527	1328	122	3.69095
AT4G34640.1	1902	1703	1262.43	29.7831
AT4G34640.2	1558	1359	336.568	9.95017
AT4G03340.2	1893	1694	0	0
AT4G03340.1	2100	1901	24	0.507231
AT2G37260.1	1856	1657	19.8206	0.480585
AT2G37260.2	1290	1091	0	0
AT2G37260.3	1438	1239	17.1794	0.557076
AT5G54610.1	1669	1470	795	21.7283
AT3G27970.1	1360	1161	10	0.346055
AT4G13550.1	2651	2452	135.299	2.21693
AT4G13550.3	2917	2718	0	0
AT4G13550.2	2821	2622	630.701	9.66423
AT1G04850.1	1669	1470	1856.16	50.7312
AT1G04850.2	1665	1466	35.8397	0.982215
AT5G20560.1	1156	957	0	0
AT3G17420.1	2063	1864	160	3.44866
AT3G08780.1	1363	1164	453.885	15.6664
AT3G08780.2	1498	1299	40.1151	1.24073
AT1G31760.1	1434	1235	41	1.33381
AT5G65470.1	2166	1967	2504	51.1454
AT1G33250.1	2419	2220	680	12.3064
AT1G74000.1	1340	1141	16	0.563393
AT3G55660.1	2155	1956	71	1.45837
AT3G55660.2	2221	2022	0	0
AT4G15562.1	674	475	0	0
AT3G48480.1	1349	1150	24	0.838475
AT5G66420.3	1989	1790	410.637	9.21683
AT5G66420.1	2749	2550	399.039	6.28712
AT5G66420.2	2675	2476	1680.32	27.2659
AT3G02740.1	1742	1543	380.428	9.90567
AT3G02740.2	1974	1775	82.5715	1.869
AT1G55580.1	1980	1781	1	0.0225586
AT1G53903.1	876	677	3823.5	226.908
AT3G63400.1	2084	1885	1034.48	22.0488
AT3G63400.4	2138	1939	79.6112	1.64958
AT3G63400.3	2103	1904	275.913	5.82213
AT3G63400.2	1535	1336	0	0
AT1G19715.1	2130	1931	1889.75	39.3187
AT1G19715.2	2128	1929	231.661	4.825
AT1G19715.3	1925	1726	621.587	14.469
AT5G62750.1	896	697	0	0
AT2G04031.1	624	425	0	0
AT3G06130.2	1643	1444	42.4783	1.18189
AT3G06130.1	2080	1881	219.522	4.68884
AT5G50000.2	1957	1758	131.003	2.99391
AT5G50000.1	1760	1561	1304	33.5622
AT1G69430.1	1660	1461	22	0.604991
AT1G53340.3	2149	1950	0	0
AT1G53340.2	2243	2044	0	0
AT1G53340.1	2112	1913	2	0.0420041
ATCG00160.1	711	512	26	2.04023
AT3G05660.1	3191	2992	1547	20.7733
AT2G16130.1	1878	1679	0	0
AT5G63820.1	678	479	46	3.85833
AT3G17140.1	339	140	0	0
AT3G24110.1	967	768	34.5185	1.80579
AT3G24110.2	1048	849	10.4815	0.496012
AT1G29890.3	2440	2241	402.009	7.20727
AT1G29890.1	1906	1707	311.3	7.32694
AT1G29890.2	1901	1702	169.691	4.00568
AT2G47560.1	1012	813	3	0.148254
AT4G28600.3	2942	2743	95.8784	1.40434
AT4G28600.2	3064	2865	20.9961	0.294436
AT4G28600.1	2927	2728	868.125	12.7854
AT1G80290.2	1070	871	184.205	8.49689
AT1G80290.1	1904	1705	128.795	3.03495
AT1G56540.1	3559	3360	135.642	1.62193
AT1G56540.2	3684	3485	23.3581	0.269284
AT2G37390.1	1580	1381	0	0
AT2G37390.2	978	779	5	0.257875
AT2G06050.3	1264	1065	29889.4	1127.57
AT2G06050.1	1563	1364	14858.3	437.654
AT2G06050.2	1510	1311	13132.4	402.454
AT3G20920.1	1338	1139	522.154	18.4184
AT3G20920.2	1335	1136	38.8462	1.37387
AT5G26220.1	1131	932	122.911	5.29848
AT5G26220.2	1152	953	30.0891	1.26851
AT3G54830.1	1775	1576	7.30285e-05	1.86171e-06
AT3G54830.2	1758	1559	86.9999	2.24207
AT3G09190.1	1489	1290	50	1.55725
AT3G05545.1	2138	1939	1344	27.8483
AT1G48650.2	3897	3698	0	0
AT1G48650.1	4303	4104	1992	19.5011
AT4G27400.1	1306	1107	0	0
AT2G35250.1	1038	839	0	0
AT5G15730.1	1650	1451	70.6041	1.95497
AT5G15730.2	1790	1591	614.396	15.5151
AT5G15730.3	1941	1742	0	0
AT1G22670.1	1288	1089	1	0.0368934
AT1G07030.1	1493	1294	488	15.1517
AT5G61930.2	1964	1765	115.717	2.63408
AT5G61930.1	2511	2312	40.3935	0.70194
AT4G27260.1	2357	2158	20	0.372353
AT1G69860.1	1668	1469	0	0
AT1G10120.1	2262	2063	334	6.50465
AT1G10120.2	1522	1323	1.0069e-05	3.05776e-07
AT5G08760.1	471	272	542	80.0584
AT2G38390.1	1387	1188	0	0
AT1G43650.2	1460	1261	0	0
AT1G43650.1	1382	1183	102	3.46411
AT3G26470.1	1620	1421	16	0.452379
AT1G09960.1	2217	2018	293	5.83342
AT4G27370.3	3740	3541	133.598	1.51583
AT4G27370.4	3651	3452	0	0
AT4G27370.1	3442	3243	0	0
AT4G27370.2	3827	3628	83.4023	0.923608
AT2G25250.1	1334	1135	836	29.5929
AT5G42110.1	575	376	112	11.9676
AT1G51990.2	1092	893	0	0
AT1G51990.1	1092	893	0	0
AT5G23030.1	1572	1373	0	0
AT3G51100.3	991	792	73.933	3.75051
AT3G51100.1	1183	984	343.036	14.0062
AT3G51100.2	926	727	3.03058	0.167482
AT3G29580.1	921	722	0	0
AT3G28370.5	1725	1526	0	0
AT3G28370.3	1288	1089	270.246	9.97029
AT3G28370.2	1722	1523	20.6104	0.543706
AT3G28370.1	879	680	0	0
AT3G28370.4	764	565	55.1438	3.92126
AT2G15710.1	1098	899	0	0
AT5G20250.2	2912	2713	136.666	2.0239
AT5G20250.4	2753	2554	2244.67	35.3108
AT5G20250.1	3011	2812	77.451	1.10659
AT5G20250.3	2846	2647	74.214	1.12644
AT4G21470.1	1445	1246	510	16.4448
AT4G05220.1	797	598	13.0117	0.874197
AT4G04730.1	423	224	0	0
AT2G33520.1	630	431	0	0
AT1G53625.1	660	461	7	0.610062
AT1G63360.1	3838	3639	396.828	4.38124
AT1G63360.2	2976	2777	597.756	8.64818
AT1G33330.2	1156	957	39.0612	1.63987
AT1G33330.3	1107	908	283.924	12.563
AT1G33330.1	998	799	131.015	6.58796
AT3G26840.1	2306	2107	347	6.6167
AT1G74929.1	102	8.50096	0	0
AT3G29010.1	1222	1023	24.2705	0.95319
AT3G29010.2	1076	877	0	0
AT3G29010.5	1030	831	0	0
AT3G29010.3	1391	1192	7.05325	0.237733
AT3G29010.6	736	537	88.5038	6.62162
AT3G29010.4	1298	1099	17.1724	0.627785
AT3G10450.1	1594	1395	124.521	3.58628
AT3G10450.3	1768	1569	0	0
AT3G10450.2	1677	1478	0	0
AT3G10450.4	1685	1486	3.47937	0.0940716
AT4G12485.1	32	5.55715	0	0
AT4G34800.1	729	530	5	0.379028
AT4G28340.1	1122	923	3	0.130586
AT1G63430.1	2761	2562	234.967	3.68473
AT1G63430.2	2847	2648	24.4883	0.371551
AT1G63430.3	2551	2352	381.544	6.51755
AT3G14510.1	1424	1225	0	0
AT1G80720.2	1134	935	29.2187	1.25553
AT1G80720.1	1070	871	110.781	5.11005
AT1G69770.1	3066	2867	984	13.7894
AT1G08460.1	1715	1516	242.735	6.43294
AT1G08460.2	2374	2175	49.2651	0.910033
AT1G78710.1	1149	950	0	0
AT1G78710.2	1146	947	0	0
AT4G03820.2	1794	1595	15.2735	0.384728
AT4G03820.1	1704	1505	284.727	7.60096
AT4G03820.3	1737	1538	0	0
AT4G03820.4	1833	1634	0	0
AT3G28930.3	899	700	1004.35	57.6455
AT3G28930.2	1084	885	75.6462	3.43416
AT3G28930.1	1003	804	0	0
AT3G52950.2	2112	1913	182.189	3.82634
AT3G52950.1	2292	2093	255.811	4.91051
AT2G26330.1	3985	3786	2364	25.0867
AT1G08610.1	2143	1944	365	7.54351
AT3G57620.1	1769	1570	0	0
AT5G08070.1	1328	1129	28.2721	1.0061
AT5G08070.2	729	530	14.7279	1.11645
AT1G17540.1	2819	2620	0	0
AT2G39280.1	2748	2549	916.768	14.45
AT2G39280.2	2846	2647	156.232	2.37133
AT1G27380.3	1122	923	1.43072	0.0622772
AT1G27380.4	907	708	0	0
AT1G27380.2	639	440	13.5693	1.23903
AT1G27380.1	991	792	0	0
AT1G58643.2	1707	1508	0	0
AT1G58643.1	1569	1370	0	0
AT5G08450.2	3369	3170	297.543	3.7711
AT5G08450.1	3332	3133	143.595	1.84143
AT5G08450.3	3083	2884	1386.86	19.3203
AT5G14030.3	994	795	0	0
AT5G14030.4	885	686	0.104995	0.00614925
AT5G14030.1	1615	1416	1280.84	36.342
AT5G14030.5	1738	1539	24.3	0.634372
AT5G14030.2	880	681	1316.75	77.6844
AT1G48953.1	650	451	0	0
AT5G66080.1	1908	1709	134.265	3.15644
AT5G66080.2	1017	818	29.7351	1.46047
AT2G47730.1	1739	1540	3974.19	103.682
AT2G47730.2	1748	1549	761.805	19.7592
AT2G02310.1	1250	1051	9	0.344046
AT4G11020.1	568	369	0	0
AT3G50670.2	2424	2225	1412.31	25.5022
AT3G50670.1	1792	1593	1237.69	31.2156
AT1G51440.1	1956	1757	177	4.04742
AT2G07719.1	1520	1321	3	0.0912421
AT1G18871.1	177	17.866	0	0
AT1G25210.2	1345	1146	0	0
AT1G25210.1	1194	995	0	0
AT1G21610.6	2731	2532	0	0
AT1G21610.1	2574	2375	365.822	6.18846
AT1G21610.4	3012	2813	75.413	1.07709
AT1G21610.5	2887	2688	62.0325	0.927187
AT1G21610.3	2531	2332	11.6129	0.200073
AT1G21610.2	2640	2441	360.12	5.92729
AT5G05340.1	1304	1105	23	0.836262
AT5G45440.1	1559	1360	1	0.0295419
AT4G05110.1	1677	1478	36	0.978599
AT4G05110.3	1766	1567	0	0
AT4G05110.2	2248	2049	0	0
AT5G25380.4	1332	1133	1.78552	0.0633156
AT5G25380.1	1851	1652	0	0
AT5G25380.2	1931	1732	6.61248	0.153389
AT5G25380.3	1563	1364	6.60201	0.194464
AT3G44080.1	1164	965	0	0
AT1G79710.3	1458	1259	15.5177	0.495197
AT1G79710.1	1854	1655	104.482	2.53642
AT1G79710.2	1751	1552	4.0583e-08	1.05058e-09
AT5G56920.1	938	739	0	0
AT5G38000.3	1263	1064	0	0
AT5G38000.2	1286	1087	5	0.184806
AT5G38000.1	1390	1191	0	0
AT5G15050.1	1823	1624	749	18.5299
AT3G50370.1	7163	6964	2776.33	16.0173
AT3G50370.2	7367	7168	1194.67	6.69616
AT1G80840.1	1325	1126	1477	52.701
AT5G53670.1	735	536	0	0
ATMG00440.1	459	260	0	0
AT2G23160.1	1275	1076	0	0
AT4G29940.2	2841	2642	10.4666	0.159166
AT4G29940.1	2897	2698	848.533	12.6358
AT4G23640.1	2965	2766	1275	18.5197
AT3G09550.2	2096	1897	89.7407	1.90064
AT3G09550.3	2535	2336	9.344	0.160708
AT3G09550.1	2285	2086	68.9153	1.32733
AT3G07568.1	528	329	284	34.6816
AT5G44630.1	2191	1992	0	0
AT2G40900.1	1782	1583	53	1.34515
AT2G39140.1	1594	1395	1954.93	56.3033
AT2G39140.2	1305	1106	117.069	4.2527
AT5G05950.1	1255	1056	208.751	7.94222
AT3G48670.3	2450	2251	185.649	3.31356
AT3G48670.1	2475	2276	0.000120467	2.12654e-06
AT3G48670.2	2353	2154	654.351	12.2051
AT5G63810.1	2608	2409	3447	57.4885
AT5G02340.1	1896	1697	0	0
AT4G32470.1	945	746	2094.5	112.802
AT4G32470.2	891	692	5.50091	0.319378
AT3G11270.1	1507	1308	359	11.0272
AT3G11270.2	1360	1161	0	0
AT2G46440.2	2648	2449	239.086	3.92232
AT2G46440.1	2569	2370	2636.48	44.6944
AT2G17630.1	1518	1319	313	9.53403
AT2G21105.1	12	4.33049	0	0
AT5G24100.1	2397	2198	0	0
AT4G29330.1	1470	1271	386.025	12.2024
AT4G29330.2	1341	1142	67.9749	2.39144
AT2G15470.1	1215	1016	0	0
AT2G47790.1	1398	1199	462	15.481
AT1G71300.1	2244	2045	0	0
AT1G71300.2	2106	1907	3	0.0632044
AT5G48545.1	1619	1420	314.39	8.89522
AT5G48545.2	2129	1930	69.3286	1.44322
AT5G48545.3	1712	1513	11.2816	0.299578
AT1G49490.1	2685	2486	184	2.97367
AT1G49490.2	2952	2753	0	0
AT1G23645.2	415	216	0	0
AT1G23645.1	698	499	0	0
AT3G08530.1	5722	5523	7896.48	57.4428
AT1G09795.1	1516	1317	4277	130.476
AT2G19190.1	2700	2501	6	0.0963861
AT5G56950.1	1688	1489	1763	47.5701
AT3G22380.3	5673	5474	567.533	4.16546
AT3G22380.2	5487	5288	38.8145	0.294903
AT3G22380.1	5757	5558	4198.65	30.3507
AT2G41835.1	1438	1239	132	4.28035
AT4G23590.1	1563	1364	0	0
AT3G05140.1	2124	1925	15.5242	0.324008
AT3G05140.2	2000	1801	30.4758	0.679858
AT1G48690.1	1073	874	0	0
AT4G35620.1	1673	1474	101.336	2.76212
AT4G35620.2	1742	1543	4.66413	0.121446
AT3G29750.1	1266	1067	0	0
AT1G49570.1	1509	1310	0	0
AT3G54500.5	2283	2084	273.785	5.27823
AT3G54500.3	2333	2134	0	0
AT3G54500.1	2330	2131	639.161	12.0505
AT3G54500.4	2452	2253	55.6386	0.992182
AT3G54500.7	2147	1948	194.317	4.00774
AT3G54500.8	2067	1868	23.3617	0.502462
AT3G54500.2	2522	2323	7.73667	0.133808
AT3G54500.6	2246	2047	0	0
AT2G45130.1	916	717	1	0.0560348
AT1G68470.1	1753	1554	79	2.04246
AT5G58400.1	1224	1025	0	0
AT2G39110.2	1894	1695	4.29699	0.101852
AT2G39110.1	1748	1549	18.703	0.485106
AT5G39510.1	1207	1008	1655	65.9651
AT4G32660.3	1552	1353	177.129	5.25981
AT4G32660.2	1698	1499	19.6677	0.527145
AT4G32660.1	1788	1589	374.012	9.45667
AT4G32660.4	1673	1474	340.191	9.27261
AT1G75580.1	934	735	27	1.47589
AT5G23090.1	1186	987	22.7028	0.924144
AT5G23090.2	1145	946	72.5092	3.07949
AT5G23090.4	1028	829	98.6021	4.77868
AT5G23090.3	755	556	30.1859	2.18125
AT5G23090.5	1069	870	0	0
AT5G45920.3	1263	1064	57.389	2.16702
AT5G45920.4	1162	963	77.0951	3.21645
AT5G45920.1	1238	1039	15.2671	0.59036
AT5G45920.2	1339	1140	13.2488	0.466927
AT3G52760.1	1180	981	395	16.1773
AT5G52750.1	757	558	35	2.52006
AT5G52750.2	880	681	0	0
AT5G18830.2	2876	2677	0	0
AT5G18830.1	3081	2882	450	6.27329
AT5G18830.3	2788	2589	0	0
AT3G27460.4	1328	1129	31.148	1.10844
AT3G27460.3	1567	1368	0	0
AT3G27460.5	1051	852	0	0
AT3G27460.2	1338	1139	115.163	4.06224
AT3G27460.1	1349	1150	62.6892	2.19014
AT2G38910.1	2432	2233	0	0
AT3G62780.1	1277	1078	56	2.08711
AT3G28210.1	1026	827	8	0.388652
AT3G28210.2	1105	906	0	0
AT3G47675.1	639	440	267.77	24.4504
AT2G44360.1	643	444	388	35.1096
AT5G50720.1	716	517	213	16.5526
AT2G36060.2	960	761	550.579	29.0678
AT2G36060.1	1020	821	700.823	34.2959
AT2G36060.3	954	755	12.5975	0.670371
AT1G26400.1	1584	1385	0	0
AT4G19470.1	1254	1055	0	0
AT4G04360.1	603	404	57	5.66853
AT3G25060.1	2032	1833	33	0.723316
AT2G07684.1	111	9.10829	0	0
AT1G72980.1	907	708	0	0
AT5G51840.1	1468	1269	463	14.6587
AT4G17490.1	1338	1139	284	10.0178
AT1G59970.1	1580	1381	281	8.17503
AT2G32950.1	2474	2275	616.893	10.8944
AT2G32950.2	2401	2202	197.107	3.59634
AT3G26240.1	3305	3106	423	5.47162
AT3G04860.1	1714	1515	69	1.82984
AT1G11520.1	591	392	0	0
AT2G24420.2	1904	1705	268.465	6.32615
AT2G24420.1	2010	1811	2523.54	55.9845
