target_id	length	eff_length	est_counts	tpm
AT1G12980.1	1248	1049	2	0.0818515
AT5G41480.1	1856	1657	342	8.86086
AT5G15008.1	165	15.3999	0	0
AT3G51870.1	1547	1348	633	20.1598
AT4G29950.3	3071	2872	287.759	4.30147
AT4G29950.1	3200	3001	4690.24	67.0967
AT4G29950.2	3102	2903	2.93061e-05	4.33394e-07
AT3G18310.1	2870	2671	254	4.08255
AT5G07360.3	2378	2179	666.999	13.1414
AT5G07360.1	2480	2281	22.3627	0.420893
AT5G07360.2	2311	2112	21.6382	0.439844
AT4G08535.1	1518	1319	0	0
AT4G08535.3	1132	933	0	0
AT4G08535.2	1414	1215	4	0.141337
AT4G26490.1	1032	833	29	1.4946
AT5G46240.1	3021	2822	872	13.2657
AT5G62260.3	1854	1655	0	0
AT5G62260.1	1839	1640	19	0.497373
AT5G62260.2	1922	1723	0	0
AT4G16955.1	902	703	10.5917	0.646817
AT3G25717.1	570	371	115	13.3075
AT1G45223.1	580	381	0	0
AT5G35715.1	1522	1323	0	0
AT5G41908.1	471	272	0	0
AT2G21390.1	4284	4085	4786	50.2982
AT3G48330.2	788	589	153.368	11.1787
AT3G48330.3	1038	839	19.9811	1.02242
AT3G48330.4	871	672	10.2733	0.656317
AT3G48330.1	1024	825	215.377	11.2077
AT4G32710.1	2794	2595	375	6.20392
AT3G46440.1	1646	1447	430.616	12.776
AT3G46440.2	1735	1536	231.384	6.46717
AT2G21930.1	1401	1202	0	0
AT2G21930.2	1500	1301	0	0
AT3G53910.1	327	128.001	0	0
AT4G25090.1	3019	2820	0	0
AT4G25090.2	2775	2576	0	0
AT2G18870.1	720	521	0	0
AT1G56250.1	1276	1077	2	0.0797235
AT3G16830.1	3909	3710	1033	11.9536
AT5G20470.1	1814	1615	0	0
AT5G04950.1	1399	1200	3	0.107328
AT4G13720.1	924	725	450.38	26.6694
AT4G13720.2	1053	854	6.62016	0.332799
AT5G50110.1	1087	888	249	12.0381
AT5G50110.2	1146	947	0	0
AT3G03305.1	2493	2294	440.998	8.25307
AT5G66670.2	1632	1433	0	0
AT5G66670.4	1660	1461	0	0
AT5G66670.3	1973	1774	0	0
AT5G66670.1	1890	1691	0	0
AT4G08039.1	210	28.6775	0	0
AT2G38310.1	1439	1240	701	24.2699
AT2G26900.1	1906	1707	5862	147.43
AT5G23000.1	1399	1200	0	0
AT1G66852.1	333	134.001	0	0
AT1G69810.2	1940	1741	0	0
AT1G69810.1	1593	1394	7	0.215579
AT1G72450.2	1786	1587	2378.94	64.3546
AT1G72450.1	1604	1405	16807.1	513.556
AT5G03560.3	1847	1648	34.4454	0.897318
AT5G03560.4	1434	1235	26.428	0.91869
AT5G03560.1	1135	936	98.9894	4.5403
AT5G03560.2	2202	2003	13.1372	0.281575
AT4G27340.3	2046	1847	7.80027	0.181307
AT4G27340.2	1880	1681	201.3	5.14101
AT4G27340.1	2220	2021	474.9	10.0881
AT1G76280.4	3218	3019	7.8169	0.111159
AT1G76280.2	3066	2867	9.48854	0.142084
AT1G76280.5	2985	2786	144.265	2.22306
AT1G76280.3	2472	2273	0	0
AT1G76280.1	2889	2690	134.43	2.14544
AT3G03272.1	781	582	0	0
AT3G28960.1	1318	1119	35.9837	1.38054
AT3G28960.4	1270	1071	3.51287	0.140814
AT3G28960.3	1501	1302	0	0
AT3G28960.2	1891	1692	10.8651	0.275679
AT3G28960.5	1730	1531	4.63834	0.130065
AT1G65630.1	1761	1562	0	0
AT3G10210.1	1187	988	362.324	15.7439
AT4G27830.2	1601	1402	257.106	7.87291
AT4G27830.1	1842	1643	166.665	4.3549
AT1G71390.2	2575	2376	0	0
AT1G71390.1	2453	2254	1	0.0190466
AT5G46260.1	4166	3967	321.805	3.48259
AT2G32710.2	1482	1283	166.836	5.58257
AT2G32710.1	2391	2192	59.2996	1.1614
AT5G27680.2	3588	3389	13.8421	0.175349
AT5G27680.3	3487	3288	1.39395	0.0182007
AT5G27680.5	3205	3006	0	0
AT5G27680.4	3382	3183	52.1142	0.702897
AT5G27680.1	3492	3293	15.3745	0.200439
AT5G27680.6	3178	2979	9.27519	0.133667
AT4G19380.1	2367	2168	29	0.574263
AT4G19380.2	2513	2314	0	0
AT5G61960.2	3723	3524	11.26	0.137174
AT5G61960.10	3410	3211	1461.08	19.5346
AT5G61960.5	3711	3512	0	0
AT5G61960.9	3495	3296	0	0
AT5G61960.6	3632	3433	0	0
AT5G61960.11	3391	3192	3.60554	0.0484931
AT5G61960.1	4032	3833	684.059	7.66173
AT5G61960.3	3816	3617	0	0
AT5G61960.8	3530	3331	0	0
AT5G61960.4	3725	3526	0	0
AT5G61960.7	3607	3408	0	0
AT4G29180.2	3108	2909	0	0
AT4G29180.1	2939	2740	15	0.235024
AT4G29180.3	3117	2918	0	0
AT3G09680.1	661	462	1	0.0929245
AT1G56233.1	335	136	0	0
AT1G15210.1	4849	4650	0	0
AT3G63470.1	1872	1673	9	0.23095
AT2G16970.1	1520	1321	0	0
AT2G16970.8	1236	1037	0	0
AT2G16970.6	1282	1083	0	0
AT2G16970.3	1569	1370	0	0
AT2G16970.7	1682	1483	0	0
AT2G16970.4	1556	1357	0	0
AT2G16970.2	1640	1441	0	0
AT2G16970.5	1319	1120	0	0
AT1G15250.1	642	443	0	0
AT1G15250.2	626	427	109	10.959
AT1G79700.2	1154	955	161.089	7.24161
AT1G79700.3	1241	1042	13.6053	0.560549
AT1G79700.1	1082	883	0	0
AT1G79700.4	868	669	15.3055	0.982185
AT2G46620.1	2081	1882	364	8.30336
AT3G46920.1	3477	3278	70.5886	0.924481
AT3G46920.2	3633	3434	271.411	3.39313
AT2G43750.2	1497	1298	5656.79	187.097
AT2G43750.1	1664	1465	254.401	7.4551
AT1G62895.1	261	63.4937	0	0
AT2G24490.2	1897	1698	6.95803	0.175922
AT2G24490.1	1473	1274	338.042	11.3913
AT3G57080.1	1427	1228	238	8.32052
AT3G13820.1	1396	1197	0	0
AT2G15080.2	3309	3110	395.864	5.4646
AT2G15080.1	3639	3440	859.136	10.722
AT1G73360.1	3506	3307	444	5.76396
AT1G16360.1	1203	1004	0	0
AT1G16360.4	1368	1169	0	0
AT1G16360.5	1338	1139	2	0.0753839
AT1G16360.3	1459	1260	0	0
AT1G16360.2	1297	1098	0	0
AT1G10225.1	535	336	0	0
AT3G49770.1	904	705	0	0
AT4G31660.1	1173	974	1	0.0440771
AT1G26670.1	1219	1020	1130	47.5609
AT1G34855.1	576	377	0	0
AT1G52200.1	1425	1226	14.1774	0.496454
AT1G52200.2	1366	1167	5.82258	0.214199
AT1G57800.2	2119	1920	0	0
AT1G57800.1	2107	1908	0	0
AT4G23200.1	2432	2233	22.7857	0.438073
AT4G23200.2	2334	2135	20.2143	0.406474
AT1G69460.1	1107	908	1418	67.0444
AT1G04310.2	2464	2265	0	0
AT1G04310.1	2572	2373	56	1.01312
AT1G08080.1	924	725	2	0.118431
AT2G37678.1	977	778	450.536	24.8612
AT2G37678.2	1008	809	14.4638	0.767549
AT3G56070.2	961	762	355.831	20.0475
AT3G56070.1	1102	903	126.169	5.99842
AT5G15420.1	605	406	4	0.422967
AT5G06020.1	456	257	0	0
AT3G15251.1	114	9.32945	0	0
AT1G75550.2	920	721	7.10186	0.422872
AT1G75550.1	777	578	53.8981	4.0033
AT1G71890.1	1863	1664	14	0.361199
AT1G05430.1	1176	977	589	25.8817
AT4G29810.3	1485	1286	26.3428	0.879412
AT4G29810.1	1571	1372	639.113	19.9984
AT4G29810.2	1441	1242	1408.54	48.6879
AT3G02780.1	1890	1691	1581.72	40.1567
AT3G02780.2	1297	1098	487.282	19.0524
AT4G26560.1	759	560	0	0
AT1G80870.1	2500	2301	251	4.68305
AT4G23670.1	1121	922	12745	593.446
AT2G46225.3	1232	1033	37.261	1.54855
AT2G46225.2	1403	1204	0	0
AT2G46225.1	1310	1111	313.739	12.1235
AT5G18730.1	2407	2208	27.1288	0.527477
AT5G67570.1	2471	2272	630	11.9043
AT1G75310.1	4550	4351	67.6868	0.667862
AT1G75310.2	4728	4529	874.313	8.28775
AT5G29054.1	102	8.50096	0	0
AT2G27700.2	1443	1244	0	0
AT2G27700.1	1440	1241	0	0
AT1G02010.4	2640	2441	44.4186	0.781212
AT1G02010.6	1961	1762	104.025	2.53458
AT1G02010.1	2803	2604	0	0
AT1G02010.5	2634	2435	81.3713	1.43464
AT1G02010.2	2161	1962	18.9689	0.415064
AT1G02010.3	2705	2506	48.2159	0.826003
AT1G47900.1	3757	3558	520.326	6.2783
AT1G47900.3	3452	3253	340.674	4.496
AT1G47900.2	3385	3186	0	0
AT5G57625.1	935	736	0	0
AT4G02725.1	2686	2487	2477.27	42.7631
AT4G02725.2	2898	2699	71.7337	1.14102
AT1G14315.2	912	713	0	0
AT1G14315.1	672	473	0	0
AT5G66440.1	1258	1059	157	6.36467
AT4G35440.2	2661	2462	0	0
AT4G35440.1	2561	2362	1044.47	18.9841
AT3G52460.1	1366	1167	27	0.993265
AT4G26240.1	1288	1089	142.458	5.61604
AT3G55380.2	997	798	15.0011	0.807035
AT3G55380.1	1345	1146	342.999	12.8493
AT2G16953.1	195	22.8744	0	0
AT2G22320.1	336	137	1	0.313365
AT1G26760.1	1792	1593	24	0.646796
AT1G05250.1	1492	1293	0.377282	0.0125268
AT3G44560.1	1755	1556	3	0.0827721
AT3G44560.2	1920	1721	0	0
AT3G44560.3	1864	1665	0	0
AT1G67260.3	1685	1486	2	0.0577808
AT1G67260.2	1751	1552	0	0
AT1G67260.1	1080	881	0	0
AT4G31950.1	1650	1451	1	0.0295873
AT5G51680.1	1455	1256	61.458	2.10068
AT4G10925.1	1213	1014	75.7163	3.20571
AT4G10925.5	1221	1022	0	0
AT4G10925.4	1325	1126	18.3148	0.698291
AT4G10925.2	1210	1011	0	0
AT4G10925.3	1192	993	43.9688	1.90094
AT3G56520.1	528	329	0	0
AT1G24575.1	732	533	108	8.69899
AT4G31690.1	892	693	0	0
AT1G12790.1	1527	1328	98	3.16811
AT4G34640.1	1902	1703	1363.4	34.37
AT4G34640.2	1558	1359	187.604	5.92646
AT4G03340.2	1893	1694	0	0
AT4G03340.1	2100	1901	16	0.361335
AT2G37260.1	1856	1657	27.7488	0.718942
AT2G37260.2	1290	1091	0	0
AT2G37260.3	1438	1239	11.2512	0.389852
AT5G54610.1	1669	1470	413	12.0616
AT3G27970.1	1360	1161	9	0.332799
AT4G13550.1	2651	2452	151.685	2.65579
AT4G13550.3	2917	2718	0	0
AT4G13550.2	2821	2622	526.315	8.61758
AT1G04850.1	1669	1470	1602.59	46.8032
AT1G04850.2	1665	1466	19.4149	0.568555
AT5G20560.1	1156	957	0	0
AT3G17420.1	2063	1864	168	3.86933
AT3G08780.1	1363	1164	459.322	16.9409
AT3G08780.2	1498	1299	5.67833	0.187665
AT1G31760.1	1434	1235	23	0.799527
AT5G65470.1	2166	1967	1895	41.3597
AT1G33250.1	2419	2220	603	11.661
AT1G74000.1	1340	1141	16	0.602014
AT3G55660.1	2155	1956	52.9686	1.16258
AT3G55660.2	2221	2022	7.03144	0.149292
AT4G15562.1	674	475	0	0
AT3G48480.1	1349	1150	18	0.671965
AT5G66420.3	1989	1790	483.603	11.5987
AT5G66420.1	2749	2550	229.279	3.86008
AT5G66420.2	2675	2476	1824.12	31.6282
AT3G02740.1	1742	1543	295.484	8.2213
AT3G02740.2	1974	1775	91.5158	2.21345
AT1G55580.1	1980	1781	0	0
AT1G53903.1	876	677	2803.5	177.78
AT3G63400.1	2084	1885	766.595	17.4593
AT3G63400.4	2138	1939	55.4395	1.22748
AT3G63400.3	2103	1904	451.966	10.1909
AT3G63400.2	1535	1336	0	0
AT1G19715.1	2130	1931	1758.03	39.0855
AT1G19715.2	2128	1929	145.987	3.24904
AT1G19715.3	1925	1726	650.984	16.192
AT5G62750.1	896	697	0	0
AT2G04031.1	624	425	0	0
AT3G06130.2	1643	1444	0	0
AT3G06130.1	2080	1881	178	4.06259
AT5G50000.2	1957	1758	108.379	2.64666
AT5G50000.1	1760	1561	1142.62	31.4247
AT1G69430.1	1660	1461	9	0.264463
AT1G53340.3	2149	1950	0	0
AT1G53340.2	2243	2044	0	0
AT1G53340.1	2112	1913	0	0
ATCG00160.1	711	512	52	4.36019
AT3G05660.1	3191	2992	998	14.3199
AT2G16130.1	1878	1679	0	0
AT5G63820.1	678	479	27	2.41992
AT3G17140.1	339	140	0	0
AT3G24110.1	967	768	27.5185	1.53828
AT3G24110.2	1048	849	10.4815	0.530014
AT1G29890.3	2440	2241	343.55	6.58143
AT1G29890.1	1906	1707	353.426	8.88868
AT1G29890.2	1901	1702	274.024	6.91195
AT2G47560.1	1012	813	4	0.211223
AT4G28600.3	2942	2743	153.463	2.40188
AT4G28600.2	3064	2865	64.8835	0.972258
AT4G28600.1	2927	2728	791.653	12.4584
AT1G80290.2	1070	871	152.693	7.52616
AT1G80290.1	1904	1705	106.307	2.67676
AT1G56540.1	3559	3360	93	1.18827
AT1G56540.2	3684	3485	0	0
AT2G37390.1	1580	1381	0	0
AT2G37390.2	978	779	1	0.0551105
AT2G06050.3	1264	1065	29450	1187.16
AT2G06050.1	1563	1364	15504.6	487.998
AT2G06050.2	1510	1311	9400.45	307.835
AT3G20920.1	1338	1139	493.48	18.6002
AT3G20920.2	1335	1136	9.51989	0.359771
AT5G26220.1	1131	932	57.4515	2.64641
AT5G26220.2	1152	953	20.5485	0.925675
AT3G54830.1	1775	1576	36	0.98066
AT3G54830.2	1758	1559	0	0
AT3G09190.1	1489	1290	25	0.831998
AT3G05545.1	2138	1939	1385	30.6651
AT1G48650.2	3897	3698	0	0
AT1G48650.1	4303	4104	1667	17.4381
AT4G27400.1	1306	1107	0	0
AT2G35250.1	1038	839	0	0
AT5G15730.1	1650	1451	119.793	3.54434
AT5G15730.2	1790	1591	443.207	11.9594
AT5G15730.3	1941	1742	0	0
AT1G22670.1	1288	1089	3	0.118268
AT1G07030.1	1493	1294	525	17.418
AT5G61930.2	1964	1765	136.942	3.33092
AT5G61930.1	2511	2312	36.9442	0.68601
AT4G27260.1	2357	2158	26	0.517242
AT1G69860.1	1668	1469	2	0.0584494
AT1G10120.1	2262	2063	259.269	5.3954
AT1G10120.2	1522	1323	63.7311	2.06806
AT5G08760.1	471	272	240	37.8804
AT2G38390.1	1387	1188	0	0
AT1G43650.2	1460	1261	0	0
AT1G43650.1	1382	1183	61	2.21369
AT3G26470.1	1620	1421	17	0.513602
AT1G09960.1	2217	2018	255	5.42489
AT4G27370.3	3740	3541	165.159	2.00239
AT4G27370.4	3651	3452	14.841	0.184571
AT4G27370.1	3442	3243	0	0
AT4G27370.2	3827	3628	0	0
AT2G25250.1	1334	1135	771	29.1629
AT5G42110.1	575	376	95	10.847
AT1G51990.2	1092	893	0	0
AT1G51990.1	1092	893	0	0
AT5G23030.1	1572	1373	0	0
AT3G51100.3	991	792	135.038	7.31984
AT3G51100.1	1183	984	241.496	10.5363
AT3G51100.2	926	727	2.46675	0.145668
AT3G29580.1	921	722	0	0
AT3G28370.5	1725	1526	0	0
AT3G28370.3	1288	1089	234.858	9.25868
AT3G28370.2	1722	1523	19.0649	0.537411
AT3G28370.1	879	680	0	0
AT3G28370.4	764	565	96.0774	7.30037
AT2G15710.1	1098	899	0	0
AT5G20250.2	2912	2713	382.875	6.0587
AT5G20250.4	2753	2554	1995.98	33.5512
AT5G20250.1	3011	2812	75.8639	1.15822
AT5G20250.3	2846	2647	138.279	2.24271
AT4G21470.1	1445	1246	499	17.1931
AT4G05220.1	797	598	6.01002	0.431466
AT4G04730.1	423	224	0	0
AT2G33520.1	630	431	0	0
AT1G53625.1	660	461	0	0
AT1G63360.1	3838	3639	277.236	3.27069
AT1G63360.2	2976	2777	643.34	9.94573
AT1G33330.2	1156	957	19.5306	0.876145
AT1G33330.3	1107	908	181.953	8.6029
AT1G33330.1	998	799	182.517	9.80681
AT3G26840.1	2306	2107	426	8.67995
AT1G74929.1	102	8.50096	0	0
AT3G29010.1	1222	1023	37.5548	1.57602
AT3G29010.2	1076	877	0	0
AT3G29010.5	1030	831	2.82653	0.146024
AT3G29010.3	1391	1192	11.2658	0.40575
AT3G29010.6	736	537	35.1182	2.80757
AT3G29010.4	1298	1099	11.2347	0.438868
AT3G10450.1	1594	1395	134.648	4.14378
AT3G10450.3	1768	1569	0	0
AT3G10450.2	1677	1478	0	0
AT3G10450.4	1685	1486	3.35249	0.0968546
AT4G12485.1	32	5.55715	0	0
AT4G34800.1	729	530	4	0.324008
AT4G28340.1	1122	923	3	0.139538
AT1G63430.1	2761	2562	85.2612	1.42871
AT1G63430.2	2847	2648	35.5306	0.576045
AT1G63430.3	2551	2352	484.208	8.83826
AT3G14510.1	1424	1225	0	0
AT1G80720.2	1134	935	29.2187	1.3416
AT1G80720.1	1070	871	92.7813	4.57314
AT1G69770.1	3066	2867	764	11.4403
AT1G08460.1	1715	1516	286.163	8.10376
AT1G08460.2	2374	2175	30.8368	0.608671
AT1G78710.1	1149	950	0	0
AT1G78710.2	1146	947	0	0
AT4G03820.2	1794	1595	52.0077	1.39984
AT4G03820.1	1704	1505	266.992	7.61613
AT4G03820.3	1737	1538	0	0
AT4G03820.4	1833	1634	0	0
AT3G28930.3	899	700	1041.9	63.9
AT3G28930.2	1084	885	66.0989	3.20644
AT3G28930.1	1003	804	0	0
AT3G52950.2	2112	1913	39.9114	0.895683
AT3G52950.1	2292	2093	372.089	7.63219
AT2G26330.1	3985	3786	1762	19.9801
AT1G08610.1	2143	1944	234	5.16763
AT3G57620.1	1769	1570	0	0
AT5G08070.1	1328	1129	35.8114	1.36175
AT5G08070.2	729	530	18.1886	1.47332
AT1G17540.1	2819	2620	0	0
AT2G39280.1	2748	2549	854.01	14.3835
AT2G39280.2	2846	2647	140.99	2.28668
AT1G27380.3	1122	923	1.73982	0.0809234
AT1G27380.4	907	708	2.64179	0.160191
AT1G27380.2	639	440	7.61839	0.743332
AT1G27380.1	991	792	0	0
AT1G58643.2	1707	1508	0	0
AT1G58643.1	1569	1370	0	0
AT5G08450.2	3369	3170	363.98	4.92936
AT5G08450.1	3332	3133	79.3068	1.08673
AT5G08450.3	3083	2884	1379.71	20.5384
AT5G14030.3	994	795	0	0
AT5G14030.4	885	686	137.419	8.5999
AT5G14030.1	1615	1416	1162.84	35.2557
AT5G14030.5	1738	1539	8.20676	0.228931
AT5G14030.2	880	681	1187.53	74.8635
AT1G48953.1	650	451	0	0
AT5G66080.1	1908	1709	86.3131	2.16824
AT5G66080.2	1017	818	6.68687	0.350947
AT2G47730.1	1739	1540	4193.38	116.9
AT2G47730.2	1748	1549	568.625	15.7597
AT2G02310.1	1250	1051	3	0.122544
AT4G11020.1	568	369	0	0
AT3G50670.2	2424	2225	1360.18	26.2444
AT3G50670.1	1792	1593	1403.82	37.8328
AT1G51440.1	1956	1757	137	3.3475
AT2G07719.1	1520	1321	1.27756	0.0415194
AT1G18871.1	177	17.866	0	0
AT1G25210.2	1345	1146	0	0
AT1G25210.1	1194	995	0	0
AT1G21610.6	2731	2532	0	0
AT1G21610.1	2574	2375	416.883	7.53568
AT1G21610.4	3012	2813	95.1323	1.45188
AT1G21610.5	2887	2688	42.0202	0.67112
AT1G21610.3	2531	2332	28.481	0.524322
AT1G21610.2	2640	2441	286.484	5.03854
AT5G05340.1	1304	1105	13	0.505072
AT5G45440.1	1559	1360	7	0.220969
AT4G05110.1	1677	1478	13.9947	0.406501
AT4G05110.3	1766	1567	0	0
AT4G05110.2	2248	2049	3.02833	0.0634502
AT5G25380.4	1332	1133	0	0
AT5G25380.1	1851	1652	13	0.337836
AT5G25380.2	1931	1732	0	0
AT5G25380.3	1563	1364	0	0
AT3G44080.1	1164	965	0	0
AT1G79710.3	1458	1259	14.8572	0.506621
AT1G79710.1	1854	1655	73.7995	1.91438
AT1G79710.2	1751	1552	9.34334	0.258454
AT5G56920.1	938	739	0	0
AT5G38000.3	1263	1064	3.63834	0.146803
AT5G38000.2	1286	1087	0	0
AT5G38000.1	1390	1191	0	0
AT5G15050.1	1823	1624	561	14.8303
AT3G50370.1	7163	6964	3561.25	21.9541
AT3G50370.2	7367	7168	702.745	4.20893
AT1G80840.1	1325	1126	1078	41.101
AT5G53670.1	735	536	0	0
ATMG00440.1	459	260	0	0
AT2G23160.1	1275	1076	0	0
AT4G29940.2	2841	2642	12.9282	0.210076
AT4G29940.1	2897	2698	1088.07	17.3136
AT4G23640.1	2965	2766	1242	19.2771
AT3G09550.2	2096	1897	77.7407	1.75935
AT3G09550.3	2535	2336	18.688	0.343449
AT3G09550.1	2285	2086	60.5713	1.24659
AT3G07568.1	528	329	237	30.9261
AT5G44630.1	2191	1992	0	0
AT2G40900.1	1782	1583	67	1.81705
AT2G39140.1	1594	1395	1577.6	48.5506
AT2G39140.2	1305	1106	394.401	15.3093
AT5G05950.1	1255	1056	213.536	8.6812
AT3G48670.3	2450	2251	208.855	3.98329
AT3G48670.1	2475	2276	0.000156452	2.95107e-06
AT3G48670.2	2353	2154	452.144	9.01163
AT5G63810.1	2608	2409	3014	53.7129
AT5G02340.1	1896	1697	0	0
AT4G32470.1	945	746	1929.07	111.015
AT4G32470.2	891	692	14.9252	0.925947
AT3G11270.1	1507	1308	298.101	9.78426
AT3G11270.2	1360	1161	7.89899	0.292086
AT2G46440.2	2648	2449	244.41	4.28452
AT2G46440.1	2569	2370	1191.38	21.5812
AT2G17630.1	1518	1319	236	7.68138
AT2G21105.1	12	4.33049	0	0
AT5G24100.1	2397	2198	0	0
AT4G29330.1	1470	1271	319.634	10.7964
AT4G29330.2	1341	1142	112.366	4.22416
AT2G15470.1	1215	1016	0	0
AT2G47790.1	1398	1199	368	13.1765
AT1G71300.1	2244	2045	0	0
AT1G71300.2	2106	1907	2	0.0450248
AT5G48545.1	1619	1420	258.971	7.8295
AT5G48545.2	2129	1930	47.3156	1.05249
AT5G48545.3	1712	1513	34.7138	0.984998
AT1G49490.1	2685	2486	209	3.60925
AT1G49490.2	2952	2753	0	0
AT1G23645.2	415	216	0	0
AT1G23645.1	698	499	0	0
AT3G08530.1	5722	5523	7625.49	59.274
AT1G09795.1	1516	1317	4208	137.171
AT2G19190.1	2700	2501	11	0.188821
AT5G56950.1	1688	1489	1342	38.6928
AT3G22380.3	5673	5474	1291.12	10.1259
AT3G22380.2	5487	5288	133.333	1.08247
AT3G22380.1	5757	5558	3609.55	27.8809
AT2G41835.1	1438	1239	103	3.56893
AT4G23590.1	1563	1364	3	0.0944233
AT3G05140.1	2124	1925	0	0
AT3G05140.2	2000	1801	22	0.524422
AT1G48690.1	1073	874	0	0
AT4G35620.1	1673	1474	66.4255	1.93468
AT4G35620.2	1742	1543	8.57454	0.238571
AT3G29750.1	1266	1067	0	0
AT1G49570.1	1509	1310	0	0
AT3G54500.5	2283	2084	129.355	2.66477
AT3G54500.3	2333	2134	0	0
AT3G54500.1	2330	2131	448.418	9.03382
AT3G54500.4	2452	2253	53.383	1.01722
AT3G54500.7	2147	1948	238.909	5.26522
AT3G54500.8	2067	1868	0	0
AT3G54500.2	2522	2323	27.9343	0.516251
AT3G54500.6	2246	2047	0	0
AT2G45130.1	916	717	3	0.179628
AT1G68470.1	1753	1554	58	1.60232
AT5G58400.1	1224	1025	0	0
AT2G39110.2	1894	1695	0	0
AT2G39110.1	1748	1549	16	0.443446
AT5G39510.1	1207	1008	1416	60.308
AT4G32660.3	1552	1353	359.731	11.4144
AT4G32660.2	1698	1499	0	0
AT4G32660.1	1788	1589	168.886	4.56292
AT4G32660.4	1673	1474	389.383	11.341
AT1G75580.1	934	735	28	1.63547
AT5G23090.1	1186	987	36.3346	1.58043
AT5G23090.2	1145	946	37.3847	1.69658
AT5G23090.4	1028	829	77.9491	4.03672
AT5G23090.3	755	556	6.54464	0.505339
AT5G23090.5	1069	870	23.787	1.1738
AT5G45920.3	1263	1064	32.2329	1.30056
AT5G45920.4	1162	963	56.3008	2.50992
AT5G45920.1	1238	1039	26.0642	1.07696
AT5G45920.2	1339	1140	16.4022	0.617687
AT3G52760.1	1180	981	290	12.6912
AT5G52750.1	757	558	20	1.53875
AT5G52750.2	880	681	0	0
AT5G18830.2	2876	2677	0	0
AT5G18830.1	3081	2882	401.662	5.98327
AT5G18830.3	2788	2589	14.3385	0.237763
AT3G27460.4	1328	1129	50.2197	1.90964
AT3G27460.3	1567	1368	11.6311	0.365012
AT3G27460.5	1051	852	0	0
AT3G27460.2	1338	1139	81.6642	3.07808
AT3G27460.1	1349	1150	80.485	3.00462
AT2G38910.1	2432	2233	0	0
AT3G62780.1	1277	1078	43	1.71247
AT3G28210.1	1026	827	29	1.50544
AT3G28210.2	1105	906	0	0
AT3G47675.1	639	440	194	18.9287
AT2G44360.1	643	444	368	35.5825
AT5G50720.1	716	517	283	23.5
AT2G36060.2	960	761	401.17	22.6316
AT2G36060.1	1020	821	779.457	40.7588
AT2G36060.3	954	755	16.3733	0.931024
AT1G26400.1	1584	1385	0	0
AT4G19470.1	1254	1055	1	0.040693
AT4G04360.1	603	404	75	7.96988
AT3G25060.1	2032	1833	19	0.445003
AT2G07684.1	111	9.10829	0	0
AT1G72980.1	907	708	0	0
AT5G51840.1	1468	1269	504	17.0507
AT4G17490.1	1338	1139	205	7.72685
AT1G59970.1	1580	1381	278	8.64218
AT2G32950.1	2474	2275	619.38	11.6882
AT2G32950.2	2401	2202	129.62	2.52713
AT3G26240.1	3305	3106	361	4.98974
AT3G04860.1	1714	1515	58	1.64357
AT1G11520.1	591	392	0	0
AT2G24420.2	1904	1705	146.583	3.69088
AT2G24420.1	2010	1811	2265.42	53.7034
AT1G30640.1	2332	2133	332.301	6.68825
AT1G30640.3	1823	1624	125.644	3.32146
