target_id	length	eff_length	est_counts	tpm
AT4G31950.1	1650	1451	0	0
AT5G51680.1	1455	1256	20.6327	0.626764
AT4G10925.1	1213	1014	105.936	3.98605
AT4G10925.5	1221	1022	1.60001e-05	5.97322e-07
AT4G10925.4	1325	1126	58.6736	1.98812
AT4G10925.2	1210	1011	2.39076	0.0902241
AT4G10925.3	1192	993	0	0
AT3G56520.1	528	329	0	0
AT1G24575.1	732	533	65	4.65291
AT4G31690.1	892	693	0	0
AT1G12790.1	1527	1328	120	3.44764
AT4G34640.1	1902	1703	1142.45	25.5952
AT4G34640.2	1558	1359	221.554	6.2201
AT4G03340.2	1893	1694	4.44928	0.100211
AT4G03340.1	2100	1901	27.5507	0.552954
AT2G37260.1	1856	1657	19.8206	0.456386
AT2G37260.2	1290	1091	0.00131697	4.60565e-05
AT2G37260.3	1438	1239	17.1781	0.528983
AT5G54610.1	1669	1470	902	23.4114
AT3G27970.1	1360	1161	6	0.197177
AT4G13550.1	2651	2452	166.382	2.58896
AT4G13550.3	2917	2718	16.5338	0.232092
AT4G13550.2	2821	2622	734.084	10.682
AT1G04850.1	1669	1470	1777.4	46.1325
AT1G04850.2	1665	1466	50.5975	1.31684
AT5G20560.1	1156	957	0	0
AT3G17420.1	2063	1864	277	5.66986
AT3G08780.1	1363	1164	366.943	12.0277
AT3G08780.2	1498	1299	29.0571	0.853456
AT1G31760.1	1434	1235	29	0.89592
AT5G65470.1	2166	1967	1487	28.8433
AT1G33250.1	2419	2220	762	13.096
AT1G74000.1	1340	1141	12	0.401267
AT3G55660.1	2155	1956	50.2795	0.980754
AT3G55660.2	2221	2022	10.7205	0.202289
AT4G15562.1	674	475	0	0
AT3G48480.1	1349	1150	23	0.763077
AT5G66420.3	1989	1790	370.017	7.8869
AT5G66420.1	2749	2550	188.815	2.82511
AT5G66420.2	2675	2476	1906.17	29.373
AT3G02740.1	1742	1543	448.098	11.0801
AT3G02740.2	1974	1775	95.9024	2.06143
AT1G55580.1	1980	1781	0	0
AT1G53903.1	876	677	192	10.8206
AT3G63400.1	2084	1885	1164.15	23.5632
AT3G63400.4	2138	1939	132.771	2.61255
AT3G63400.3	2103	1904	274.082	5.49228
AT3G63400.2	1535	1336	0	0
AT1G19715.1	2130	1931	2286.93	45.1864
AT1G19715.2	2128	1929	306.112	6.05462
AT1G19715.3	1925	1726	640.962	14.1687
AT5G62750.1	896	697	0	0
AT2G04031.1	624	425	0	0
AT3G06130.2	1643	1444	0	0
AT3G06130.1	2080	1881	803	16.2879
AT5G50000.2	1957	1758	133.817	2.90423
AT5G50000.1	1760	1561	1861.18	45.4909
AT1G69430.1	1660	1461	10	0.261149
AT1G53340.3	2149	1950	0	0
AT1G53340.2	2243	2044	0	0
AT1G53340.1	2112	1913	1	0.0199445
ATCG00160.1	711	512	40	2.98077
AT3G05660.1	3191	2992	740	9.43644
AT2G16130.1	1878	1679	0	0
AT5G63820.1	678	479	20	1.59306
AT3G17140.1	339	140	0	0
AT3G24110.1	967	768	72	3.57692
AT3G24110.2	1048	849	0	0
AT1G29890.3	2440	2241	613.542	10.4458
AT1G29890.1	1906	1707	404.426	9.03949
AT1G29890.2	1901	1702	94.032	2.10792
AT2G47560.1	1012	813	7	0.328508
AT4G28600.3	2942	2743	200.997	2.79577
AT4G28600.2	3064	2865	57.7952	0.769671
AT4G28600.1	2927	2728	735.208	10.2826
AT1G80290.2	1070	871	127.137	5.56918
AT1G80290.1	1904	1705	85.8633	1.92142
AT1G56540.1	3559	3360	93.3112	1.05958
AT1G56540.2	3684	3485	17.6888	0.193657
AT2G37390.1	1580	1381	4.58804	0.126757
AT2G37390.2	978	779	10.412	0.509957
AT2G06050.3	1264	1065	454.543	16.2841
AT2G06050.1	1563	1364	193.96	5.42546
AT2G06050.2	1510	1311	98.4971	2.86655
AT3G20920.1	1338	1139	531	17.7873
AT3G20920.2	1335	1136	0	0
AT5G26220.1	1131	932	34.082	1.39524
AT5G26220.2	1152	953	10.918	0.437106
AT3G54830.1	1775	1576	182.037	4.40699
AT3G54830.2	1758	1559	42.9628	1.05144
AT3G09190.1	1489	1290	46	1.36052
AT3G05545.1	2138	1939	1481	29.1417
AT1G48650.2	3897	3698	0	0
AT1G48650.1	4303	4104	2726	25.3429
AT4G27400.1	1306	1107	0	0
AT2G35250.1	1038	839	0	0
AT5G15730.1	1650	1451	52.2571	1.37409
AT5G15730.2	1790	1591	272.743	6.54066
AT5G15730.3	1941	1742	0	0
AT1G22670.1	1288	1089	3	0.105107
AT1G07030.1	1493	1294	612	18.0449
AT5G61930.2	1964	1765	150.602	3.25555
AT5G61930.1	2511	2312	24.1516	0.398562
AT4G27260.1	2357	2158	42	0.742568
AT1G69860.1	1668	1469	0	0
AT1G10120.1	2262	2063	387.509	7.16673
AT1G10120.2	1522	1323	29.4905	0.850474
AT5G08760.1	471	272	279	39.1357
AT2G38390.1	1387	1188	0	0
AT1G43650.2	1460	1261	7.34199	0.222145
AT1G43650.1	1382	1183	84.658	2.73037
AT3G26470.1	1620	1421	8.36765	0.224671
AT1G09960.1	2217	2018	102	1.92849
AT4G27370.3	3740	3541	187.25	2.0176
AT4G27370.4	3651	3452	4.08691	0.0451712
AT4G27370.1	3442	3243	87.6627	1.03135
AT4G27370.2	3827	3628	0	0
AT2G25250.1	1334	1135	857	28.8087
AT5G42110.1	575	376	276	28.0065
AT1G51990.2	1092	893	0	0
AT1G51990.1	1092	893	0	0
AT5G23030.1	1572	1373	0	0
AT3G51100.3	991	792	91.9474	4.42948
AT3G51100.1	1183	984	316.538	12.2735
AT3G51100.2	926	727	2.51448	0.131963
AT3G29580.1	921	722	0	0
AT3G28370.5	1725	1526	3.26733	0.0816913
AT3G28370.3	1288	1089	302.034	10.582
AT3G28370.2	1722	1523	15.5612	0.389836
AT3G28370.1	879	680	0.0269415	0.00151165
AT3G28370.4	764	565	54.3942	3.67318
AT2G15710.1	1098	899	0	0
AT5G20250.2	2912	2713	40.8498	0.574484
AT5G20250.4	2753	2554	1213.41	18.1269
AT5G20250.1	3011	2812	110.063	1.49336
AT5G20250.3	2846	2647	128.68	1.85479
AT4G21470.1	1445	1246	605	18.5257
AT4G05220.1	797	598	16.0017	1.02094
AT4G04730.1	423	224	0	0
AT2G33520.1	630	431	0	0
AT1G53625.1	660	461	2	0.165526
AT1G63360.1	3838	3639	510.811	5.3557
AT1G63360.2	2976	2777	929.189	12.7663
AT1G33330.2	1156	957	19.5306	0.77865
AT1G33330.3	1107	908	284.24	11.9436
AT1G33330.1	998	799	139.23	6.6485
AT3G26840.1	2306	2107	130	2.35406
AT1G74929.1	102	8.50096	0	0
AT3G29010.1	1222	1023	39.5477	1.47497
AT3G29010.2	1076	877	0	0
AT3G29010.5	1030	831	0	0
AT3G29010.3	1391	1192	5.01615	0.160558
AT3G29010.6	736	537	73.8833	5.24941
AT3G29010.4	1298	1099	5.55286	0.192778
AT3G10450.1	1594	1395	231.752	6.33852
AT3G10450.3	1768	1569	0	0
AT3G10450.2	1677	1478	0	0
AT3G10450.4	1685	1486	4.24775	0.109063
AT4G12485.1	32	5.55715	0	0
AT4G34800.1	729	530	9	0.647895
AT4G28340.1	1122	923	3	0.12401
AT1G63430.1	2761	2562	332.455	4.95099
AT1G63430.2	2847	2648	22.9019	0.329984
AT1G63430.3	2551	2352	521.643	8.46202
AT3G14510.1	1424	1225	0	0
AT1G80720.2	1134	935	29.2187	1.19231
AT1G80720.1	1070	871	109.781	4.80893
AT1G69770.1	3066	2867	858	11.4182
AT1G08460.1	1715	1516	258.66	6.50981
AT1G08460.2	2374	2175	120.34	2.11101
AT1G78710.1	1149	950	0	0
AT1G78710.2	1146	947	0	0
AT4G03820.2	1794	1595	49.2768	1.17874
AT4G03820.1	1704	1505	350.723	8.89132
AT4G03820.3	1737	1538	1.49185e-08	3.7009e-10
AT4G03820.4	1833	1634	0	0
AT3G28930.3	899	700	597.231	32.5524
AT3G28930.2	1084	885	37.7687	1.62827
AT3G28930.1	1003	804	0	0
AT3G52950.2	2112	1913	170.028	3.39112
AT3G52950.1	2292	2093	406.972	7.4188
AT2G26330.1	3985	3786	3125	31.4925
AT1G08610.1	2143	1944	443	8.69452
AT3G57620.1	1769	1570	0	0
AT5G08070.1	1328	1129	52.7746	1.78348
AT5G08070.2	729	530	2.22538	0.160201
AT1G17540.1	2819	2620	0	0
AT2G39280.1	2748	2549	847.608	12.6871
AT2G39280.2	2846	2647	183.392	2.64341
AT1G27380.3	1122	923	4.5449	0.187871
AT1G27380.4	907	708	0	0
AT1G27380.2	639	440	10.4551	0.906596
AT1G27380.1	991	792	0	0
AT1G58643.2	1707	1508	0	0
AT1G58643.1	1569	1370	1.5	0.0417743
AT5G08450.2	3369	3170	190.363	2.29119
AT5G08450.1	3332	3133	202.712	2.46863
AT5G08450.3	3083	2884	1452.93	19.2215
AT5G14030.3	994	795	0	0
AT5G14030.4	885	686	0.388959	0.0216331
AT5G14030.1	1615	1416	1163.06	31.3384
AT5G14030.5	1738	1539	12.5397	0.310877
AT5G14030.2	880	681	1224.01	68.5767
AT1G48953.1	650	451	0	0
AT5G66080.1	1908	1709	93.9854	2.09825
AT5G66080.2	1017	818	19.0146	0.886894
AT2G47730.1	1739	1540	3619.52	89.6745
AT2G47730.2	1748	1549	88.4769	2.1793
AT2G02310.1	1250	1051	0	0
AT4G11020.1	568	369	0	0
AT3G50670.2	2424	2225	1730.43	29.673
AT3G50670.1	1792	1593	1366.57	32.7307
AT1G51440.1	1956	1757	290	6.29745
AT2G07719.1	1520	1321	0	0
AT1G18871.1	177	17.866	0	0
AT1G25210.2	1345	1146	0	0
AT1G25210.1	1194	995	0	0
AT1G21610.6	2731	2532	0	0
AT1G21610.1	2574	2375	335.288	5.38633
AT1G21610.4	3012	2813	95.826	1.29973
AT1G21610.5	2887	2688	55.2564	0.784317
AT1G21610.3	2531	2332	0	0
AT1G21610.2	2640	2441	423.629	6.6215
AT5G05340.1	1304	1105	3	0.103585
AT5G45440.1	1559	1360	3	0.0841629
AT4G05110.1	1677	1478	11.9877	0.309456
AT4G05110.3	1766	1567	0	0
AT4G05110.2	2248	2049	5.01231	0.0933328
AT5G25380.4	1332	1133	3.30798	0.111396
AT5G25380.1	1851	1652	17.6527	0.407699
AT5G25380.2	1931	1732	5.52586	0.121728
AT5G25380.3	1563	1364	0.51345	0.0143622
AT3G44080.1	1164	965	0	0
AT1G79710.3	1458	1259	7.77273	0.235551
AT1G79710.1	1854	1655	75.2273	1.73427
AT1G79710.2	1751	1552	0	0
AT5G56920.1	938	739	0	0
AT5G38000.3	1263	1064	3	0.107577
AT5G38000.2	1286	1087	0	0
AT5G38000.1	1390	1191	0	0
AT5G15050.1	1823	1624	1125	26.4305
AT3G50370.1	7163	6964	3780.57	20.7127
AT3G50370.2	7367	7168	878.431	4.67571
AT1G80840.1	1325	1126	9	0.30496
AT5G53670.1	735	536	0	0
ATMG00440.1	459	260	0	0
AT2G23160.1	1275	1076	0	0
AT4G29940.2	2841	2642	0	0
AT4G29940.1	2897	2698	499	7.05662
AT4G23640.1	2965	2766	1581	21.8081
AT3G09550.2	2096	1897	132.738	2.66973
AT3G09550.3	2535	2336	74.75	1.22089
AT3G09550.1	2285	2086	10.5116	0.192262
AT3G07568.1	528	329	263	30.4999
AT5G44630.1	2191	1992	0	0
AT2G40900.1	1782	1583	160	3.85636
AT2G39140.1	1594	1395	2144.02	58.6399
AT2G39140.2	1305	1106	345.978	11.9353
AT5G05950.1	1255	1056	166.977	6.03297
AT3G48670.3	2450	2251	139.236	2.36001
AT3G48670.1	2475	2276	0.000728645	1.22147e-05
AT3G48670.2	2353	2154	744.763	13.192
AT5G63810.1	2608	2409	3087	48.892
AT5G02340.1	1896	1697	0	0
AT4G32470.1	945	746	2142.14	109.559
AT4G32470.2	891	692	4.85875	0.26789
AT3G11270.1	1507	1308	370	10.7928
AT3G11270.2	1360	1161	0	0
AT2G46440.2	2648	2449	862.687	13.4401
AT2G46440.1	2569	2370	2044.87	32.9196
AT2G17630.1	1518	1319	568	16.4302
AT2G21105.1	12	4.33049	0	0
AT5G24100.1	2397	2198	0	0
AT4G29330.1	1470	1271	398.602	11.9655
AT4G29330.2	1341	1142	197.398	6.59501
AT2G15470.1	1215	1016	0	0
AT2G47790.1	1398	1199	558	17.7563
AT1G71300.1	2244	2045	0	0
AT1G71300.2	2106	1907	0	0
AT5G48545.1	1619	1420	466.604	12.5371
AT5G48545.2	2129	1930	116.091	2.29498
AT5G48545.3	1712	1513	49.3052	1.24335
AT1G49490.1	2685	2486	238.689	3.66328
AT1G49490.2	2952	2753	10.3109	0.142898
AT1G23645.2	415	216	0	0
AT1G23645.1	698	499	0	0
AT3G08530.1	5722	5523	8246.54	56.9685
AT1G09795.1	1516	1317	3425	99.2231
AT2G19190.1	2700	2501	0	0
AT5G56950.1	1688	1489	2096	53.7075
AT3G22380.3	5673	5474	866.451	6.03917
AT3G22380.2	5487	5288	158.723	1.14521
AT3G22380.1	5757	5558	5611.83	38.5233
AT2G41835.1	1438	1239	118	3.6337
AT4G23590.1	1563	1364	0	0
AT3G05140.1	2124	1925	42.8125	0.848552
AT3G05140.2	2000	1801	111.187	2.35548
AT1G48690.1	1073	874	0	0
AT4G35620.1	1673	1474	108	2.79553
AT4G35620.2	1742	1543	0	0
AT3G29750.1	1266	1067	0	0
AT1G49570.1	1509	1310	0	0
AT3G54500.5	2283	2084	460.164	8.42467
AT3G54500.3	2333	2134	0	0
AT3G54500.1	2330	2131	1306.87	23.3985
AT3G54500.4	2452	2253	139.358	2.35999
AT3G54500.7	2147	1948	287.124	5.62366
AT3G54500.8	2067	1868	238.807	4.87762
AT3G54500.2	2522	2323	105.675	1.73565
AT3G54500.6	2246	2047	0	0
AT2G45130.1	916	717	0	0
AT1G68470.1	1753	1554	92	2.25879
AT5G58400.1	1224	1025	0	0
AT2G39110.2	1894	1695	0	0
AT2G39110.1	1748	1549	12	0.295575
AT5G39510.1	1207	1008	1465	55.4517
AT4G32660.3	1552	1353	490.909	13.8433
AT4G32660.2	1698	1499	86.128	2.1922
AT4G32660.1	1788	1589	66.3073	1.59212
AT4G32660.4	1673	1474	377.656	9.77546
AT1G75580.1	934	735	36	1.86876
AT5G23090.1	1186	987	12.8136	0.495326
AT5G23090.2	1145	946	31.064	1.25286
AT5G23090.4	1028	829	58.6434	2.699
AT5G23090.3	755	556	14.9749	1.02761
AT5G23090.5	1069	870	30.5041	1.33775
AT5G45920.3	1263	1064	85.3093	3.0591
AT5G45920.4	1162	963	114.878	4.55145
AT5G45920.1	1238	1039	36.4819	1.33968
AT5G45920.2	1339	1140	30.3306	1.01511
AT3G52760.1	1180	981	368	14.3125
AT5G52750.1	757	558	47	3.21367
AT5G52750.2	880	681	0	0
AT5G18830.2	2876	2677	37.953	0.540923
AT5G18830.1	3081	2882	541.246	7.16538
AT5G18830.3	2788	2589	35.8006	0.527589
AT3G27460.4	1328	1129	39.5358	1.33609
AT3G27460.3	1567	1368	8.61309	0.240221
AT3G27460.5	1051	852	0	0
AT3G27460.2	1338	1139	86.8245	2.90842
AT3G27460.1	1349	1150	50.0266	1.65974
AT2G38910.1	2432	2233	0	0
AT3G62780.1	1277	1078	76	2.68988
AT3G28210.1	1026	827	5	0.230676
AT3G28210.2	1105	906	0	0
AT3G47675.1	639	440	252	21.8517
AT2G44360.1	643	444	386	33.1698
AT5G50720.1	716	517	56	4.13272
AT2G36060.2	960	761	487.997	24.4665
AT2G36060.1	1020	821	854.901	39.7293
AT2G36060.3	954	755	14.1015	0.71262
AT1G26400.1	1584	1385	0	0
AT4G19470.1	1254	1055	0	0
AT4G04360.1	603	404	141	13.3161
AT3G25060.1	2032	1833	22	0.457929
AT2G07684.1	111	9.10829	0	0
AT1G72980.1	907	708	0	0
AT5G51840.1	1468	1269	476	14.3114
AT4G17490.1	1338	1139	61	2.04336
AT1G59970.1	1580	1381	256	7.07269
AT2G32950.1	2474	2275	778.755	13.0604
AT2G32950.2	2401	2202	230.245	3.98943
AT3G26240.1	3305	3106	568	6.97726
AT3G04860.1	1714	1515	91	2.29175
AT1G11520.1	591	392	0	0
AT2G24420.2	1904	1705	132.698	2.96947
