target_id	length	eff_length	est_counts	tpm
AT5G03560.3	1847	1648	43.4883	1.22574
AT5G03560.4	1434	1235	22.3987	0.842442
AT5G03560.1	1135	936	116.153	5.76421
AT5G03560.2	2202	2003	43.9596	1.01943
AT4G27340.3	2046	1847	2.47124	0.0621488
AT4G27340.2	1880	1681	84.732	2.34133
AT4G27340.1	2220	2021	590.797	13.5786
AT1G76280.4	3218	3019	23.5006	0.361576
AT1G76280.2	3066	2867	24.7859	0.40157
AT1G76280.5	2985	2786	406.156	6.77167
AT1G76280.3	2472	2273	0	0
AT1G76280.1	2889	2690	98.5573	1.70185
AT3G03272.1	781	582	3	0.239432
AT3G28960.1	1318	1119	40.9546	1.70003
AT3G28960.4	1270	1071	0	0
AT3G28960.3	1501	1302	0	0
AT3G28960.2	1891	1692	12.1127	0.332526
AT3G28960.5	1730	1531	5.93267	0.179994
AT1G65630.1	1761	1562	0	0
AT3G10210.1	1187	988	288.14	13.5466
AT4G27830.2	1601	1402	251.314	8.32632
AT4G27830.1	1842	1643	163.618	4.62571
AT1G71390.2	2575	2376	0	0
AT1G71390.1	2453	2254	0	0
AT5G46260.1	4166	3967	366.957	4.29672
AT2G32710.2	1482	1283	204.491	7.4034
AT2G32710.1	2391	2192	78.6124	1.66584
AT5G27680.2	3588	3389	0	0
AT5G27680.3	3487	3288	0	0
AT5G27680.5	3205	3006	0	0
AT5G27680.4	3382	3183	41.2845	0.602468
AT5G27680.1	3492	3293	67.6656	0.954465
AT5G27680.6	3178	2979	20.05	0.312628
AT4G19380.1	2367	2168	89.1507	1.91007
AT4G19380.2	2513	2314	15.8493	0.318149
AT5G61960.2	3723	3524	0	0
AT5G61960.10	3410	3211	1297.18	18.7648
AT5G61960.5	3711	3512	0	0
AT5G61960.9	3495	3296	0	0
AT5G61960.6	3632	3433	0	0
AT5G61960.11	3391	3192	0.00985114	0.000143353
AT5G61960.1	4032	3833	751.811	9.11074
AT5G61960.3	3816	3617	0	0
AT5G61960.8	3530	3331	0	0
AT5G61960.4	3725	3526	0	0
AT5G61960.7	3607	3408	0	0
AT4G29180.2	3108	2909	0	0
AT4G29180.1	2939	2740	16	0.27124
AT4G29180.3	3117	2918	0	0
AT3G09680.1	661	462	1	0.100541
AT1G56233.1	335	136	0	0
AT1G15210.1	4849	4650	0	0
AT3G63470.1	1872	1673	45	1.2494
AT2G16970.1	1520	1321	0	0
AT2G16970.8	1236	1037	0	0
AT2G16970.6	1282	1083	0	0
AT2G16970.3	1569	1370	0	0
AT2G16970.7	1682	1483	0	0
AT2G16970.4	1556	1357	0	0
AT2G16970.2	1640	1441	0	0
AT2G16970.5	1319	1120	0	0
AT1G15250.1	642	443	0	0
AT1G15250.2	626	427	262	28.5008
AT1G79700.2	1154	955	91.6779	4.45908
AT1G79700.3	1241	1042	7.31476	0.326074
AT1G79700.1	1082	883	0.00739238	0.000388873
AT1G79700.4	868	669	0	0
AT2G46620.1	2081	1882	145	3.57876
AT3G46920.1	3477	3278	0	0
AT3G46920.2	3633	3434	301	4.07146
AT2G43750.2	1497	1298	5224.44	186.96
AT2G43750.1	1664	1465	245.629	7.78799
AT1G62895.1	261	63.4937	0	0
AT2G24490.2	1897	1698	0	0
AT2G24490.1	1473	1274	390	14.2193
AT3G57080.1	1427	1228	282	10.6668
AT3G13820.1	1396	1197	0	0
AT2G15080.2	3309	3110	278.124	4.15395
AT2G15080.1	3639	3440	394.876	5.33195
AT1G73360.1	3506	3307	482	6.77013
AT1G16360.1	1203	1004	0	0
AT1G16360.4	1368	1169	3	0.119204
AT1G16360.5	1338	1139	0	0
AT1G16360.3	1459	1260	0	0
AT1G16360.2	1297	1098	0	0
AT1G10225.1	535	336	0	0
AT3G49770.1	904	705	0	0
AT4G31660.1	1173	974	0	0
AT1G26670.1	1219	1020	729	33.198
AT1G34855.1	576	377	0	0
AT1G52200.1	1425	1226	11	0.41676
AT1G52200.2	1366	1167	0	0
AT1G57800.2	2119	1920	0	0
AT1G57800.1	2107	1908	0	0
AT4G23200.1	2432	2233	90.3747	1.87993
AT4G23200.2	2334	2135	3.62526	0.0788725
AT1G69460.1	1107	908	1465	74.9438
AT1G04310.2	2464	2265	66	1.3535
AT1G04310.1	2572	2373	0	0
AT1G08080.1	924	725	1	0.0640687
AT2G37678.1	977	778	315.576	18.8412
AT2G37678.2	1008	809	44.4243	2.55068
AT3G56070.2	961	762	497.249	30.3112
AT3G56070.1	1102	903	259.751	13.3615
AT5G15420.1	605	406	5	0.572042
AT5G06020.1	456	257	0	0
AT3G15251.1	114	9.32945	0	0
AT1G75550.2	920	721	1.51362	0.0975134
AT1G75550.1	777	578	55.4864	4.45905
AT1G71890.1	1863	1664	23	0.642035
AT1G05430.1	1176	977	576	27.3849
AT4G29810.3	1485	1286	48.7404	1.76048
AT4G29810.1	1571	1372	474.726	16.0721
AT4G29810.2	1441	1242	851.534	31.8467
AT3G02780.1	1890	1691	1360.11	37.3607
AT3G02780.2	1297	1098	433.887	18.3552
AT4G26560.1	759	560	0	0
AT1G80870.1	2500	2301	589	11.89
AT4G23670.1	1121	922	20926	1054.24
AT2G46225.3	1232	1033	97.6621	4.39147
AT2G46225.2	1403	1204	32.2929	1.24585
AT2G46225.1	1310	1111	410.045	17.1436
AT5G18730.1	2407	2208	33	0.694223
AT5G67570.1	2471	2272	930	19.0133
AT1G75310.1	4550	4351	16.4472	0.175585
AT1G75310.2	4728	4529	767.553	7.87209
AT5G29054.1	102	8.50096	0	0
AT2G27700.2	1443	1244	0	0
AT2G27700.1	1440	1241	0	0
AT1G02010.4	2640	2441	18.4525	0.351133
AT1G02010.6	1961	1762	110.895	2.92341
AT1G02010.1	2803	2604	19.5163	0.348129
AT1G02010.5	2634	2435	30.8131	0.587788
AT1G02010.2	2161	1962	25.1579	0.595606
AT1G02010.3	2705	2506	103.165	1.91221
AT1G47900.1	3757	3558	676.603	8.83308
AT1G47900.3	3452	3253	373.397	5.33176
AT1G47900.2	3385	3186	0	0
AT5G57625.1	935	736	0	0
AT4G02725.1	2686	2487	2440.18	45.5753
AT4G02725.2	2898	2699	115.823	1.99332
AT1G14315.2	912	713	1	0.065147
AT1G14315.1	672	473	1	0.0982026
AT5G66440.1	1258	1059	176	7.7197
AT4G35440.2	2661	2462	8.64481	0.163099
AT4G35440.1	2561	2362	1150.36	22.6223
AT3G52460.1	1366	1167	8	0.318422
AT4G26240.1	1288	1089	153.778	6.55918
AT3G55380.2	997	798	17.5795	1.02326
AT3G55380.1	1345	1146	360.42	14.6086
AT2G16953.1	195	22.8744	0	0
AT2G22320.1	336	137	0	0
AT1G26760.1	1792	1593	34	0.991396
AT1G05250.1	1492	1293	0	0
AT3G44560.1	1755	1556	0	0
AT3G44560.2	1920	1721	0	0
AT3G44560.3	1864	1665	0	0
AT1G67260.3	1685	1486	2.4562	0.0767765
AT1G67260.2	1751	1552	0	0
AT1G67260.1	1080	881	4.5438	0.239567
AT4G31950.1	1650	1451	0	0
AT5G51680.1	1455	1256	20.7536	0.767517
AT4G10925.1	1213	1014	52.1382	2.38837
AT4G10925.5	1221	1022	19.6823	0.89456
AT4G10925.4	1325	1126	28.8857	1.1916
AT4G10925.2	1210	1011	24.7039	1.135
AT4G10925.3	1192	993	26.5899	1.2438
AT3G56520.1	528	329	0	0
AT1G24575.1	732	533	79	6.88468
AT4G31690.1	892	693	0	0
AT1G12790.1	1527	1328	99	3.46275
AT4G34640.1	1902	1703	1125.15	30.6887
AT4G34640.2	1558	1359	143.854	4.91686
AT4G03340.2	1893	1694	0.0526075	0.00144251
AT4G03340.1	2100	1901	35.9474	0.878353
AT2G37260.1	1856	1657	7.92823	0.222248
AT2G37260.2	1290	1091	0	0
AT2G37260.3	1438	1239	33.0718	1.23985
AT5G54610.1	1669	1470	1111	35.1059
AT3G27970.1	1360	1161	1	0.0400085
AT4G13550.1	2651	2452	175.416	3.32302
AT4G13550.3	2917	2718	10.3214	0.17639
AT4G13550.2	2821	2622	610.262	10.811
AT1G04850.1	1669	1470	1434.81	45.3377
AT1G04850.2	1665	1466	78.1939	2.47755
AT5G20560.1	1156	957	0	0
AT3G17420.1	2063	1864	184	4.58517
AT3G08780.1	1363	1164	321.492	12.8292
AT3G08780.2	1498	1299	10.508	0.375748
AT1G31760.1	1434	1235	25	0.94028
AT5G65470.1	2166	1967	1197	28.2666
AT1G33250.1	2419	2220	571	11.9472
AT1G74000.1	1340	1141	11	0.447807
AT3G55660.1	2155	1956	72	1.70981
AT3G55660.2	2221	2022	0	0
AT4G15562.1	674	475	0	0
AT3G48480.1	1349	1150	29	1.17134
AT5G66420.3	1989	1790	314.345	8.15713
AT5G66420.1	2749	2550	165.364	3.01221
AT5G66420.2	2675	2476	1750.29	32.8355
AT3G02740.1	1742	1543	375.84	11.3141
AT3G02740.2	1974	1775	51.1597	1.33879
AT1G55580.1	1980	1781	0	0
AT1G53903.1	876	677	195	13.3792
AT3G63400.1	2084	1885	848.825	20.9166
AT3G63400.4	2138	1939	63.3182	1.51682
AT3G63400.3	2103	1904	496.857	12.1213
AT3G63400.2	1535	1336	0	0
AT1G19715.1	2130	1931	1711	41.1579
AT1G19715.2	2128	1929	354.967	8.54751
AT1G19715.3	1925	1726	1130.03	30.4111
AT5G62750.1	896	697	0	0
AT2G04031.1	624	425	0	0
AT3G06130.2	1643	1444	0.00909438	0.000292543
AT3G06130.1	2080	1881	643.991	15.9028
AT5G50000.2	1957	1758	195.396	5.16274
AT5G50000.1	1760	1561	1518.6	45.1883
AT1G69430.1	1660	1461	12	0.381518
AT1G53340.3	2149	1950	0	0
AT1G53340.2	2243	2044	0	0
AT1G53340.1	2112	1913	0	0
ATCG00160.1	711	512	41	3.71961
AT3G05660.1	3191	2992	987	15.3228
AT2G16130.1	1878	1679	0	0
AT5G63820.1	678	479	34	3.29706
AT3G17140.1	339	140	0	0
AT3G24110.1	967	768	68	4.11274
AT3G24110.2	1048	849	0	0
AT1G29890.3	2440	2241	350.84	7.27195
AT1G29890.1	1906	1707	351.514	9.56518
AT1G29890.2	1901	1702	136.646	3.72924
AT2G47560.1	1012	813	12	0.685606
AT4G28600.3	2942	2743	282.451	4.78301
AT4G28600.2	3064	2865	23.4499	0.380189
AT4G28600.1	2927	2728	583.099	9.92846
AT1G80290.2	1070	871	124.758	6.65324
AT1G80290.1	1904	1705	57.2422	1.55947
AT1G56540.1	3559	3360	69	0.95388
AT1G56540.2	3684	3485	0	0
AT2G37390.1	1580	1381	12.1639	0.409131
AT2G37390.2	978	779	9.83613	0.586504
AT2G06050.3	1264	1065	372.771	16.2584
AT2G06050.1	1563	1364	305.877	10.4164
AT2G06050.2	1510	1311	58.3519	2.06745
AT3G20920.1	1338	1139	514.538	20.9835
AT3G20920.2	1335	1136	8.46211	0.346007
AT5G26220.1	1131	932	18.5066	0.922349
AT5G26220.2	1152	953	3.49338	0.170269
AT3G54830.1	1775	1576	0.00170633	5.0291e-05
AT3G54830.2	1758	1559	182.998	5.45236
AT3G09190.1	1489	1290	53	1.9084
AT3G05545.1	2138	1939	1240	29.7049
AT1G48650.2	3897	3698	0	0
AT1G48650.1	4303	4104	2074	23.4739
AT4G27400.1	1306	1107	0	0
AT2G35250.1	1038	839	0	0
AT5G15730.1	1650	1451	94.0786	3.01167
AT5G15730.2	1790	1591	215.921	6.3039
AT5G15730.3	1941	1742	0	0
AT1G22670.1	1288	1089	3	0.127961
AT1G07030.1	1493	1294	493	17.6969
AT5G61930.2	1964	1765	91.4199	2.40591
AT5G61930.1	2511	2312	32.8716	0.660414
AT4G27260.1	2357	2158	46	0.990126
AT1G69860.1	1668	1469	0	0
AT1G10120.1	2262	2063	326.177	7.34409
AT1G10120.2	1522	1323	77.823	2.73232
AT5G08760.1	471	272	322	54.9884
AT2G38390.1	1387	1188	0	0
AT1G43650.2	1460	1261	16.5479	0.609552
AT1G43650.1	1382	1183	83.4521	3.2767
AT3G26470.1	1620	1421	13.2126	0.431896
AT1G09960.1	2217	2018	79	1.8184
AT4G27370.3	3740	3541	270	3.54178
AT4G27370.4	3651	3452	0	0
AT4G27370.1	3442	3243	0	0
AT4G27370.2	3827	3628	0	0
AT2G25250.1	1334	1135	717	29.3432
AT5G42110.1	575	376	205	25.325
AT1G51990.2	1092	893	0	0
AT1G51990.1	1092	893	0	0
AT5G23030.1	1572	1373	0	0
AT3G51100.3	991	792	149.046	8.74137
AT3G51100.1	1183	984	237.954	11.2326
AT3G51100.2	926	727	0	0
AT3G29580.1	921	722	0	0
AT3G28370.5	1725	1526	0	0
AT3G28370.3	1288	1089	261.282	11.1446
AT3G28370.2	1722	1523	35.4162	1.08016
AT3G28370.1	879	680	0	0
AT3G28370.4	764	565	78.3019	6.43736
AT2G15710.1	1098	899	0	0
AT5G20250.2	2912	2713	133.844	2.29157
AT5G20250.4	2753	2554	560.41	10.1922
AT5G20250.1	3011	2812	51.4999	0.850697
AT5G20250.3	2846	2647	30.2458	0.530756
AT4G21470.1	1445	1246	487	18.1549
AT4G05220.1	797	598	8.00501	0.621791
AT4G04730.1	423	224	0	0
AT2G33520.1	630	431	0	0
AT1G53625.1	660	461	1	0.100759
AT1G63360.1	3838	3639	481.804	6.14996
AT1G63360.2	2976	2777	844.196	14.1205
AT1G33330.2	1156	957	0	0
AT1G33330.3	1107	908	186.891	9.56065
AT1G33330.1	998	799	144.109	8.37774
AT3G26840.1	2306	2107	94	2.07227
AT1G74929.1	102	8.50096	0	0
AT3G29010.1	1222	1023	16.138	0.732753
AT3G29010.2	1076	877	0	0
AT3G29010.5	1030	831	0	0
AT3G29010.3	1391	1192	14.1065	0.549702
AT3G29010.6	736	537	40.3946	3.49408
AT3G29010.4	1298	1099	10.3609	0.437908
AT3G10450.1	1594	1395	147.405	4.90819
AT3G10450.3	1768	1569	0	0
AT3G10450.2	1677	1478	0	0
AT3G10450.4	1685	1486	6.59532	0.206159
AT4G12485.1	32	5.55715	0	0
AT4G34800.1	729	530	4	0.350565
AT4G28340.1	1122	923	0	0
AT1G63430.1	2761	2562	180.574	3.27386
AT1G63430.2	2847	2648	27.7264	0.486362
AT1G63430.3	2551	2352	493.7	9.75011
AT3G14510.1	1424	1225	0	0
AT1G80720.2	1134	935	29.2187	1.45156
AT1G80720.1	1070	871	89.7813	4.78797
AT1G69770.1	3066	2867	657	10.6444
AT1G08460.1	1715	1516	226.737	6.94716
AT1G08460.2	2374	2175	119.263	2.547
AT1G78710.1	1149	950	0	0
AT1G78710.2	1146	947	0	0
AT4G03820.2	1794	1595	29.0463	0.845891
AT4G03820.1	1704	1505	263.954	8.14658
AT4G03820.3	1737	1538	2.29691e-08	6.93699e-10
AT4G03820.4	1833	1634	0	0
AT3G28930.3	899	700	583.465	38.7169
AT3G28930.2	1084	885	34.5348	1.81258
AT3G28930.1	1003	804	0	0
AT3G52950.2	2112	1913	65.9111	1.6004
AT3G52950.1	2292	2093	372.089	8.25774
AT2G26330.1	3985	3786	2659	32.6228
AT1G08610.1	2143	1944	306	7.31154
AT3G57620.1	1769	1570	0	0
AT5G08070.1	1328	1129	18.8481	0.775456
AT5G08070.2	729	530	36.1519	3.1684
AT1G17540.1	2819	2620	0	0
AT2G39280.1	2748	2549	892.657	16.2667
AT2G39280.2	2846	2647	116.343	2.0416
AT1G27380.3	1122	923	0	0
AT1G27380.4	907	708	7.92537	0.519961
AT1G27380.2	639	440	10.0746	1.06356
AT1G27380.1	991	792	0	0
AT1G58643.2	1707	1508	0	0
AT1G58643.1	1569	1370	0	0
AT5G08450.2	3369	3170	205.604	3.01271
AT5G08450.1	3332	3133	171.375	2.54081
AT5G08450.3	3083	2884	1319.02	21.2442
AT5G14030.3	994	795	0	0
AT5G14030.4	885	686	0.483707	0.0327523
AT5G14030.1	1615	1416	934.611	30.6586
AT5G14030.5	1738	1539	21.2055	0.640021
AT5G14030.2	880	681	1195.7	81.5566
AT1G48953.1	650	451	0	0
AT5G66080.1	1908	1709	80.5589	2.18955
AT5G66080.2	1017	818	42.4411	2.41
AT2G47730.1	1739	1540	2731.46	82.3869
AT2G47730.2	1748	1549	211.541	6.34347
AT2G02310.1	1250	1051	0	0
AT4G11020.1	568	369	0	0
AT3G50670.2	2424	2225	1390.4	29.0265
AT3G50670.1	1792	1593	1363.6	39.7608
AT1G51440.1	1956	1757	299	7.90466
AT2G07719.1	1520	1321	0	0
AT1G18871.1	177	17.866	0	0
AT1G25210.2	1345	1146	0	0
AT1G25210.1	1194	995	0	0
AT1G21610.6	2731	2532	0	0
AT1G21610.1	2574	2375	410.584	8.03012
AT1G21610.4	3012	2813	63.7847	1.05325
AT1G21610.5	2887	2688	100.23	1.73202
AT1G21610.3	2531	2332	0	0
AT1G21610.2	2640	2441	327.402	6.23013
AT5G05340.1	1304	1105	2	0.0840721
AT5G45440.1	1559	1360	3	0.102463
AT4G05110.1	1677	1478	34.4805	1.08364
AT4G05110.3	1766	1567	0	0
AT4G05110.2	2248	2049	5.5195	0.125124
AT5G25380.4	1332	1133	11.0952	0.454874
AT5G25380.1	1851	1652	0	0
AT5G25380.2	1931	1732	0	0
AT5G25380.3	1563	1364	5.90476	0.201081
AT3G44080.1	1164	965	0	0
AT1G79710.3	1458	1259	21.291	0.785514
AT1G79710.1	1854	1655	54.709	1.53548
AT1G79710.2	1751	1552	0	0
AT5G56920.1	938	739	0	0
AT5G38000.3	1263	1064	1	0.0436558
AT5G38000.2	1286	1087	0	0
AT5G38000.1	1390	1191	0	0
AT5G15050.1	1823	1624	857	24.512
AT3G50370.1	7163	6964	2896.88	19.3222
AT3G50370.2	7367	7168	1054.12	6.83085
AT1G80840.1	1325	1126	21	0.866293
AT5G53670.1	735	536	0	0
ATMG00440.1	459	260	0	0
AT2G23160.1	1275	1076	0	0
AT4G29940.2	2841	2642	0	0
AT4G29940.1	2897	2698	474	8.16057
AT4G23640.1	2965	2766	1218	20.454
AT3G09550.2	2096	1897	84.5556	2.07042
AT3G09550.3	2535	2336	37.376	0.743197
AT3G09550.1	2285	2086	99.0684	2.206
AT3G07568.1	528	329	210	29.6488
AT5G44630.1	2191	1992	0	0
AT2G40900.1	1782	1583	142	4.16669
AT2G39140.1	1594	1395	1339.64	44.6063
AT2G39140.2	1305	1106	388.364	16.3105
AT5G05950.1	1255	1056	148.883	6.54883
AT3G48670.3	2450	2251	72.7071	1.50032
AT3G48670.1	2475	2276	90.8023	1.85314
AT3G48670.2	2353	2154	645.486	13.9196
AT5G63810.1	2608	2409	2250	43.384
AT5G02340.1	1896	1697	0	0
AT4G32470.1	945	746	1856.3	115.583
AT4G32470.2	891	692	7.70288	0.517048
AT3G11270.1	1507	1308	281	9.9789
AT3G11270.2	1360	1161	0	0
AT2G46440.2	2648	2449	688.401	13.0568
AT2G46440.1	2569	2370	2035.03	39.8848
AT2G17630.1	1518	1319	396	13.9455
AT2G21105.1	12	4.33049	0	0
AT5G24100.1	2397	2198	0	0
AT4G29330.1	1470	1271	348.782	12.7465
AT4G29330.2	1341	1142	131.218	5.33717
AT2G15470.1	1215	1016	0	0
AT2G47790.1	1398	1199	490	18.9828
AT1G71300.1	2244	2045	1.66859	0.0379001
AT1G71300.2	2106	1907	2.44399	0.0595295
AT5G48545.1	1619	1420	342.232	11.1948
AT5G48545.2	2129	1930	87.274	2.10045
AT5G48545.3	1712	1513	55.4944	1.7037
AT1G49490.1	2685	2486	173.689	3.2453
AT1G49490.2	2952	2753	10.3109	0.173969
AT1G23645.2	415	216	0	0
AT1G23645.1	698	499	0	0
AT3G08530.1	5722	5523	6465.05	54.3727
AT1G09795.1	1516	1317	2805	98.9307
AT2G19190.1	2700	2501	1	0.0185725
AT5G56950.1	1688	1489	1699	53.0008
AT3G22380.3	5673	5474	932.302	7.91108
AT3G22380.2	5487	5288	101.043	0.887563
AT3G22380.1	5757	5558	4845.66	40.4965
AT2G41835.1	1438	1239	77	2.88671
AT4G23590.1	1563	1364	1	0.0340541
AT3G05140.1	2124	1925	10.7111	0.258456
AT3G05140.2	2000	1801	129.289	3.33451
AT1G48690.1	1073	874	0	0
AT4G35620.1	1673	1474	73.544	2.31757
AT4G35620.2	1742	1543	13.456	0.405075
AT3G29750.1	1266	1067	0	0
AT1G49570.1	1509	1310	0	0
AT3G54500.5	2283	2084	610.658	13.6108
AT3G54500.3	2333	2134	0	0
AT3G54500.1	2330	2131	1395.27	30.413
AT3G54500.4	2452	2253	109.694	2.26154
AT3G54500.7	2147	1948	436.813	10.4157
AT3G54500.8	2067	1868	211.102	5.24929
AT3G54500.2	2522	2323	114.46	2.2887
AT3G54500.6	2246	2047	0	0
AT2G45130.1	916	717	5	0.323918
AT1G68470.1	1753	1554	117	3.49719
AT5G58400.1	1224	1025	0	0
AT2G39110.2	1894	1695	6	0.164424
AT2G39110.1	1748	1549	0	0
AT5G39510.1	1207	1008	1141	52.5786
AT4G32660.3	1552	1353	432.05	14.8327
AT4G32660.2	1698	1499	0	0
AT4G32660.1	1788	1589	137.693	4.02507
AT4G32660.4	1673	1474	304.257	9.58797
AT1G75580.1	934	735	20	1.26394
AT5G23090.1	1186	987	20.3459	0.95751
AT5G23090.2	1145	946	54.1412	2.6584
AT5G23090.4	1028	829	71.8323	4.02485
AT5G23090.3	755	556	10.8221	0.904109
AT5G23090.5	1069	870	13.8584	0.73991
AT5G45920.3	1263	1064	33.9164	1.48065
AT5G45920.4	1162	963	57.8459	2.79016
AT5G45920.1	1238	1039	79.8512	3.56985
AT5G45920.2	1339	1140	47.3866	1.93079
AT3G52760.1	1180	981	254	12.0268
AT5G52750.1	757	558	30	2.4973
AT5G52750.2	880	681	0	0
AT5G18830.2	2876	2677	0	0
AT5G18830.1	3081	2882	558	8.99341
AT5G18830.3	2788	2589	0	0
AT3G27460.4	1328	1129	43.1054	1.77346
AT3G27460.3	1567	1368	11.8818	0.403442
AT3G27460.5	1051	852	0.11606	0.00632743
AT3G27460.2	1338	1139	83.943	3.4233
AT3G27460.1	1349	1150	34.9538	1.41182
AT2G38910.1	2432	2233	0	0
AT3G62780.1	1277	1078	54	2.3268
AT3G28210.1	1026	827	0	0
AT3G28210.2	1105	906	0	0
AT3G47675.1	639	440	281	29.6645
AT2G44360.1	643	444	301	31.4896
AT5G50720.1	716	517	52	4.67193
AT2G36060.2	960	761	406.993	24.842
AT2G36060.1	1020	821	653.219	36.9573
AT2G36060.3	954	755	9.78785	0.602177
AT1G26400.1	1584	1385	0	0
AT4G19470.1	1254	1055	0	0
AT4G04360.1	603	404	97	11.1526
AT3G25060.1	2032	1833	19	0.481476
AT2G07684.1	111	9.10829	0	0
AT1G72980.1	907	708	0	0
AT5G51840.1	1468	1269	430	15.7395
AT4G17490.1	1338	1139	73	2.97703
AT1G59970.1	1580	1381	275	9.2496
AT2G32950.1	2474	2275	616.285	12.583
AT2G32950.2	2401	2202	204.715	4.31833
AT3G26240.1	3305	3106	476	7.11852
AT3G04860.1	1714	1515	85	2.6061
AT1G11520.1	591	392	0	0
AT2G24420.2	1904	1705	128.554	3.50222
AT2G24420.1	2010	1811	2741.45	70.3146
AT1G30640.1	2332	2133	70.4929	1.53511
AT1G30640.3	1823	1624	66.9877	1.91599
