target_id	length	eff_length	est_counts	tpm
AT3G48330.1	1024	825	237.286	12.0604
AT4G32710.1	2794	2595	516	8.33787
AT3G46440.1	1646	1447	511.195	14.8136
AT3G46440.2	1735	1536	173.805	4.74477
AT2G21930.1	1401	1202	0	0
AT2G21930.2	1500	1301	0	0
AT3G53910.1	327	128.001	0	0
AT4G25090.1	3019	2820	0	0
AT4G25090.2	2775	2576	0	0
AT2G18870.1	720	521	0	0
AT1G56250.1	1276	1077	0	0
AT3G16830.1	3909	3710	1129	12.7604
AT5G20470.1	1814	1615	0	0
AT5G04950.1	1399	1200	39	1.36278
AT4G13720.1	924	725	529.519	30.6257
AT4G13720.2	1053	854	26.4806	1.30021
AT5G50110.1	1087	888	239	11.2857
AT5G50110.2	1146	947	0	0
AT3G03305.1	2493	2294	501.672	9.17
AT5G66670.2	1632	1433	0	0
AT5G66670.4	1660	1461	0	0
AT5G66670.3	1973	1774	0	0
AT5G66670.1	1890	1691	0	0
AT4G08039.1	210	28.6775	0	0
AT2G38310.1	1439	1240	308	10.4153
AT2G26900.1	1906	1707	8778	215.628
AT5G23000.1	1399	1200	0	0
AT1G66852.1	333	134.001	0	0
AT1G69810.2	1940	1741	0	0
AT1G69810.1	1593	1394	13	0.391042
AT1G72450.2	1786	1587	86.0367	2.27326
AT1G72450.1	1604	1405	749.963	22.3824
AT5G03560.3	1847	1648	28.0402	0.713454
AT5G03560.4	1434	1235	11.8849	0.403527
AT5G03560.1	1135	936	114.509	5.12986
AT5G03560.2	2202	2003	45.5662	0.953904
AT4G27340.3	2046	1847	11.2643	0.255729
AT4G27340.2	1880	1681	110.435	2.75474
AT4G27340.1	2220	2021	717.301	14.8826
AT1G76280.4	3218	3019	37.0731	0.514918
AT1G76280.2	3066	2867	59.1327	0.864854
AT1G76280.5	2985	2786	368.901	5.55228
AT1G76280.3	2472	2273	0	0
AT1G76280.1	2889	2690	125.894	1.96243
AT3G03272.1	781	582	1	0.0720476
AT3G28960.1	1318	1119	47.8631	1.79355
AT3G28960.4	1270	1071	0	0
AT3G28960.3	1501	1302	0	0
AT3G28960.2	1891	1692	10.5863	0.262355
AT3G28960.5	1730	1531	8.55055	0.234186
AT1G65630.1	1761	1562	0	0
AT3G10210.1	1187	988	336.693	14.2896
AT4G27830.2	1601	1402	167.872	5.0208
AT4G27830.1	1842	1643	252.245	6.43765
AT1G71390.2	2575	2376	0	0
AT1G71390.1	2453	2254	0	0
AT5G46260.1	4166	3967	515.2	5.44573
AT2G32710.2	1482	1283	242.845	7.93678
AT2G32710.1	2391	2192	59.2548	1.13351
AT5G27680.2	3588	3389	0.0371691	0.000459889
AT5G27680.3	3487	3288	66.9484	0.85379
AT5G27680.5	3205	3006	19.5019	0.272038
AT5G27680.4	3382	3183	2.04397	0.0269265
AT5G27680.1	3492	3293	30.4686	0.387975
AT5G27680.6	3178	2979	0	0
AT4G19380.1	2367	2168	64.3014	1.24367
AT4G19380.2	2513	2314	31.6986	0.574407
AT5G61960.2	3723	3524	0	0
AT5G61960.10	3410	3211	1496.41	19.5413
AT5G61960.5	3711	3512	0	0
AT5G61960.9	3495	3296	0	0
AT5G61960.6	3632	3433	0	0
AT5G61960.11	3391	3192	1.93154e-07	2.53737e-09
AT5G61960.1	4032	3833	591.588	6.47178
AT5G61960.3	3816	3617	0	0
AT5G61960.8	3530	3331	0	0
AT5G61960.4	3725	3526	0	0
AT5G61960.7	3607	3408	0	0
AT4G29180.2	3108	2909	0	0
AT4G29180.1	2939	2740	17	0.26016
AT4G29180.3	3117	2918	0	0
AT3G09680.1	661	462	5.00174	0.453965
AT1G56233.1	335	136	0	0
AT1G15210.1	4849	4650	0	0
AT3G63470.1	1872	1673	27	0.676722
AT2G16970.1	1520	1321	0	0
AT2G16970.8	1236	1037	0	0
AT2G16970.6	1282	1083	0	0
AT2G16970.3	1569	1370	0	0
AT2G16970.7	1682	1483	0	0
AT2G16970.4	1556	1357	0	0
AT2G16970.2	1640	1441	0	0
AT2G16970.5	1319	1120	0	0
AT1G15250.1	642	443	0	0
AT1G15250.2	626	427	289	28.38
AT1G79700.2	1154	955	111.225	4.88361
AT1G79700.3	1241	1042	22.2087	0.893715
AT1G79700.1	1082	883	1.56639	0.0743843
AT1G79700.4	868	669	0	0
AT2G46620.1	2081	1882	211	4.70117
AT3G46920.1	3477	3278	5.21161e-05	6.66662e-07
AT3G46920.2	3633	3434	287	3.50449
AT2G43750.2	1497	1298	6272.62	202.636
AT2G43750.1	1664	1465	307.036	8.78809
AT1G62895.1	261	63.4937	0	0
AT2G24490.2	1897	1698	23.7085	0.585475
AT2G24490.1	1473	1274	428.292	14.0965
AT3G57080.1	1427	1228	365	12.4634
AT3G13820.1	1396	1197	0	0
AT2G15080.2	3309	3110	310.394	4.185
AT2G15080.1	3639	3440	372.606	4.54186
AT1G73360.1	3506	3307	444	5.62978
AT1G16360.1	1203	1004	0	0
AT1G16360.4	1368	1169	3	0.107609
AT1G16360.5	1338	1139	0	0
AT1G16360.3	1459	1260	0	0
AT1G16360.2	1297	1098	0	0
AT1G10225.1	535	336	0	0
AT3G49770.1	904	705	0	0
AT4G31660.1	1173	974	0	0
AT1G26670.1	1219	1020	850	34.9431
AT1G34855.1	576	377	0	0
AT1G52200.1	1425	1226	17.9949	0.615463
AT1G52200.2	1366	1167	12.0051	0.431358
AT1G57800.2	2119	1920	0	0
AT1G57800.1	2107	1908	0	0
AT4G23200.1	2432	2233	72.077	1.35348
AT4G23200.2	2334	2135	35.923	0.705533
AT1G69460.1	1107	908	1642	75.8281
AT1G04310.2	2464	2265	12.0556	0.223184
AT1G04310.1	2572	2373	43.9444	0.776513
AT1G08080.1	924	725	5	0.289184
AT2G37678.1	977	778	356.911	19.2363
AT2G37678.2	1008	809	32.0894	1.66324
AT3G56070.2	961	762	495.809	27.2836
AT3G56070.1	1102	903	288.191	13.3825
AT5G15420.1	605	406	3	0.30984
AT5G06020.1	456	257	0	0
AT3G15251.1	114	9.32945	0	0
AT1G75550.2	920	721	7.8965	0.459243
AT1G75550.1	777	578	67.1035	4.86811
AT1G71890.1	1863	1664	28	0.705582
AT1G05430.1	1176	977	660	28.3264
AT4G29810.3	1485	1286	18.7699	0.612016
AT4G29810.1	1571	1372	447.166	13.6665
AT4G29810.2	1441	1242	1238.06	41.7989
AT3G02780.1	1890	1691	1637.99	40.6172
AT3G02780.2	1297	1098	186.01	7.10355
AT4G26560.1	759	560	0	0
AT1G80870.1	2500	2301	543	9.89523
AT4G23670.1	1121	922	12654	575.492
AT2G46225.3	1232	1033	17.4604	0.708754
AT2G46225.2	1403	1204	18.8075	0.65501
AT2G46225.1	1310	1111	483.732	18.2572
AT5G18730.1	2407	2208	46	0.873578
AT5G67570.1	2471	2272	816	15.06
AT1G75310.1	4550	4351	36.3101	0.34993
AT1G75310.2	4728	4529	606.69	5.61704
AT5G29054.1	102	8.50096	0	0
AT2G27700.2	1443	1244	0	0
AT2G27700.1	1440	1241	0	0
AT1G02010.4	2640	2441	0	0
AT1G02010.6	1961	1762	145.556	3.46392
AT1G02010.1	2803	2604	0.37167	0.00598493
AT1G02010.5	2634	2435	96.9161	1.66894
AT1G02010.2	2161	1962	0	0
AT1G02010.3	2705	2506	79.1561	1.32448
AT1G47900.1	3757	3558	559.948	6.59909
AT1G47900.3	3452	3253	490.052	6.31686
AT1G47900.2	3385	3186	0	0
AT5G57625.1	935	736	0	0
AT4G02725.1	2686	2487	2140.39	36.0877
AT4G02725.2	2898	2699	143.612	2.23116
AT1G14315.2	912	713	0	0
AT1G14315.1	672	473	0	0
AT5G66440.1	1258	1059	143	5.66217
AT4G35440.2	2661	2462	35.7573	0.609004
AT4G35440.1	2561	2362	1602.39	28.4466
AT3G52460.1	1366	1167	1	0.0359312
AT4G26240.1	1288	1089	230.202	8.86387
AT3G55380.2	997	798	37.2214	1.95584
AT3G55380.1	1345	1146	439.779	16.0913
AT2G16953.1	195	22.8744	0	0
AT2G22320.1	336	137	0	0
AT1G26760.1	1792	1593	24	0.63174
AT1G05250.1	1492	1293	3.4432	0.111662
AT3G44560.1	1755	1556	1	0.0269484
AT3G44560.2	1920	1721	0	0
AT3G44560.3	1864	1665	0	0
AT1G67260.3	1685	1486	2.58132	0.0728394
AT1G67260.2	1751	1552	2.41868	0.0653475
AT1G67260.1	1080	881	0	0
AT4G31950.1	1650	1451	0	0
AT5G51680.1	1455	1256	17.0815	0.570267
AT4G10925.1	1213	1014	11.5389	0.477167
AT4G10925.5	1221	1022	0	0
AT4G10925.4	1325	1126	45.0679	1.67831
AT4G10925.2	1210	1011	0	0
AT4G10925.3	1192	993	59.3932	2.50802
AT3G56520.1	528	329	0	0
AT1G24575.1	732	533	67	5.27097
AT4G31690.1	892	693	0	0
AT1G12790.1	1527	1328	124	3.91531
AT4G34640.1	1902	1703	1158.44	28.5233
AT4G34640.2	1558	1359	286.564	8.84188
AT4G03340.2	1893	1694	0	0
AT4G03340.1	2100	1901	43	0.948482
AT2G37260.1	1856	1657	11.8923	0.300945
AT2G37260.2	1290	1091	0	0
AT2G37260.3	1438	1239	20.1077	0.680507
AT5G54610.1	1669	1470	1459	41.618
AT3G27970.1	1360	1161	2	0.0722338
AT4G13550.1	2651	2452	153.572	2.62625
AT4G13550.3	2917	2718	0	0
AT4G13550.2	2821	2622	611.428	9.77811
AT1G04850.1	1669	1470	1533.88	43.7539
AT1G04850.2	1665	1466	83.1193	2.37745
AT5G20560.1	1156	957	0	0
AT3G17420.1	2063	1864	200	4.49911
AT3G08780.1	1363	1164	342.629	12.3428
AT3G08780.2	1498	1299	10.371	0.334775
AT1G31760.1	1434	1235	42	1.42602
AT5G65470.1	2166	1967	1181	25.1761
AT1G33250.1	2419	2220	715	13.505
AT1G74000.1	1340	1141	6	0.2205
AT3G55660.1	2155	1956	33	0.707437
AT3G55660.2	2221	2022	0	0
AT4G15562.1	674	475	0	0
AT3G48480.1	1349	1150	12	0.437548
AT5G66420.3	1989	1790	307.263	7.19779
AT5G66420.1	2749	2550	333.196	5.47901
AT5G66420.2	2675	2476	1527.54	25.8693
AT3G02740.1	1742	1543	456.895	12.4163
AT3G02740.2	1974	1775	110.105	2.60108
AT1G55580.1	1980	1781	0	0
AT1G53903.1	876	677	180	11.1488
AT3G63400.1	2084	1885	871.825	19.3937
AT3G63400.4	2138	1939	55.2208	1.19417
AT3G63400.3	2103	1904	316.954	6.98026
AT3G63400.2	1535	1336	0	0
AT1G19715.1	2130	1931	2185.98	47.4687
AT1G19715.2	2128	1929	730.286	15.8746
AT1G19715.3	1925	1726	97.7322	2.37432
AT5G62750.1	896	697	0	0
AT2G04031.1	624	425	0	0
AT3G06130.2	1643	1444	0.000168211	4.8846e-06
AT3G06130.1	2080	1881	560	12.4837
AT5G50000.2	1957	1758	167.181	3.98759
AT5G50000.1	1760	1561	1664.82	44.7205
AT1G69430.1	1660	1461	16	0.459211
AT1G53340.3	2149	1950	0	0
AT1G53340.2	2243	2044	0	0
AT1G53340.1	2112	1913	0	0
ATCG00160.1	711	512	33	2.70263
AT3G05660.1	3191	2992	880	12.3329
AT2G16130.1	1878	1679	0	0
AT5G63820.1	678	479	42	3.67669
AT3G17140.1	339	140	0	0
AT3G24110.1	967	768	37.5185	2.04846
AT3G24110.2	1048	849	10.4815	0.517676
AT1G29890.3	2440	2241	417.652	7.81476
AT1G29890.1	1906	1707	421.351	10.3503
AT1G29890.2	1901	1702	74.9965	1.84767
AT2G47560.1	1012	813	19	0.979954
AT4G28600.3	2942	2743	180.96	2.76631
AT4G28600.2	3064	2865	22.3579	0.327227
AT4G28600.1	2927	2728	757.682	11.6462
AT1G80290.2	1070	871	153.669	7.39794
AT1G80290.1	1904	1705	61.3309	1.50834
AT1G56540.1	3559	3360	106.887	1.33392
AT1G56540.2	3684	3485	11.1125	0.133707
AT2G37390.1	1580	1381	0	0
AT2G37390.2	978	779	11	0.592104
AT2G06050.3	1264	1065	358.971	14.1336
AT2G06050.1	1563	1364	156.924	4.82411
AT2G06050.2	1510	1311	131.105	4.19335
AT3G20920.1	1338	1139	565	20.8002
AT3G20920.2	1335	1136	0	0
AT5G26220.1	1131	932	34	1.5297
AT5G26220.2	1152	953	0	0
AT3G54830.1	1775	1576	0.000232921	6.19719e-06
AT3G54830.2	1758	1559	194	5.21793
AT3G09190.1	1489	1290	48	1.56025
AT3G05545.1	2138	1939	1317	28.4807
AT1G48650.2	3897	3698	0	0
AT1G48650.1	4303	4104	2402	24.5419
AT4G27400.1	1306	1107	2	0.0757574
AT2G35250.1	1038	839	0	0
AT5G15730.1	1650	1451	0	0
AT5G15730.2	1790	1591	333	8.77641
AT5G15730.3	1941	1742	0	0
AT1G22670.1	1288	1089	0	0
AT1G07030.1	1493	1294	576	18.6651
AT5G61930.2	1964	1765	104.455	2.48158
AT5G61930.1	2511	2312	54.29	0.984634
AT4G27260.1	2357	2158	42	0.816095
AT1G69860.1	1668	1469	0	0
AT1G10120.1	2262	2063	305.679	6.21311
AT1G10120.2	1522	1323	83.3212	2.64082
AT5G08760.1	471	272	386	59.5061
AT2G38390.1	1387	1188	0	0
AT1G43650.2	1460	1261	11.467	0.381311
AT1G43650.1	1382	1183	84.533	2.99629
AT3G26470.1	1620	1421	5.4243	0.160064
AT1G09960.1	2217	2018	84	1.74542
AT4G27370.3	3740	3541	60.6164	0.717806
AT4G27370.4	3651	3452	40.7521	0.495019
AT4G27370.1	3442	3243	0	0
AT4G27370.2	3827	3628	165.631	1.91434
AT2G25250.1	1334	1135	724	26.7476
AT5G42110.1	575	376	256	28.5493
AT1G51990.2	1092	893	0	0
AT1G51990.1	1092	893	0	0
AT5G23030.1	1572	1373	0	0
AT3G51100.3	991	792	52.0746	2.75704
AT3G51100.1	1183	984	266.488	11.356
AT3G51100.2	926	727	14.437	0.832691
AT3G29580.1	921	722	0	0
AT3G28370.5	1725	1526	0	0
AT3G28370.3	1288	1089	299.663	11.5385
AT3G28370.2	1722	1523	31.1134	0.856624
AT3G28370.1	879	680	0	0
AT3G28370.4	764	565	34.9849	2.59642
AT2G15710.1	1098	899	0	0
AT5G20250.2	2912	2713	132.345	2.0455
AT5G20250.4	2753	2554	1356.08	22.2642
AT5G20250.1	3011	2812	49.5603	0.739028
AT5G20250.3	2846	2647	25.0127	0.396233
AT4G21470.1	1445	1246	606	20.3938
AT4G05220.1	797	598	9.01002	0.631782
AT4G04730.1	423	224	0	0
AT2G33520.1	630	431	0	0
AT1G53625.1	660	461	2	0.181916
AT1G63360.1	3838	3639	421.907	4.86158
AT1G63360.2	2976	2777	911.712	13.7665
AT1G33330.2	1156	957	0	0
AT1G33330.3	1107	908	215.965	9.97335
AT1G33330.1	998	799	188.035	9.86811
AT3G26840.1	2306	2107	113	2.24883
AT1G74929.1	102	8.50096	0	0
AT3G29010.1	1222	1023	31.1699	1.27762
AT3G29010.2	1076	877	0	0
AT3G29010.5	1030	831	4.52196	0.228175
AT3G29010.3	1391	1192	0	0
AT3G29010.6	736	537	55.9238	4.36681
AT3G29010.4	1298	1099	10.3844	0.39621
AT3G10450.1	1594	1395	139.325	4.18792
AT3G10450.3	1768	1569	0	0
AT3G10450.2	1677	1478	0	0
AT3G10450.4	1685	1486	24.6749	0.696273
AT4G12485.1	32	5.55715	0	0
AT4G34800.1	729	530	8	0.632932
AT4G28340.1	1122	923	0	0
AT1G63430.1	2761	2562	497.626	8.14454
AT1G63430.2	2847	2648	44.8913	0.710865
AT1G63430.3	2551	2352	351.483	6.26627
AT3G14510.1	1424	1225	0	0
AT1G80720.2	1134	935	43.8281	1.96555
AT1G80720.1	1070	871	95.1719	4.58177
AT1G69770.1	3066	2867	797	11.6566
AT1G08460.1	1715	1516	207.536	5.74033
AT1G08460.2	2374	2175	80.4641	1.55126
AT1G78710.1	1149	950	0	0
AT1G78710.2	1146	947	0	0
AT4G03820.2	1794	1595	34.9697	0.919337
AT4G03820.1	1704	1505	209.285	5.83102
AT4G03820.3	1737	1538	139.505	3.80344
AT4G03820.4	1833	1634	0.240251	0.00616533
AT3G28930.3	899	700	698.569	41.846
AT3G28930.2	1084	885	38.4312	1.82089
AT3G28930.1	1003	804	0	0
AT3G52950.2	2112	1913	238.678	5.23166
AT3G52950.1	2292	2093	302.322	6.05681
AT2G26330.1	3985	3786	2750	30.4575
AT1G08610.1	2143	1944	395	8.52008
AT3G57620.1	1769	1570	0	0
AT5G08070.1	1328	1129	43.3506	1.61007
AT5G08070.2	729	530	18.6494	1.47548
AT1G17540.1	2819	2620	1	0.0160045
AT2G39280.1	2748	2549	844.675	13.8951
AT2G39280.2	2846	2647	123.325	1.95362
AT1G27380.3	1122	923	0	0
AT1G27380.4	907	708	0	0
AT1G27380.2	639	440	9	0.857694
AT1G27380.1	991	792	0	0
AT1G58643.2	1707	1508	0	0
AT1G58643.1	1569	1370	0	0
AT5G08450.2	3369	3170	128.805	1.70379
AT5G08450.1	3332	3133	169.79	2.27246
AT5G08450.3	3083	2884	1236.4	17.9766
AT5G14030.3	994	795	0	0
AT5G14030.4	885	686	0.114388	0.00699197
AT5G14030.1	1615	1416	1043.47	30.9002
AT5G14030.5	1738	1539	19.5392	0.532367
AT5G14030.2	880	681	1126.87	69.3858
AT1G48953.1	650	451	0	0
AT5G66080.1	1908	1709	69.0505	1.69421
AT5G66080.2	1017	818	16.9495	0.868853
AT2G47730.1	1739	1540	3241.47	88.26
AT2G47730.2	1748	1549	466.531	12.6291
AT2G02310.1	1250	1051	0	0
AT4G11020.1	568	369	0	0
AT3G50670.2	2424	2225	1710.9	32.2432
AT3G50670.1	1792	1593	799.096	21.0342
AT1G51440.1	1956	1757	347	8.28134
AT2G07719.1	1520	1321	2	0.0634848
AT1G18871.1	177	17.866	0	0
AT1G25210.2	1345	1146	0	0
AT1G25210.1	1194	995	0	0
AT1G21610.6	2731	2532	0	0
AT1G21610.1	2574	2375	409.43	7.22868
AT1G21610.4	3012	2813	101.812	1.51766
AT1G21610.5	2887	2688	33.9617	0.529788
AT1G21610.3	2531	2332	0	0
AT1G21610.2	2640	2441	358.796	6.16342
AT5G05340.1	1304	1105	7	0.265631
AT5G45440.1	1559	1360	4	0.123329
AT4G05110.1	1677	1478	23	0.652523
AT4G05110.3	1766	1567	0	0
AT4G05110.2	2248	2049	0	0
AT5G25380.4	1332	1133	17.0952	0.632686
AT5G25380.1	1851	1652	5.73611	0.145596
AT5G25380.2	1931	1732	0	0
AT5G25380.3	1563	1364	1.16865	0.0359264
AT3G44080.1	1164	965	0	0
AT1G79710.3	1458	1259	23.712	0.789743
AT1G79710.1	1854	1655	65.288	1.65416
AT1G79710.2	1751	1552	0	0
AT5G56920.1	938	739	0	0
AT5G38000.3	1263	1064	5	0.197048
AT5G38000.2	1286	1087	0	0
AT5G38000.1	1390	1191	0	0
AT5G15050.1	1823	1624	874	22.5667
AT3G50370.1	7163	6964	2895.29	17.4332
AT3G50370.2	7367	7168	948.706	5.54979
AT1G80840.1	1325	1126	17	0.633072
AT5G53670.1	735	536	0	0
ATMG00440.1	459	260	0	0
AT2G23160.1	1275	1076	0	0
AT4G29940.2	2841	2642	0	0
AT4G29940.1	2897	2698	421	6.54309
AT4G23640.1	2965	2766	1407	21.3297
AT3G09550.2	2096	1897	134.804	2.97973
AT3G09550.3	2535	2336	56.064	1.00636
AT3G09550.1	2285	2086	31.1325	0.625809
AT3G07568.1	528	329	290	36.9611
AT5G44630.1	2191	1992	0	0
AT2G40900.1	1782	1583	116	3.0727
AT2G39140.1	1594	1395	1541.2	46.3262
AT2G39140.2	1305	1106	427.803	16.2193
AT5G05950.1	1255	1056	197.845	7.85606
AT3G48670.3	2450	2251	139.237	2.59371
AT3G48670.1	2475	2276	0.000130084	2.39659e-06
AT3G48670.2	2353	2154	535.747	10.4293
AT5G63810.1	2608	2409	2689	46.8055
AT5G02340.1	1896	1697	0	0
AT4G32470.1	945	746	2067.31	116.201
AT4G32470.2	891	692	5.68741	0.344629
AT3G11270.1	1507	1308	308	9.87383
AT3G11270.2	1360	1161	0	0
AT2G46440.2	2648	2449	960.756	16.45
AT2G46440.1	2569	2370	2651.35	46.9095
AT2G17630.1	1518	1319	493	15.6727
AT2G21105.1	12	4.33049	0	0
AT5G24100.1	2397	2198	0	0
AT4G29330.1	1470	1271	401.976	13.2616
AT4G29330.2	1341	1142	149.024	5.47184
AT2G15470.1	1215	1016	0	0
AT2G47790.1	1398	1199	465	16.2621
AT1G71300.1	2244	2045	0	0
AT1G71300.2	2106	1907	2.14617	0.0471907
AT5G48545.1	1619	1420	361.356	10.6706
AT5G48545.2	2129	1930	107.776	2.34156
AT5G48545.3	1712	1513	76.8689	2.13037
AT1G49490.1	2685	2486	174.689	2.94651
AT1G49490.2	2952	2753	10.3109	0.157048
AT1G23645.2	415	216	0	0
AT1G23645.1	698	499	0	0
AT3G08530.1	5722	5523	7442.53	56.5052
AT1G09795.1	1516	1317	3194	101.693
AT2G19190.1	2700	2501	4	0.0670639
AT5G56950.1	1688	1489	1828	51.4783
AT3G22380.3	5673	5474	866.115	6.63458
AT3G22380.2	5487	5288	185.293	1.4693
AT3G22380.1	5757	5558	4343.59	32.7698
AT2G41835.1	1438	1239	107	3.62122
AT4G23590.1	1563	1364	0	0
AT3G05140.1	2124	1925	45.5056	0.991236
AT3G05140.2	2000	1801	55.4944	1.29205
AT1G48690.1	1073	874	0	0
AT4G35620.1	1673	1474	67.6577	1.9247
AT4G35620.2	1742	1543	6.34225	0.172354
AT3G29750.1	1266	1067	0	0
AT1G49570.1	1509	1310	0	0
AT3G54500.5	2283	2084	272.561	5.48415
AT3G54500.3	2333	2134	26.3099	0.516972
AT3G54500.1	2330	2131	1269.98	24.9894
AT3G54500.4	2452	2253	132.85	2.47253
AT3G54500.7	2147	1948	474.558	10.2151
AT3G54500.8	2067	1868	152.56	3.42457
AT3G54500.2	2522	2323	111.182	2.00692
AT3G54500.6	2246	2047	0	0
AT2G45130.1	916	717	3	0.175447
AT1G68470.1	1753	1554	78	2.10468
AT5G58400.1	1224	1025	0	0
AT2G39110.2	1894	1695	0	0
AT2G39110.1	1748	1549	11	0.297772
AT5G39510.1	1207	1008	1623	67.5151
AT4G32660.3	1552	1353	374.228	11.5979
AT4G32660.2	1698	1499	0	0
AT4G32660.1	1788	1589	226.949	5.9889
AT4G32660.4	1673	1474	328.824	9.35423
AT1G75580.1	934	735	28	1.5974
AT5G23090.1	1186	987	27.6178	1.17332
AT5G23090.2	1145	946	46.1197	2.04427
AT5G23090.4	1028	829	78.6203	3.9767
AT5G23090.3	755	556	8.6422	0.651767
AT5G23090.5	1069	870	0	0
AT5G45920.3	1263	1064	38.4708	1.51611
AT5G45920.4	1162	963	70.7516	3.08072
AT5G45920.1	1238	1039	53.7236	2.16816
AT5G45920.2	1339	1140	31.054	1.14224
AT3G52760.1	1180	981	329	14.0627
AT5G52750.1	757	558	74.5473	5.60197
AT5G52750.2	880	681	4.45271	0.27417
AT5G18830.2	2876	2677	73.336	1.14871
AT5G18830.1	3081	2882	485.664	7.06618
AT5G18830.3	2788	2589	0	0
AT3G27460.4	1328	1129	80.5801	2.99279
AT3G27460.3	1567	1368	3.03816	0.0931251
AT3G27460.5	1051	852	0	0
AT3G27460.2	1338	1139	60.255	2.21826
AT3G27460.1	1349	1150	55.1267	2.01005
AT2G38910.1	2432	2233	0	0
AT3G62780.1	1277	1078	81	3.15071
AT3G28210.1	1026	827	8	0.405627
AT3G28210.2	1105	906	0	0
AT3G47675.1	639	440	288.619	27.5052
AT2G44360.1	643	444	357	33.7154
AT5G50720.1	716	517	56	4.54193
AT2G36060.2	960	761	494.796	27.2637
AT2G36060.1	1020	821	652.363	33.3188
AT2G36060.3	954	755	23.8406	1.32408
AT1G26400.1	1584	1385	0	0
AT4G19470.1	1254	1055	0	0
AT4G04360.1	603	404	102	10.5867
AT3G25060.1	2032	1833	18	0.411768
AT2G07684.1	111	9.10829	0	0
AT1G72980.1	907	708	0	0
AT5G51840.1	1468	1269	425	14.0433
AT4G17490.1	1338	1139	51	1.87754
AT1G59970.1	1580	1381	210	6.37629
AT2G32950.1	2474	2275	569.341	10.4938
AT2G32950.2	2401	2202	278.659	5.30638
AT3G26240.1	3305	3106	472	6.37211
AT3G04860.1	1714	1515	118	3.26597
AT1G11520.1	591	392	0	0
AT2G24420.2	1904	1705	128.569	3.16196
AT2G24420.1	2010	1811	3065.43	70.9767
AT1G30640.1	2332	2133	79.6375	1.56556
AT1G30640.3	1823	1624	91.4089	2.36018
AT1G30640.2	2636	2437	41.9537	0.721867
