target_id	length	eff_length	est_counts	tpm
AT5G66670.3	1973	1774	0	0
AT5G66670.1	1890	1691	0	0
AT4G08039.1	210	28.6775	0	0
AT2G38310.1	1439	1240	330	12.1614
AT2G26900.1	1906	1707	7039	188.438
AT5G23000.1	1399	1200	0	0
AT1G66852.1	333	134.001	0	0
AT1G69810.2	1940	1741	0	0
AT1G69810.1	1593	1394	4	0.131126
AT1G72450.2	1786	1587	43.9306	1.26497
AT1G72450.1	1604	1405	845.069	27.4858
AT5G03560.3	1847	1648	31.8465	0.883073
AT5G03560.4	1434	1235	9.8785	0.365524
AT5G03560.1	1135	936	106.329	5.19119
AT5G03560.2	2202	2003	31.9461	0.728835
AT4G27340.3	2046	1847	11.3431	0.280645
AT4G27340.2	1880	1681	71.3327	1.93916
AT4G27340.1	2220	2021	575.324	13.0088
AT1G76280.4	3218	3019	12.7905	0.193604
AT1G76280.2	3066	2867	10.587	0.168747
AT1G76280.5	2985	2786	415.626	6.81731
AT1G76280.3	2472	2273	8.22498e-06	1.65359e-07
AT1G76280.1	2889	2690	84.9964	1.44391
AT3G03272.1	781	582	3	0.235554
AT3G28960.1	1318	1119	13.5481	0.553274
AT3G28960.4	1270	1071	24.6875	1.05337
AT3G28960.3	1501	1302	0	0
AT3G28960.2	1891	1692	14.7644	0.398756
AT3G28960.5	1730	1531	0	0
AT1G65630.1	1761	1562	0	0
AT3G10210.1	1187	988	272.655	12.611
AT4G27830.2	1601	1402	225.83	7.3608
AT4G27830.1	1842	1643	170.436	4.7404
AT1G71390.2	2575	2376	0	0
AT1G71390.1	2453	2254	0	0
AT5G46260.1	4166	3967	373.968	4.30789
AT2G32710.2	1482	1283	223.217	7.95046
AT2G32710.1	2391	2192	47.8831	0.998236
AT5G27680.2	3588	3389	23.5023	0.316906
AT5G27680.3	3487	3288	0	0
AT5G27680.5	3205	3006	42.7363	0.64968
AT5G27680.4	3382	3183	0	0
AT5G27680.1	3492	3293	38.7614	0.537897
AT5G27680.6	3178	2979	0	0
AT4G19380.1	2367	2168	101	2.12889
AT4G19380.2	2513	2314	0	0
AT5G61960.2	3723	3524	22.5176	0.291996
AT5G61960.10	3410	3211	1187.43	16.8989
AT5G61960.5	3711	3512	0	0
AT5G61960.9	3495	3296	0	0
AT5G61960.6	3632	3433	0	0
AT5G61960.11	3391	3192	46.031	0.65899
AT5G61960.1	4032	3833	684.024	8.155
AT5G61960.3	3816	3617	0	0
AT5G61960.8	3530	3331	0	0
AT5G61960.4	3725	3526	0	0
AT5G61960.7	3607	3408	0	0
AT4G29180.2	3108	2909	0	0
AT4G29180.1	2939	2740	0	0
AT4G29180.3	3117	2918	16	0.250568
AT3G09680.1	661	462	6	0.593473
AT1G56233.1	335	136	0	0
AT1G15210.1	4849	4650	0	0
AT3G63470.1	1872	1673	27	0.737496
AT2G16970.1	1520	1321	0	0
AT2G16970.8	1236	1037	0	0
AT2G16970.6	1282	1083	0	0
AT2G16970.3	1569	1370	0	0
AT2G16970.7	1682	1483	0	0
AT2G16970.4	1556	1357	0	0
AT2G16970.2	1640	1441	0	0
AT2G16970.5	1319	1120	0	0
AT1G15250.1	642	443	0	0
AT1G15250.2	626	427	202	21.618
AT1G79700.2	1154	955	61.238	2.93028
AT1G79700.3	1241	1042	14.762	0.647397
AT1G79700.1	1082	883	0	0
AT1G79700.4	868	669	0	0
AT2G46620.1	2081	1882	169	4.10354
AT3G46920.1	3477	3278	1.00721	0.0140412
AT3G46920.2	3633	3434	273.993	3.64612
AT2G43750.2	1497	1298	5459.87	192.22
AT2G43750.1	1664	1465	149.132	4.65183
AT1G62895.1	261	63.4937	0	0
AT2G24490.2	1897	1698	13.1075	0.352756
AT2G24490.1	1473	1274	432.892	15.5275
AT3G57080.1	1427	1228	317	11.7965
AT3G13820.1	1396	1197	1	0.0381766
AT2G15080.2	3309	3110	152.344	2.2385
AT2G15080.1	3639	3440	491.656	6.53122
AT1G73360.1	3506	3307	395	5.45826
AT1G16360.1	1203	1004	0	0
AT1G16360.4	1368	1169	0	0
AT1G16360.5	1338	1139	0	0
AT1G16360.3	1459	1260	0	0
AT1G16360.2	1297	1098	0	0
AT1G10225.1	535	336	0	0
AT3G49770.1	904	705	0	0
AT4G31660.1	1173	974	0	0
AT1G26670.1	1219	1020	691	30.9578
AT1G34855.1	576	377	0	0
AT1G52200.1	1425	1226	3.59334	0.133937
AT1G52200.2	1366	1167	12.4067	0.48582
AT1G57800.2	2119	1920	0	0
AT1G57800.1	2107	1908	0	0
AT4G23200.1	2432	2233	22.7857	0.4663
AT4G23200.2	2334	2135	56.2143	1.20321
AT1G69460.1	1107	908	1379	69.4017
AT1G04310.2	2464	2265	73.0427	1.47367
AT1G04310.1	2572	2373	13.9573	0.268779
AT1G08080.1	924	725	1	0.0630309
AT2G37678.1	977	778	339.389	19.9347
AT2G37678.2	1008	809	23.6109	1.33369
AT3G56070.2	961	762	372.83	22.3587
AT3G56070.1	1102	903	256.17	12.9638
AT5G15420.1	605	406	11	1.23811
AT5G06020.1	456	257	0	0
AT3G15251.1	114	9.32945	0	0
AT1G75550.2	920	721	4.84022	0.306776
AT1G75550.1	777	578	55.1598	4.361
AT1G71890.1	1863	1664	13	0.357011
AT1G05430.1	1176	977	615	28.7655
AT4G29810.3	1485	1286	21.4105	0.760813
AT4G29810.1	1571	1372	488.488	16.2701
AT4G29810.2	1441	1242	1016.1	37.3859
AT3G02780.1	1890	1691	1543.17	41.7026
AT3G02780.2	1297	1098	352.827	14.6842
AT4G26560.1	759	560	0	0
AT1G80870.1	2500	2301	546	10.8435
AT4G23670.1	1121	922	14756	731.357
AT2G46225.3	1232	1033	51.4913	2.27785
AT2G46225.2	1403	1204	22.9846	0.872373
AT2G46225.1	1310	1111	427.524	17.5848
AT5G18730.1	2407	2208	24.8617	0.514545
AT5G67570.1	2471	2272	830	16.694
AT1G75310.1	4550	4351	83.141	0.873209
AT1G75310.2	4728	4529	576.859	5.82048
AT5G29054.1	102	8.50096	0	0
AT2G27700.2	1443	1244	0	0
AT2G27700.1	1440	1241	0	0
AT1G02010.4	2640	2441	49.6752	0.929959
AT1G02010.6	1961	1762	98.1724	2.5461
AT1G02010.1	2803	2604	0.000331263	5.81331e-06
AT1G02010.5	2634	2435	23.535	0.441678
AT1G02010.2	2161	1962	0.0416903	0.000971019
AT1G02010.3	2705	2506	122.575	2.23519
AT1G47900.1	3757	3558	688.269	8.83983
AT1G47900.3	3452	3253	331.731	4.66008
AT1G47900.2	3385	3186	0	0
AT5G57625.1	935	736	0	0
AT4G02725.1	2686	2487	2342.59	43.044
AT4G02725.2	2898	2699	66.4061	1.12434
AT1G14315.2	912	713	1	0.0640917
AT1G14315.1	672	473	0	0
AT5G66440.1	1258	1059	137	5.91175
AT4G35440.2	2661	2462	17.1775	0.318832
AT4G35440.1	2561	2362	961.733	18.6066
AT3G52460.1	1366	1167	11	0.430738
AT4G26240.1	1288	1089	197.876	8.30342
AT3G55380.2	997	798	16.471	0.943211
AT3G55380.1	1345	1146	306.529	12.223
AT2G16953.1	195	22.8744	0	0
AT2G22320.1	336	137	0	0
AT1G26760.1	1792	1593	29	0.831905
AT1G05250.1	1492	1293	5.68864	0.201049
AT3G44560.1	1755	1556	0	0
AT3G44560.2	1920	1721	0	0
AT3G44560.3	1864	1665	0	0
AT1G67260.3	1685	1486	0	0
AT1G67260.2	1751	1552	0	0
AT1G67260.1	1080	881	7	0.36309
AT4G31950.1	1650	1451	0	0
AT5G51680.1	1455	1256	35.9148	1.3067
AT4G10925.1	1213	1014	87.6866	3.95173
AT4G10925.5	1221	1022	0	0
AT4G10925.4	1325	1126	23.3431	0.947355
AT4G10925.2	1210	1011	12.9703	0.58626
AT4G10925.3	1192	993	0	0
AT3G56520.1	528	329	0	0
AT1G24575.1	732	533	80	6.8589
AT4G31690.1	892	693	0	0
AT1G12790.1	1527	1328	101	3.47548
AT4G34640.1	1902	1703	1083.58	29.0761
AT4G34640.2	1558	1359	121.423	4.08295
AT4G03340.2	1893	1694	0	0
AT4G03340.1	2100	1901	36	0.86539
AT2G37260.1	1856	1657	15.8565	0.437296
AT2G37260.2	1290	1091	14.2568	0.597156
AT2G37260.3	1438	1239	4.88678	0.180237
AT5G54610.1	1669	1470	1144	35.5632
AT3G27970.1	1360	1161	1	0.0393604
AT4G13550.1	2651	2452	129.287	2.40949
AT4G13550.3	2917	2718	10.5246	0.176949
AT4G13550.2	2821	2622	581.188	10.1292
AT1G04850.1	1669	1470	1434	44.5783
AT1G04850.2	1665	1466	0	0
AT5G20560.1	1156	957	0	0
AT3G17420.1	2063	1864	174	4.26575
AT3G08780.1	1363	1164	337.076	13.2332
AT3G08780.2	1498	1299	11.9241	0.419478
AT1G31760.1	1434	1235	26	0.962051
AT5G65470.1	2166	1967	1042	24.2078
AT1G33250.1	2419	2220	626	12.8858
AT1G74000.1	1340	1141	8	0.320403
AT3G55660.1	2155	1956	46	1.07468
AT3G55660.2	2221	2022	0	0
AT4G15562.1	674	475	0	0
AT3G48480.1	1349	1150	12	0.476843
AT5G66420.3	1989	1790	372.446	9.50828
AT5G66420.1	2749	2550	185.634	3.32667
AT5G66420.2	2675	2476	1507.92	27.8304
AT3G02740.1	1742	1543	398.117	11.7906
AT3G02740.2	1974	1775	63.8825	1.64466
AT1G55580.1	1980	1781	0	0
AT1G53903.1	876	677	145	9.78748
AT3G63400.1	2084	1885	1066.96	25.866
AT3G63400.4	2138	1939	42.3679	0.998506
AT3G63400.3	2103	1904	232.67	5.58426
AT3G63400.2	1535	1336	0	0
AT1G19715.1	2130	1931	1695.12	40.1153
AT1G19715.2	2128	1929	408.999	9.68906
AT1G19715.3	1925	1726	659.878	17.4709
AT5G62750.1	896	697	0	0
AT2G04031.1	624	425	0	0
AT3G06130.2	1643	1444	0	0
AT3G06130.1	2080	1881	616	14.9652
AT5G50000.2	1957	1758	126.392	3.28543
AT5G50000.1	1760	1561	1626.61	47.6181
AT1G69430.1	1660	1461	13	0.406616
AT1G53340.3	2149	1950	0	0
AT1G53340.2	2243	2044	0	0
AT1G53340.1	2112	1913	0	0
ATCG00160.1	711	512	34	3.03459
AT3G05660.1	3191	2992	740	11.3022
AT2G16130.1	1878	1679	0	0
AT5G63820.1	678	479	23	2.19424
AT3G17140.1	339	140	0	0
AT3G24110.1	967	768	24.037	1.43025
AT3G24110.2	1048	849	20.963	1.12833
AT1G29890.3	2440	2241	221.843	4.52372
AT1G29890.1	1906	1707	312.994	8.37903
AT1G29890.2	1901	1702	347.163	9.32107
AT2G47560.1	1012	813	12	0.674501
AT4G28600.3	2942	2743	173.271	2.88664
AT4G28600.2	3064	2865	11.3072	0.180352
AT4G28600.1	2927	2728	718.421	12.0345
AT1G80290.2	1070	871	130.403	6.84165
AT1G80290.1	1904	1705	73.5971	1.97255
AT1G56540.1	3559	3360	60.679	0.825259
AT1G56540.2	3684	3485	19.321	0.253349
AT2G37390.1	1580	1381	9.46197	0.313097
AT2G37390.2	978	779	8.53803	0.500855
AT2G06050.3	1264	1065	447.935	19.2202
AT2G06050.1	1563	1364	139.239	4.66485
AT2G06050.2	1510	1311	71.8262	2.50364
AT3G20920.1	1338	1139	490.427	19.6763
AT3G20920.2	1335	1136	33.5727	1.35052
AT5G26220.1	1131	932	28.2814	1.38668
AT5G26220.2	1152	953	2.71862	0.130361
AT3G54830.1	1775	1576	92.714	2.68832
AT3G54830.2	1758	1559	136.286	3.99482
AT3G09190.1	1489	1290	55	1.94834
AT3G05545.1	2138	1939	1317	31.0384
AT1G48650.2	3897	3698	0	0
AT1G48650.1	4303	4104	2005	22.3254
AT4G27400.1	1306	1107	0	0
AT2G35250.1	1038	839	0	0
AT5G15730.1	1650	1451	42.0922	1.32564
AT5G15730.2	1790	1591	257.852	7.40614
AT5G15730.3	1941	1742	17.0557	0.447419
AT1G22670.1	1288	1089	5	0.209814
AT1G07030.1	1493	1294	502	17.7281
AT5G61930.2	1964	1765	94.191	2.43869
AT5G61930.1	2511	2312	34.8662	0.689142
AT4G27260.1	2357	2158	31	0.65645
AT1G69860.1	1668	1469	0	0
AT1G10120.1	2262	2063	289.935	6.42234
AT1G10120.2	1522	1323	84.0649	2.90366
AT5G08760.1	471	272	370	62.1619
AT2G38390.1	1387	1188	0	0
AT1G43650.2	1460	1261	14.821	0.537098
AT1G43650.1	1382	1183	64.179	2.47913
AT3G26470.1	1620	1421	1	0.0321586
AT1G09960.1	2217	2018	64	1.44927
AT4G27370.3	3740	3541	134.345	1.73375
AT4G27370.4	3651	3452	56.6551	0.749997
AT4G27370.1	3442	3243	0	0
AT4G27370.2	3827	3628	0	0
AT2G25250.1	1334	1135	728	29.3108
AT5G42110.1	575	376	209	25.401
AT1G51990.2	1092	893	0	0
AT1G51990.1	1092	893	0	0
AT5G23030.1	1572	1373	0	0
AT3G51100.3	991	792	104.695	6.04076
AT3G51100.1	1183	984	243.65	11.3152
AT3G51100.2	926	727	2.65516	0.166897
AT3G29580.1	921	722	0	0
AT3G28370.5	1725	1526	0	0
AT3G28370.3	1288	1089	247.954	10.4048
AT3G28370.2	1722	1523	30.6555	0.919815
AT3G28370.1	879	680	0	0
AT3G28370.4	764	565	45.983	3.71912
AT2G15710.1	1098	899	0	0
AT5G20250.2	2912	2713	55.4852	0.934585
AT5G20250.4	2753	2554	974.397	17.4344
AT5G20250.1	3011	2812	45.8616	0.74529
AT5G20250.3	2846	2647	28.2558	0.487804
AT4G21470.1	1445	1246	464	17.0173
AT4G05220.1	797	598	10.0083	0.764809
AT4G04730.1	423	224	0	0
AT2G33520.1	630	431	0	0
AT1G53625.1	660	461	0	0
AT1G63360.1	3838	3639	521.163	6.5446
AT1G63360.2	2976	2777	770.837	12.6846
AT1G33330.2	1156	957	39.0612	1.8652
AT1G33330.3	1107	908	140.163	7.05404
AT1G33330.1	998	799	180.776	10.3392
AT3G26840.1	2306	2107	108	2.34234
AT1G74929.1	102	8.50096	0	0
AT3G29010.1	1222	1023	31.6666	1.41455
AT3G29010.2	1076	877	0	0
AT3G29010.5	1030	831	0	0
AT3G29010.3	1391	1192	5.01615	0.192303
AT3G29010.6	736	537	34.2978	2.91866
AT3G29010.4	1298	1099	14.0195	0.582942
AT3G10450.1	1594	1395	153.017	5.01252
AT3G10450.3	1768	1569	0	0
AT3G10450.2	1677	1478	0	0
AT3G10450.4	1685	1486	9.98322	0.307004
AT4G12485.1	32	5.55715	0	0
AT4G34800.1	729	530	4	0.344886
AT4G28340.1	1122	923	0	0
AT1G63430.1	2761	2562	187.97	3.35276
AT1G63430.2	2847	2648	34.9604	0.603323
AT1G63430.3	2551	2352	510.069	9.91022
AT3G14510.1	1424	1225	0	0
AT1G80720.2	1134	935	73.0469	3.57011
AT1G80720.1	1070	871	66.9531	3.51273
AT1G69770.1	3066	2867	752	11.9862
AT1G08460.1	1715	1516	263.474	7.942
AT1G08460.2	2374	2175	85.5261	1.79693
AT1G78710.1	1149	950	0	0
AT1G78710.2	1146	947	0	0
AT4G03820.2	1794	1595	17.5398	0.502522
AT4G03820.1	1704	1505	202.645	6.15306
AT4G03820.3	1737	1538	136.061	4.04268
AT4G03820.4	1833	1634	3.75386	0.104983
AT3G28930.3	899	700	581.442	37.9577
AT3G28930.2	1084	885	25.5584	1.31972
AT3G28930.1	1003	804	0	0
AT3G52950.2	2112	1913	123.167	2.94218
AT3G52950.1	2292	2093	348.833	7.61624
AT2G26330.1	3985	3786	2173	26.2283
AT1G08610.1	2143	1944	359	8.43898
AT3G57620.1	1769	1570	0	0
AT5G08070.1	1328	1129	47	1.90237
AT5G08070.2	729	530	0	0
AT1G17540.1	2819	2620	0	0
AT2G39280.1	2748	2549	937.344	16.8043
AT2G39280.2	2846	2647	48.656	0.83999
AT1G27380.3	1122	923	1.63276	0.0808373
AT1G27380.4	907	708	2.64179	0.170513
AT1G27380.2	639	440	13.6455	1.41719
AT1G27380.1	991	792	2.07993	0.120009
AT1G58643.2	1707	1508	0	0
AT1G58643.1	1569	1370	3.5	0.116745
AT5G08450.2	3369	3170	238.642	3.44016
AT5G08450.1	3332	3133	144.53	2.10808
AT5G08450.3	3083	2884	1230.83	19.5027
AT5G14030.3	994	795	0	0
AT5G14030.4	885	686	0.13692	0.00912081
AT5G14030.1	1615	1416	898.662	29.0018
AT5G14030.5	1738	1539	8.30828	0.246697
AT5G14030.2	880	681	1262.89	84.7444
AT1G48953.1	650	451	0	0
AT5G66080.1	1908	1709	80.5589	2.15409
AT5G66080.2	1017	818	5.44108	0.303965
AT2G47730.1	1739	1540	2989.62	88.713
AT2G47730.2	1748	1549	197.378	5.8229
AT2G02310.1	1250	1051	0	0
AT4G11020.1	568	369	0	0
AT3G50670.2	2424	2225	1141.59	23.4463
AT3G50670.1	1792	1593	1363.41	39.1112
AT1G51440.1	1956	1757	264	6.86632
AT2G07719.1	1520	1321	3.83269	0.132584
AT1G18871.1	177	17.866	0	0
AT1G25210.2	1345	1146	0	0
AT1G25210.1	1194	995	0	0
AT1G21610.6	2731	2532	0	0
AT1G21610.1	2574	2375	392.088	7.54417
AT1G21610.4	3012	2813	79.3929	1.28974
AT1G21610.5	2887	2688	40.0606	0.681052
AT1G21610.3	2531	2332	0	0
AT1G21610.2	2640	2441	353.458	6.61702
AT5G05340.1	1304	1105	1	0.0413551
AT5G45440.1	1559	1360	4	0.134404
AT4G05110.1	1677	1478	23	0.711123
AT4G05110.3	1766	1567	0	0
AT4G05110.2	2248	2049	0	0
AT5G25380.4	1332	1133	5.4522	0.219904
AT5G25380.1	1851	1652	0.424355	0.0117385
AT5G25380.2	1931	1732	5.56906	0.146935
AT5G25380.3	1563	1364	5.55438	0.186086
AT3G44080.1	1164	965	0	0
AT1G79710.3	1458	1259	15.0823	0.547438
AT1G79710.1	1854	1655	52.9177	1.46115
AT1G79710.2	1751	1552	0	0
AT5G56920.1	938	739	0	0
AT5G38000.3	1263	1064	2.70537	0.116192
AT5G38000.2	1286	1087	0	0
AT5G38000.1	1390	1191	0	0
AT5G15050.1	1823	1624	910	25.6063
AT3G50370.1	7163	6964	2600.51	17.0644
AT3G50370.2	7367	7168	1405.49	8.96028
AT1G80840.1	1325	1126	9	0.365255
AT5G53670.1	735	536	0	0
ATMG00440.1	459	260	0	0
AT2G23160.1	1275	1076	0	0
AT4G29940.2	2841	2642	0	0
AT4G29940.1	2897	2698	430	7.28313
AT4G23640.1	2965	2766	1356	22.4026
AT3G09550.2	2096	1897	86.3477	2.08006
AT3G09550.3	2535	2336	65.408	1.27953
AT3G09550.1	2285	2086	60.2443	1.31976
AT3G07568.1	528	329	227	31.5298
AT5G44630.1	2191	1992	0	0
AT2G40900.1	1782	1583	106	3.05997
AT2G39140.1	1594	1395	1699.1	55.6591
AT2G39140.2	1305	1106	304.9	12.5978
AT5G05950.1	1255	1056	162.788	7.04449
AT3G48670.3	2450	2251	92.8246	1.88443
AT3G48670.1	2475	2276	9.57863e-05	1.92319e-06
AT3G48670.2	2353	2154	590.175	12.5207
AT5G63810.1	2608	2409	2469	46.8356
AT5G02340.1	1896	1697	0	0
AT4G32470.1	945	746	1942.39	118.984
AT4G32470.2	891	692	12.6105	0.832758
AT3G11270.1	1507	1308	314.274	10.9797
AT3G11270.2	1360	1161	9.72634	0.382833
AT2G46440.2	2648	2449	723.91	13.5079
AT2G46440.1	2569	2370	2381.45	45.9183
AT2G17630.1	1518	1319	409	14.17
AT2G21105.1	12	4.33049	0	0
AT5G24100.1	2397	2198	0	0
AT4G29330.1	1470	1271	367.304	13.206
AT4G29330.2	1341	1142	110.696	4.42952
AT2G15470.1	1215	1016	0	0
AT2G47790.1	1398	1199	474	18.0655
AT1G71300.1	2244	2045	0	0
AT1G71300.2	2106	1907	0	0
AT5G48545.1	1619	1420	328.414	10.5688
AT5G48545.2	2129	1930	97.9357	2.31887
AT5G48545.3	1712	1513	44.6499	1.34857
AT1G49490.1	2685	2486	188	3.4558
AT1G49490.2	2952	2753	0	0
AT1G23645.2	415	216	0	0
AT1G23645.1	698	499	0	0
AT3G08530.1	5722	5523	6861.07	56.7687
AT1G09795.1	1516	1317	2956	102.568
AT2G19190.1	2700	2501	1	0.0182717
AT5G56950.1	1688	1489	1734	53.2165
AT3G22380.3	5673	5474	1209.48	10.0969
AT3G22380.2	5487	5288	395.222	3.4154
AT3G22380.1	5757	5558	4281.29	35.2005
AT2G41835.1	1438	1239	113	4.16772
AT4G23590.1	1563	1364	0	0
AT3G05140.1	2124	1925	31.7459	0.753612
AT3G05140.2	2000	1801	50.2541	1.27512
AT1G48690.1	1073	874	0	0
AT4G35620.1	1673	1474	70	2.17016
AT4G35620.2	1742	1543	0	0
AT3G29750.1	1266	1067	0	0
AT1G49570.1	1509	1310	0	0
AT3G54500.5	2283	2084	378.835	8.30699
AT3G54500.3	2333	2134	0.000662934	1.4196e-05
AT3G54500.1	2330	2131	1009.41	21.6459
AT3G54500.4	2452	2253	143.929	2.9193
AT3G54500.7	2147	1948	380.939	8.9363
AT3G54500.8	2067	1868	173.944	4.25524
AT3G54500.2	2522	2323	58.9427	1.1595
AT3G54500.6	2246	2047	0	0
AT2G45130.1	916	717	1	0.0637342
AT1G68470.1	1753	1554	95	2.7936
AT5G58400.1	1224	1025	0	0
AT2G39110.2	1894	1695	0	0
AT2G39110.1	1748	1549	15	0.442519
AT5G39510.1	1207	1008	1312	59.4792
AT4G32660.3	1552	1353	281.152	9.49587
AT4G32660.2	1698	1499	0	0
AT4G32660.1	1788	1589	241.111	6.93403
AT4G32660.4	1673	1474	294.737	9.13752
AT1G75580.1	934	735	29	1.80303
AT5G23090.1	1186	987	18.7585	0.868506
AT5G23090.2	1145	946	34.3367	1.65867
AT5G23090.4	1028	829	66.9649	3.69134
AT5G23090.3	755	556	7.98431	0.656227
AT5G23090.5	1069	870	5.95562	0.312823
AT5G45920.3	1263	1064	48.2623	2.0728
AT5G45920.4	1162	963	77.5545	3.68021
AT5G45920.1	1238	1039	38.2666	1.68305
AT5G45920.2	1339	1140	25.9166	1.03888
AT3G52760.1	1180	981	280	13.0431
AT5G52750.1	757	558	45.1037	3.69377
AT5G52750.2	880	681	7.8963	0.529868
AT5G18830.2	2876	2677	59.3761	1.01357
AT5G18830.1	3081	2882	389.624	6.17793
AT5G18830.3	2788	2589	0	0
AT3G27460.4	1328	1129	68.7605	2.78315
AT3G27460.3	1567	1368	10.5431	0.352188
AT3G27460.5	1051	852	0	0
AT3G27460.2	1338	1139	85.4711	3.42916
AT3G27460.1	1349	1150	23.2253	0.9229
AT2G38910.1	2432	2233	0	0
AT3G62780.1	1277	1078	70	2.96736
AT3G28210.1	1026	827	2	0.110514
AT3G28210.2	1105	906	0	0
AT3G47675.1	639	440	259	26.8992
AT2G44360.1	643	444	308	31.7
AT5G50720.1	716	517	39	3.44719
AT2G36060.2	960	761	441.667	26.5217
AT2G36060.1	1020	821	578.08	32.1763
AT2G36060.3	954	755	6.25332	0.378491
AT1G26400.1	1584	1385	1	0.0329945
AT4G19470.1	1254	1055	0	0
AT4G04360.1	603	404	76	8.59654
AT3G25060.1	2032	1833	8	0.199443
AT2G07684.1	111	9.10829	0	0
AT1G72980.1	907	708	0	0
AT5G51840.1	1468	1269	355	12.7838
AT4G17490.1	1338	1139	69	2.76832
AT1G59970.1	1580	1381	226	7.47836
AT2G32950.1	2474	2275	614.633	12.346
AT2G32950.2	2401	2202	205.367	4.26192
AT3G26240.1	3305	3106	447	6.57654
AT3G04860.1	1714	1515	81	2.44323
AT1G11520.1	591	392	0	0
AT2G24420.2	1904	1705	314.169	8.42035
AT2G24420.1	2010	1811	2589.83	65.3499
AT1G30640.1	2332	2133	159.242	3.41159
