target_id	length	eff_length	est_counts	tpm
AT5G62260.1	1839	1640	34.9997	0.872127
AT5G62260.2	1922	1723	0	0
AT4G16955.1	902	703	0	0
AT3G25717.1	570	371	149	16.4124
AT1G45223.1	580	381	0	0
AT5G35715.1	1522	1323	0	0
AT5G41908.1	471	272	0	0
AT2G21390.1	4284	4085	4834	48.3586
AT3G48330.2	788	589	93.6031	6.49432
AT3G48330.3	1038	839	29.0475	1.41484
AT3G48330.4	871	672	26.2541	1.59656
AT3G48330.1	1024	825	264.095	13.0817
AT4G32710.1	2794	2595	305	4.8031
AT3G46440.1	1646	1447	542.919	15.3329
AT3G46440.2	1735	1536	208.081	5.53605
AT2G21930.1	1401	1202	0	0
AT2G21930.2	1500	1301	0	0
AT3G53910.1	327	128.001	0	0
AT4G25090.1	3019	2820	0	0
AT4G25090.2	2775	2576	0	0
AT2G18870.1	720	521	1	0.0784371
AT1G56250.1	1276	1077	6	0.227664
AT3G16830.1	3909	3710	1037	11.4226
AT5G20470.1	1814	1615	0	0
AT5G04950.1	1399	1200	4	0.136219
AT4G13720.1	924	725	569.38	32.0939
AT4G13720.2	1053	854	6.62016	0.316788
AT5G50110.1	1087	888	222.342	10.2322
AT5G50110.2	1146	947	8.65813	0.373622
AT3G03305.1	2493	2294	551	9.81561
AT5G66670.2	1632	1433	4	0.11407
AT5G66670.4	1660	1461	0	0
AT5G66670.3	1973	1774	0	0
AT5G66670.1	1890	1691	0	0
AT4G08039.1	210	28.6775	0	0
AT2G38310.1	1439	1240	295	9.72208
AT2G26900.1	1906	1707	7677	183.788
AT5G23000.1	1399	1200	0	0
AT1G66852.1	333	134.001	0	0
AT1G69810.2	1940	1741	0	0
AT1G69810.1	1593	1394	7	0.205208
AT1G72450.2	1786	1587	3485.25	89.7462
AT1G72450.1	1604	1405	15424.8	448.643
AT5G03560.3	1847	1648	18.6676	0.462904
AT5G03560.4	1434	1235	31.6305	1.04664
AT5G03560.1	1135	936	145.411	6.34863
AT5G03560.2	2202	2003	31.2911	0.638408
AT4G27340.3	2046	1847	18.4157	0.407455
AT4G27340.2	1880	1681	152.863	3.71615
AT4G27340.1	2220	2021	682.721	13.805
AT1G76280.4	3218	3019	18.4972	0.250382
AT1G76280.2	3066	2867	31.3691	0.44713
AT1G76280.5	2985	2786	304.537	4.46702
AT1G76280.3	2472	2273	0	0
AT1G76280.1	2889	2690	68.5965	1.0421
AT3G03272.1	781	582	0	0
AT3G28960.1	1318	1119	55.4798	2.02611
AT3G28960.4	1270	1071	0	0
AT3G28960.3	1501	1302	0	0
AT3G28960.2	1891	1692	13.5117	0.326338
AT3G28960.5	1730	1531	9.00852	0.240457
AT1G65630.1	1761	1562	0	0
AT3G10210.1	1187	988	369.969	15.3027
AT4G27830.2	1601	1402	301.37	8.78437
AT4G27830.1	1842	1643	149.983	3.73048
AT1G71390.2	2575	2376	0	0
AT1G71390.1	2453	2254	0	0
AT5G46260.1	4166	3967	382.904	3.94445
AT2G32710.2	1482	1283	215.134	6.85239
AT2G32710.1	2391	2192	43.9078	0.818578
AT5G27680.2	3588	3389	17.9672	0.216654
AT5G27680.3	3487	3288	0	0
AT5G27680.5	3205	3006	29.8893	0.406336
AT5G27680.4	3382	3183	0	0
AT5G27680.1	3492	3293	13.3728	0.165954
AT5G27680.6	3178	2979	54.7708	0.751342
AT4G19380.1	2367	2168	16.1507	0.304432
AT4G19380.2	2513	2314	15.8493	0.279902
AT5G61960.2	3723	3524	0	0
AT5G61960.10	3410	3211	1222.46	15.558
AT5G61960.5	3711	3512	0	0
AT5G61960.9	3495	3296	19.1811	0.237819
AT5G61960.6	3632	3433	0	0
AT5G61960.11	3391	3192	0	0
AT5G61960.1	4032	3833	924.357	9.85507
AT5G61960.3	3816	3617	0	0
AT5G61960.8	3530	3331	2.26942e-05	2.7842e-07
AT5G61960.4	3725	3526	0	0
AT5G61960.7	3607	3408	0	0
AT4G29180.2	3108	2909	0	0
AT4G29180.1	2939	2740	0	0
AT4G29180.3	3117	2918	11	0.154052
AT3G09680.1	661	462	1.00023	0.0884739
AT1G56233.1	335	136	0	0
AT1G15210.1	4849	4650	0	0
AT3G63470.1	1872	1673	14	0.341972
AT2G16970.1	1520	1321	0	0
AT2G16970.8	1236	1037	0	0
AT2G16970.6	1282	1083	0	0
AT2G16970.3	1569	1370	0	0
AT2G16970.7	1682	1483	0	0
AT2G16970.4	1556	1357	0	0
AT2G16970.2	1640	1441	0	0
AT2G16970.5	1319	1120	0	0
AT1G15250.1	642	443	0	0
AT1G15250.2	626	427	166	15.8869
AT1G79700.2	1154	955	107.869	4.61586
AT1G79700.3	1241	1042	3.93055	0.15415
AT1G79700.1	1082	883	10.9713	0.507759
AT1G79700.4	868	669	12.2291	0.747009
AT2G46620.1	2081	1882	361	7.83875
AT3G46920.1	3477	3278	1.80113e-07	2.24541e-09
AT3G46920.2	3633	3434	367	4.36742
AT2G43750.2	1497	1298	6509.34	204.938
AT2G43750.1	1664	1465	280.719	7.83055
AT1G62895.1	261	63.4937	0	0
AT2G24490.2	1897	1698	0	0
AT2G24490.1	1473	1274	391	12.542
AT3G57080.1	1427	1228	368	12.2464
AT3G13820.1	1396	1197	0	0
AT2G15080.2	3309	3110	682.969	8.97428
AT2G15080.1	3639	3440	465.031	5.52437
AT1G73360.1	3506	3307	434	5.36308
AT1G16360.1	1203	1004	0	0
AT1G16360.4	1368	1169	0	0
AT1G16360.5	1338	1139	0	0
AT1G16360.3	1459	1260	0	0
AT1G16360.2	1297	1098	0	0
AT1G10225.1	535	336	0	0
AT3G49770.1	904	705	0	0
AT4G31660.1	1173	974	0	0
AT1G26670.1	1219	1020	1102	44.151
AT1G34855.1	576	377	0	0
AT1G52200.1	1425	1226	31	1.03331
AT1G52200.2	1366	1167	0	0
AT1G57800.2	2119	1920	0	0
AT1G57800.1	2107	1908	0	0
AT4G23200.1	2432	2233	22.7857	0.416997
AT4G23200.2	2334	2135	46.2143	0.88458
AT1G69460.1	1107	908	1726	77.6808
AT1G04310.2	2464	2265	27.0278	0.487642
AT1G04310.1	2572	2373	21.9722	0.378386
AT1G08080.1	924	725	3	0.169099
AT2G37678.1	977	778	470.27	24.7017
AT2G37678.2	1008	809	59.7304	3.01721
AT3G56070.2	961	762	337.974	18.1254
AT3G56070.1	1102	903	242.026	10.953
AT5G15420.1	605	406	0	0
AT5G06020.1	456	257	0	0
AT3G15251.1	114	9.32945	0	0
AT1G75550.2	920	721	8.72697	0.494638
AT1G75550.1	777	578	62.273	4.40282
AT1G71890.1	1863	1664	4	0.0982349
AT1G05430.1	1176	977	639	26.7279
AT4G29810.3	1485	1286	36.544	1.16127
AT4G29810.1	1571	1372	666.785	19.8605
AT4G29810.2	1441	1242	1643.67	54.082
AT3G02780.1	1890	1691	1745.8	42.1901
AT3G02780.2	1297	1098	218.195	8.12086
AT4G26560.1	759	560	0	0
AT1G80870.1	2500	2301	354	6.28703
AT4G23670.1	1121	922	12268	543.753
AT2G46225.3	1232	1033	19.3377	0.765005
AT2G46225.2	1403	1204	5.08364	0.172547
AT2G46225.1	1310	1111	347.579	12.7849
AT5G18730.1	2407	2208	32	0.592257
AT5G67570.1	2471	2272	755	13.5799
AT1G75310.1	4550	4351	28.0699	0.26364
AT1G75310.2	4728	4529	890.93	8.03897
AT5G29054.1	102	8.50096	0	0
AT2G27700.2	1443	1244	0.253856	0.00833922
AT2G27700.1	1440	1241	5.74614	0.189219
AT1G02010.4	2640	2441	0	0
AT1G02010.6	1961	1762	147.576	3.42269
AT1G02010.1	2803	2604	0.00846155	0.000132791
AT1G02010.5	2634	2435	76.5389	1.28452
AT1G02010.2	2161	1962	0	0
AT1G02010.3	2705	2506	100.877	1.64501
AT1G47900.1	3757	3558	446.592	5.12937
AT1G47900.3	3452	3253	569.408	7.15317
AT1G47900.2	3385	3186	0	0
AT5G57625.1	935	736	0	0
AT4G02725.1	2686	2487	2434.73	40.0067
AT4G02725.2	2898	2699	102.275	1.54855
AT1G14315.2	912	713	0	0
AT1G14315.1	672	473	0	0
AT5G66440.1	1258	1059	161	6.21282
AT4G35440.2	2661	2462	78.2489	1.29882
AT4G35440.1	2561	2362	1134.75	19.6327
AT3G52460.1	1366	1167	12	0.420213
AT4G26240.1	1288	1089	192.799	7.23496
AT3G55380.2	997	798	11.5928	0.593672
AT3G55380.1	1345	1146	357.407	12.7449
AT2G16953.1	195	22.8744	0	0
AT2G22320.1	336	137	0	0
AT1G26760.1	1792	1593	39	1.00048
AT1G05250.1	1492	1293	0	0
AT3G44560.1	1755	1556	4.40065	0.115576
AT3G44560.2	1920	1721	0	0
AT3G44560.3	1864	1665	3.59935	0.0883423
AT1G67260.3	1685	1486	0	0
AT1G67260.2	1751	1552	0	0
AT1G67260.1	1080	881	2	0.0927712
AT4G31950.1	1650	1451	0	0
AT5G51680.1	1455	1256	20.6403	0.67156
AT4G10925.1	1213	1014	19.574	0.788861
AT4G10925.5	1221	1022	2.6545e-06	1.06143e-07
AT4G10925.4	1325	1126	19.5825	0.710702
AT4G10925.2	1210	1011	3.13363	0.126665
AT4G10925.3	1192	993	96.7099	3.97998
AT3G56520.1	528	329	0	0
AT1G24575.1	732	533	132	10.1206
AT4G31690.1	892	693	0	0
AT1G12790.1	1527	1328	106	3.26187
AT4G34640.1	1902	1703	1253.95	30.0903
AT4G34640.2	1558	1359	270.045	8.12037
AT4G03340.2	1893	1694	0	0
AT4G03340.1	2100	1901	25	0.537424
AT2G37260.1	1856	1657	7.92823	0.19553
AT2G37260.2	1290	1091	0	0
AT2G37260.3	1438	1239	17.0718	0.563075
AT5G54610.1	1669	1470	1023	28.4392
AT3G27970.1	1360	1161	2	0.0703974
AT4G13550.1	2651	2452	91.0629	1.51768
AT4G13550.3	2917	2718	51.5731	0.775412
AT4G13550.2	2821	2622	605.364	9.43502
AT1G04850.1	1669	1470	1599.37	44.4621
AT1G04850.2	1665	1466	42.6338	1.18844
AT5G20560.1	1156	957	0	0
AT3G17420.1	2063	1864	185	4.05588
AT3G08780.1	1363	1164	439	15.4124
AT3G08780.2	1498	1299	0	0
AT1G31760.1	1434	1235	31	1.02578
AT5G65470.1	2166	1967	1450	30.1247
AT1G33250.1	2419	2220	645	11.8731
AT1G74000.1	1340	1141	16	0.573051
AT3G55660.1	2155	1956	71	1.48337
AT3G55660.2	2221	2022	0	0
AT4G15562.1	674	475	0	0
AT3G48480.1	1349	1150	23	0.817314
AT5G66420.3	1989	1790	306.26	6.99192
AT5G66420.1	2749	2550	417.505	6.69083
AT5G66420.2	2675	2476	1687.24	27.8474
AT3G02740.1	1742	1543	454.174	12.0286
AT3G02740.2	1974	1775	71.826	1.65364
AT1G55580.1	1980	1781	0	0
AT1G53903.1	876	677	3693	222.92
AT3G63400.1	2084	1885	1034.65	22.4307
AT3G63400.4	2138	1939	105.613	2.22586
AT3G63400.3	2103	1904	135.734	2.91327
AT3G63400.2	1535	1336	0	0
AT1G19715.1	2130	1931	2040.96	43.1927
AT1G19715.2	2128	1929	383.192	8.11789
AT1G19715.3	1925	1726	157.852	3.73738
AT5G62750.1	896	697	0	0
AT2G04031.1	624	425	0	0
AT3G06130.2	1643	1444	56.5652	1.60082
AT3G06130.1	2080	1881	232.435	5.04977
AT5G50000.2	1957	1758	121.193	2.81721
AT5G50000.1	1760	1561	1278.81	33.4781
AT1G69430.1	1660	1461	9	0.251739
AT1G53340.3	2149	1950	0	0
AT1G53340.2	2243	2044	0	0
AT1G53340.1	2112	1913	0	0
ATCG00160.1	711	512	62	4.94858
AT3G05660.1	3191	2992	1181	16.1305
AT2G16130.1	1878	1679	0	0
AT5G63820.1	678	479	27	2.30349
AT3G17140.1	339	140	0	0
AT3G24110.1	967	768	44	2.34126
AT3G24110.2	1048	849	0	0
AT1G29890.3	2440	2241	510.408	9.30754
AT1G29890.1	1906	1707	207.914	4.97748
AT1G29890.2	1901	1702	155.678	3.73788
AT2G47560.1	1012	813	2	0.100531
AT4G28600.3	2942	2743	210.603	3.13759
AT4G28600.2	3064	2865	25.3674	0.361835
AT4G28600.1	2927	2728	742.03	11.1157
AT1G80290.2	1070	871	156.181	7.32773
AT1G80290.1	1904	1705	83.8189	2.00899
AT1G56540.1	3559	3360	56.2664	0.684335
AT1G56540.2	3684	3485	37.7336	0.442471
AT2G37390.1	1580	1381	0	0
AT2G37390.2	978	779	6	0.314755
AT2G06050.3	1264	1065	21578.6	828.005
AT2G06050.1	1563	1364	11593.4	347.341
AT2G06050.2	1510	1311	9691.96	302.112
AT3G20920.1	1338	1139	561	20.1279
AT3G20920.2	1335	1136	0	0
AT5G26220.1	1131	932	92.2941	4.04685
AT5G26220.2	1152	953	5.70586	0.244674
AT3G54830.1	1775	1576	5.91406e-05	1.53352e-06
AT3G54830.2	1758	1559	71.9999	1.88732
AT3G09190.1	1489	1290	27	0.855329
AT3G05545.1	2138	1939	1275	26.8715
AT1G48650.2	3897	3698	0	0
AT1G48650.1	4303	4104	2095	20.861
AT4G27400.1	1306	1107	0	0
AT2G35250.1	1038	839	0	0
AT5G15730.1	1650	1451	7.76536	0.218702
AT5G15730.2	1790	1591	453.235	11.6416
AT5G15730.3	1941	1742	0	0
AT1G22670.1	1288	1089	0	0
AT1G07030.1	1493	1294	513	16.201
AT5G61930.2	1964	1765	94.7399	2.19355
AT5G61930.1	2511	2312	76.1161	1.34539
AT4G27260.1	2357	2158	34	0.643853
AT1G69860.1	1668	1469	4	0.111275
AT1G10120.1	2262	2063	186.785	3.7
AT1G10120.2	1522	1323	83.2149	2.5704
AT5G08760.1	471	272	279	41.9174
AT2G38390.1	1387	1188	0	0
AT1G43650.2	1460	1261	28.8919	0.93631
AT1G43650.1	1382	1183	118.108	4.07994
AT3G26470.1	1620	1421	19	0.54641
AT1G09960.1	2217	2018	176	3.56411
AT4G27370.3	3740	3541	167.897	1.93765
AT4G27370.4	3651	3452	1.87892e-06	2.22432e-08
AT4G27370.1	3442	3243	0	0
AT4G27370.2	3827	3628	125.103	1.40916
AT2G25250.1	1334	1135	713	25.6716
AT5G42110.1	575	376	120	13.0422
AT1G51990.2	1092	893	0	0
AT1G51990.1	1092	893	0	0
AT5G23030.1	1572	1373	0	0
AT3G51100.3	991	792	96.5074	4.9796
AT3G51100.1	1183	984	287.426	11.9368
AT3G51100.2	926	727	5.06698	0.284822
AT3G29580.1	921	722	0	0
AT3G28370.5	1725	1526	0	0
AT3G28370.3	1288	1089	303.322	11.3824
AT3G28370.2	1722	1523	31.6297	0.848701
AT3G28370.1	879	680	0	0
AT3G28370.4	764	565	27.8953	2.01763
AT2G15710.1	1098	899	0	0
AT5G20250.2	2912	2713	96.6151	1.45531
AT5G20250.4	2753	2554	1387.88	22.2071
AT5G20250.1	3011	2812	58.1367	0.844878
AT5G20250.3	2846	2647	28.3636	0.437892
AT4G21470.1	1445	1246	560	18.3666
AT4G05220.1	797	598	1.01169	0.0691359
AT4G04730.1	423	224	0	0
AT2G33520.1	630	431	0	0
AT1G53625.1	660	461	1	0.0886458
AT1G63360.1	3838	3639	405.148	4.54979
AT1G63360.2	2976	2777	600.852	8.842
AT1G33330.2	1156	957	0	0
AT1G33330.3	1107	908	326.865	14.711
AT1G33330.1	998	799	164.135	8.39488
AT3G26840.1	2306	2107	394	7.64171
AT1G74929.1	102	8.50096	0	0
AT3G29010.1	1222	1023	25.8042	1.0308
AT3G29010.2	1076	877	9.67719	0.45093
AT3G29010.5	1030	831	0	0
AT3G29010.3	1391	1192	4.32319	0.148213
AT3G29010.6	736	537	48.4555	3.68746
AT3G29010.4	1298	1099	21.7399	0.808386
AT3G10450.1	1594	1395	133.085	3.89865
AT3G10450.3	1768	1569	0	0
AT3G10450.2	1677	1478	10.915	0.301792
AT3G10450.4	1685	1486	0	0
AT4G12485.1	32	5.55715	0	0
AT4G34800.1	729	530	5	0.385526
AT4G28340.1	1122	923	2	0.0885497
AT1G63430.1	2761	2562	283.405	4.5205
AT1G63430.2	2847	2648	28.4422	0.438939
AT1G63430.3	2551	2352	432.153	7.50861
AT3G14510.1	1424	1225	0	0
AT1G80720.2	1134	935	73.0469	3.19263
AT1G80720.1	1070	871	75.9531	3.56358
AT1G69770.1	3066	2867	771	10.9897
AT1G08460.1	1715	1516	252.347	6.80234
AT1G08460.2	2374	2175	78.6526	1.47779
AT1G78710.1	1149	950	0	0
AT1G78710.2	1146	947	0	0
AT4G03820.2	1794	1595	42.8326	1.09742
AT4G03820.1	1704	1505	217.167	5.89681
AT4G03820.3	1737	1538	0	0
AT4G03820.4	1833	1634	0	0
AT3G28930.3	899	700	1088.7	63.5578
AT3G28930.2	1084	885	87.3005	4.03118
AT3G28930.1	1003	804	0	0
AT3G52950.2	2112	1913	176.072	3.76127
AT3G52950.1	2292	2093	220.928	4.3136
AT2G26330.1	3985	3786	2248	24.2647
AT1G08610.1	2143	1944	297	6.24337
AT3G57620.1	1769	1570	0	0
AT5G08070.1	1328	1129	26.3873	0.955125
AT5G08070.2	729	530	7.61269	0.586977
AT1G17540.1	2819	2620	0	0
AT2G39280.1	2748	2549	867.269	13.9041
AT2G39280.2	2846	2647	144.731	2.23444
AT1G27380.3	1122	923	3.41227	0.151078
AT1G27380.4	907	708	0	0
AT1G27380.2	639	440	7.58773	0.704722
AT1G27380.1	991	792	0	0
AT1G58643.2	1707	1508	0	0
AT1G58643.1	1569	1370	0	0
AT5G08450.2	3369	3170	309.316	3.98751
AT5G08450.1	3332	3133	162.18	2.11542
AT5G08450.3	3083	2884	1241.5	17.5919
AT5G14030.3	994	795	0	0
AT5G14030.4	885	686	0.0983859	0.00586095
AT5G14030.1	1615	1416	1244.06	35.9034
AT5G14030.5	1738	1539	26.7955	0.711511
AT5G14030.2	880	681	1252.05	75.1335
AT1G48953.1	650	451	0	0
AT5G66080.1	1908	1709	92.0673	2.20152
AT5G66080.2	1017	818	3.93266	0.196468
AT2G47730.1	1739	1540	3444.96	91.4159
AT2G47730.2	1748	1549	518.044	13.667
AT2G02310.1	1250	1051	2	0.0777654
AT4G11020.1	568	369	0	0
AT3G50670.2	2424	2225	1742.46	32.0031
AT3G50670.1	1792	1593	896.541	22.9992
AT1G51440.1	1956	1757	246	5.72166
AT2G07719.1	1520	1321	0	0
AT1G18871.1	177	17.866	0	0
AT1G25210.2	1345	1146	0	0
AT1G25210.1	1194	995	0	0
AT1G21610.6	2731	2532	0	0
AT1G21610.1	2574	2375	538.745	9.26998
AT1G21610.4	3012	2813	76.9083	1.11728
AT1G21610.5	2887	2688	30.7692	0.467785
AT1G21610.3	2531	2332	0	0
AT1G21610.2	2640	2441	217.577	3.64255
AT5G05340.1	1304	1105	8	0.29586
AT5G45440.1	1559	1360	2	0.0600966
AT4G05110.1	1677	1478	23.0692	0.637849
AT4G05110.3	1766	1567	0	0
AT4G05110.2	2248	2049	2.93076	0.0584517
AT5G25380.4	1332	1133	0	0
AT5G25380.1	1851	1652	11.4722	0.28379
AT5G25380.2	1931	1732	0	0
AT5G25380.3	1563	1364	15.5278	0.465215
AT3G44080.1	1164	965	0	0
AT1G79710.3	1458	1259	12.0828	0.392195
AT1G79710.1	1854	1655	70.5598	1.74228
AT1G79710.2	1751	1552	14.3574	0.378044
AT5G56920.1	938	739	0	0
AT5G38000.3	1263	1064	2.13456	0.0819832
AT5G38000.2	1286	1087	0	0
AT5G38000.1	1390	1191	0	0
AT5G15050.1	1823	1624	890	22.3956
AT3G50370.1	7163	6964	2943.29	17.2717
AT3G50370.2	7367	7168	948.706	5.4087
AT1G80840.1	1325	1126	493	17.8924
AT5G53670.1	735	536	0	0
ATMG00440.1	459	260	0	0
AT2G23160.1	1275	1076	0	0
AT4G29940.2	2841	2642	0	0
AT4G29940.1	2897	2698	815	12.3445
AT4G23640.1	2965	2766	1394	20.5954
AT3G09550.2	2096	1897	79.6296	1.7154
AT3G09550.3	2535	2336	65.408	1.14424
AT3G09550.1	2285	2086	51.9624	1.01797
AT3G07568.1	528	329	287	35.6488
AT5G44630.1	2191	1992	0	0
AT2G40900.1	1782	1583	69	1.78126
AT2G39140.1	1594	1395	1764.95	51.7031
AT2G39140.2	1305	1106	321.052	11.8626
AT5G05950.1	1255	1056	218.623	8.4604
AT3G48670.3	2450	2251	139.237	2.52777
AT3G48670.1	2475	2276	8.83766e-05	1.58681e-06
AT3G48670.2	2353	2154	605.763	11.4925
AT5G63810.1	2608	2409	3265	55.3867
AT5G02340.1	1896	1697	0	0
AT4G32470.1	945	746	1971.3	107.987
AT4G32470.2	891	692	11.6974	0.690783
AT3G11270.1	1507	1308	317.952	9.93373
AT3G11270.2	1360	1161	25.0484	0.881673
AT2G46440.2	2648	2449	614.023	10.246
AT2G46440.1	2569	2370	2271.23	39.1626
AT2G17630.1	1518	1319	342	10.596
AT2G21105.1	12	4.33049	0	0
AT5G24100.1	2397	2198	0	0
AT4G29330.1	1470	1271	333.168	10.7121
AT4G29330.2	1341	1142	130.832	4.68175
AT2G15470.1	1215	1016	0	0
AT2G47790.1	1398	1199	422	14.3831
AT1G71300.1	2244	2045	1.11137	0.0222088
AT1G71300.2	2106	1907	0	0
AT5G48545.1	1619	1420	290.913	8.37208
AT5G48545.2	2129	1930	75.0071	1.5882
AT5G48545.3	1712	1513	36.0801	0.974513
AT1G49490.1	2685	2486	193.378	3.17882
AT1G49490.2	2952	2753	20.6217	0.30611
AT1G23645.2	415	216	0	0
AT1G23645.1	698	499	0	0
AT3G08530.1	5722	5523	7903	58.4758
AT1G09795.1	1516	1317	3980	123.497
AT2G19190.1	2700	2501	3	0.0490192
AT5G56950.1	1688	1489	1532	42.0458
AT3G22380.3	5673	5474	669.945	5.00142
AT3G22380.2	5487	5288	44.5162	0.344022
AT3G22380.1	5757	5558	4094.54	30.1055
AT2G41835.1	1438	1239	111	3.66109
AT4G23590.1	1563	1364	1	0.0299602
AT3G05140.1	2124	1925	16.7241	0.355036
AT3G05140.2	2000	1801	16.2759	0.369309
AT1G48690.1	1073	874	0	0
AT4G35620.1	1673	1474	102.669	2.84643
AT4G35620.2	1742	1543	10.3311	0.273615
AT3G29750.1	1266	1067	0	0
AT1G49570.1	1509	1310	0	0
AT3G54500.5	2283	2084	235.275	4.61357
AT3G54500.3	2333	2134	0	0
AT3G54500.1	2330	2131	780.901	14.9752
AT3G54500.4	2452	2253	74.3376	1.34836
AT3G54500.7	2147	1948	177.627	3.72632
AT3G54500.8	2067	1868	131.671	2.88053
AT3G54500.2	2522	2323	43.1884	0.759761
AT3G54500.6	2246	2047	0	0
AT2G45130.1	916	717	0	0
AT1G68470.1	1753	1554	89	2.34044
AT5G58400.1	1224	1025	0	0
AT2G39110.2	1894	1695	0	0
AT2G39110.1	1748	1549	8	0.211056
AT5G39510.1	1207	1008	1612	65.3527
AT4G32660.3	1552	1353	345.344	10.4307
AT4G32660.2	1698	1499	19.107	0.520894
AT4G32660.1	1788	1589	160.174	4.11933
AT4G32660.4	1673	1474	327.375	9.07626
AT1G75580.1	934	735	44	2.44638
AT5G23090.1	1186	987	48.7819	2.01976
AT5G23090.2	1145	946	38.2939	1.65424
AT5G23090.4	1028	829	65.7221	3.23978
AT5G23090.3	755	556	28.3701	2.08519
AT5G23090.5	1069	870	13.832	0.649719
AT5G45920.3	1263	1064	59.8972	2.30051
AT5G45920.4	1162	963	65.6539	2.78608
AT5G45920.1	1238	1039	17.4632	0.68686
AT5G45920.2	1339	1140	17.9856	0.644732
AT3G52760.1	1180	981	345	14.3717
AT5G52750.1	757	558	40.7016	2.98083
AT5G52750.2	880	681	8.29837	0.497972
AT5G18830.2	2876	2677	0	0
AT5G18830.1	3081	2882	403	5.71439
AT5G18830.3	2788	2589	0	0
AT3G27460.4	1328	1129	52.8581	1.91327
AT3G27460.3	1567	1368	7.03833	0.210253
AT3G27460.5	1051	852	0	0
AT3G27460.2	1338	1139	117.025	4.1987
AT3G27460.1	1349	1150	30.0783	1.06885
AT2G38910.1	2432	2233	0	0
AT3G62780.1	1277	1078	64	2.42616
AT3G28210.1	1026	827	6	0.296486
AT3G28210.2	1105	906	0	0
AT3G47675.1	639	440	321.822	29.8897
AT2G44360.1	643	444	356	32.7662
AT5G50720.1	716	517	260	20.5514
AT2G36060.2	960	761	441.643	23.7162
AT2G36060.1	1020	821	794.986	39.5708
AT2G36060.3	954	755	50.3713	2.72643
AT1G26400.1	1584	1385	0	0
AT4G19470.1	1254	1055	0	0
AT4G04360.1	603	404	82	8.29452
AT3G25060.1	2032	1833	15	0.334417
AT2G07684.1	111	9.10829	0	0
AT1G72980.1	907	708	0	0
AT5G51840.1	1468	1269	437	14.0727
AT4G17490.1	1338	1139	262	9.40019
AT1G59970.1	1580	1381	217	6.42133
AT2G32950.1	2474	2275	548.96	9.86094
AT2G32950.2	2401	2202	293.04	5.43837
AT3G26240.1	3305	3106	476	6.26274
AT3G04860.1	1714	1515	73	1.96911
AT1G11520.1	591	392	0	0
AT2G24420.2	1904	1705	180.729	4.33175
AT2G24420.1	2010	1811	2669.27	60.2328
