target_id	length	eff_length	est_counts	tpm
AT4G32710.1	2794	2595	502	9.04982
AT3G46440.1	1646	1447	397.765	12.8597
AT3G46440.2	1735	1536	142.235	4.332
AT2G21930.1	1401	1202	0	0
AT2G21930.2	1500	1301	0	0
AT3G53910.1	327	128.001	0	0
AT4G25090.1	3019	2820	0	0
AT4G25090.2	2775	2576	0	0
AT2G18870.1	720	521	2	0.179583
AT1G56250.1	1276	1077	3	0.13031
AT3G16830.1	3909	3710	1244	15.6863
AT5G20470.1	1814	1615	0	0
AT5G04950.1	1399	1200	41	1.59837
AT4G13720.1	924	725	381.519	24.618
AT4G13720.2	1053	854	26.4806	1.45059
AT5G50110.1	1087	888	179	9.43004
AT5G50110.2	1146	947	0	0
AT3G03305.1	2493	2294	466	9.50312
AT5G66670.2	1632	1433	1	0.0326458
AT5G66670.4	1660	1461	0	0
AT5G66670.3	1973	1774	0	0
AT5G66670.1	1890	1691	0	0
AT4G08039.1	210	28.6775	0	0
AT2G38310.1	1439	1240	281	10.6013
AT2G26900.1	1906	1707	6447	176.684
AT5G23000.1	1399	1200	0	0
AT1G66852.1	333	134.001	0	0
AT1G69810.2	1940	1741	0	0
AT1G69810.1	1593	1394	7	0.234914
AT1G72450.2	1786	1587	36.5772	1.07822
AT1G72450.1	1604	1405	708.423	23.5879
AT5G03560.3	1847	1648	42.9338	1.21875
AT5G03560.4	1434	1235	0.986781	0.037379
AT5G03560.1	1135	936	92.3812	4.61723
AT5G03560.2	2202	2003	40.6982	0.950534
AT4G27340.3	2046	1847	8.162	0.20673
AT4G27340.2	1880	1681	81.4271	2.26608
AT4G27340.1	2220	2021	677.411	15.6805
AT1G76280.4	3218	3019	8.07622	0.125146
AT1G76280.2	3066	2867	18.033	0.294248
AT1G76280.5	2985	2786	381.693	6.40924
AT1G76280.3	2472	2273	0	0
AT1G76280.1	2889	2690	56.1981	0.977334
AT3G03272.1	781	582	1	0.0803805
AT3G28960.1	1318	1119	40.3856	1.68838
AT3G28960.4	1270	1071	0	0
AT3G28960.3	1501	1302	0	0
AT3G28960.2	1891	1692	15.9177	0.440103
AT3G28960.5	1730	1531	9.69665	0.296292
AT1G65630.1	1761	1562	0	0
AT3G10210.1	1187	988	298.013	14.1108
AT4G27830.2	1601	1402	239.047	7.97642
AT4G27830.1	1842	1643	115.896	3.29994
AT1G71390.2	2575	2376	0	0
AT1G71390.1	2453	2254	2	0.0415097
AT5G46260.1	4166	3967	344.167	4.05864
AT2G32710.2	1482	1283	226.677	8.26524
AT2G32710.1	2391	2192	40.4256	0.862759
AT5G27680.2	3588	3389	0	0
AT5G27680.3	3487	3288	0	0
AT5G27680.5	3205	3006	60.2367	0.937444
AT5G27680.4	3382	3183	48.5524	0.713589
AT5G27680.1	3492	3293	0.2077	0.00295066
AT5G27680.6	3178	2979	0.00317971	4.99334e-05
AT4G19380.1	2367	2168	73.3014	1.58171
AT4G19380.2	2513	2314	31.6986	0.640842
AT5G61960.2	3723	3524	0	0
AT5G61960.10	3410	3211	1036.79	15.1051
AT5G61960.5	3711	3512	0	0
AT5G61960.9	3495	3296	0	0
AT5G61960.6	3632	3433	14.2442	0.194106
AT5G61960.11	3391	3192	101.079	1.48139
AT5G61960.1	4032	3833	640.888	7.82199
AT5G61960.3	3816	3617	0	0
AT5G61960.8	3530	3331	0	0
AT5G61960.4	3725	3526	0	0
AT5G61960.7	3607	3408	0	0
AT4G29180.2	3108	2909	0	0
AT4G29180.1	2939	2740	0	0
AT4G29180.3	3117	2918	16	0.256512
AT3G09680.1	661	462	1	0.101259
AT1G56233.1	335	136	0	0
AT1G15210.1	4849	4650	0	0
AT3G63470.1	1872	1673	48	1.3422
AT2G16970.1	1520	1321	0	0
AT2G16970.8	1236	1037	0	0
AT2G16970.6	1282	1083	0	0
AT2G16970.3	1569	1370	0	0
AT2G16970.7	1682	1483	0	0
AT2G16970.4	1556	1357	0	0
AT2G16970.2	1640	1441	0	0
AT2G16970.5	1319	1120	0	0
AT1G15250.1	642	443	0	0
AT1G15250.2	626	427	244	26.7322
AT1G79700.2	1154	955	116.982	5.73046
AT1G79700.3	1241	1042	6.81902	0.306145
AT1G79700.1	1082	883	19.1989	1.01716
AT1G79700.4	868	669	0	0
AT2G46620.1	2081	1882	135	3.35574
AT3G46920.1	3477	3278	29.9112	0.426873
AT3G46920.2	3633	3434	242.089	3.29798
AT2G43750.2	1497	1298	5277.44	190.205
AT2G43750.1	1664	1465	184.222	5.8827
AT1G62895.1	261	63.4937	0	0
AT2G24490.2	1897	1698	13.8602	0.381861
AT2G24490.1	1473	1274	405.14	14.8768
AT3G57080.1	1427	1228	292	11.1239
AT3G13820.1	1396	1197	0	0
AT2G15080.2	3309	3110	295.717	4.44826
AT2G15080.1	3639	3440	306.283	4.16522
AT1G73360.1	3506	3307	375	5.30482
AT1G16360.1	1203	1004	2	0.0931901
AT1G16360.4	1368	1169	0	0
AT1G16360.5	1338	1139	0	0
AT1G16360.3	1459	1260	0	0
AT1G16360.2	1297	1098	0	0
AT1G10225.1	535	336	0	0
AT3G49770.1	904	705	0	0
AT4G31660.1	1173	974	0	0
AT1G26670.1	1219	1020	668	30.6373
AT1G34855.1	576	377	0	0
AT1G52200.1	1425	1226	4.8987	0.186923
AT1G52200.2	1366	1167	6.1013	0.244582
AT1G57800.2	2119	1920	0	0
AT1G57800.1	2107	1908	0	0
AT4G23200.1	2432	2233	103	2.15785
AT4G23200.2	2334	2135	4.07566e-07	8.93045e-09
AT1G69460.1	1107	908	1421	73.2119
AT1G04310.2	2464	2265	70	1.44578
AT1G04310.1	2572	2373	0	0
AT1G08080.1	924	725	3	0.193578
AT2G37678.1	977	778	322.955	19.4194
AT2G37678.2	1008	809	22.045	1.27478
AT3G56070.2	961	762	471.277	28.9331
AT3G56070.1	1102	903	185.723	9.62171
AT5G15420.1	605	406	1	0.115225
AT5G06020.1	456	257	0	0
AT3G15251.1	114	9.32945	0	0
AT1G75550.2	920	721	15.6042	1.01246
AT1G75550.1	777	578	36.3958	2.94576
AT1G71890.1	1863	1664	14	0.393594
AT1G05430.1	1176	977	580	27.772
AT4G29810.3	1485	1286	13.4347	0.488722
AT4G29810.1	1571	1372	534.265	18.217
AT4G29810.2	1441	1242	708.301	26.679
AT3G02780.1	1890	1691	1560.55	43.1725
AT3G02780.2	1297	1098	213.453	9.09437
AT4G26560.1	759	560	0	0
AT1G80870.1	2500	2301	574	11.6699
AT4G23670.1	1121	922	18024	914.521
AT2G46225.3	1232	1033	99.5409	4.5079
AT2G46225.2	1403	1204	9.18642	0.356938
AT2G46225.1	1310	1111	448.273	18.8756
AT5G18730.1	2407	2208	18	0.38137
AT5G67570.1	2471	2272	849	17.4813
AT1G75310.1	4550	4351	126.957	1.36503
AT1G75310.2	4728	4529	612.043	6.32198
AT5G29054.1	102	8.50096	0	0
AT2G27700.2	1443	1244	0	0
AT2G27700.1	1440	1241	0	0
AT1G02010.4	2640	2441	38.6334	0.740404
AT1G02010.6	1961	1762	150.51	3.99607
AT1G02010.1	2803	2604	14.4877	0.260275
AT1G02010.5	2634	2435	30.1025	0.578332
AT1G02010.2	2161	1962	0.882126	0.0210332
AT1G02010.3	2705	2506	45.3844	0.847225
AT1G47900.1	3757	3558	839.921	11.0435
AT1G47900.3	3452	3253	236.079	3.39505
AT1G47900.2	3385	3186	0	0
AT5G57625.1	935	736	0	0
AT4G02725.1	2686	2487	2175.64	40.9246
AT4G02725.2	2898	2699	87.3608	1.51421
AT1G14315.2	912	713	0	0
AT1G14315.1	672	473	0	0
AT5G66440.1	1258	1059	141	6.22869
AT4G35440.2	2661	2462	54.6312	1.03807
AT4G35440.1	2561	2362	1063.37	21.0609
AT3G52460.1	1366	1167	12	0.481043
AT4G26240.1	1288	1089	183.915	7.90064
AT3G55380.2	997	798	0	0
AT3G55380.1	1345	1146	378	15.4305
AT2G16953.1	195	22.8744	0	0
AT2G22320.1	336	137	0	0
AT1G26760.1	1792	1593	30	0.881006
AT1G05250.1	1492	1293	3.06592	0.110927
AT3G44560.1	1755	1556	1	0.0300652
AT3G44560.2	1920	1721	0	0
AT3G44560.3	1864	1665	0	0
AT1G67260.3	1685	1486	2.4562	0.0773247
AT1G67260.2	1751	1552	0	0
AT1G67260.1	1080	881	2.5438	0.135077
AT4G31950.1	1650	1451	0	0
AT5G51680.1	1455	1256	20.6974	0.770904
AT4G10925.1	1213	1014	66.6926	3.0769
AT4G10925.5	1221	1022	14.1124	0.645989
AT4G10925.4	1325	1126	9.05011	0.376001
AT4G10925.2	1210	1011	0	0
AT4G10925.3	1192	993	17.1448	0.807713
AT3G56520.1	528	329	0	0
AT1G24575.1	732	533	69	6.05613
AT4G31690.1	892	693	0	0
AT1G12790.1	1527	1328	103	3.62838
AT4G34640.1	1902	1703	1009.21	27.723
AT4G34640.2	1558	1359	197.792	6.80866
AT4G03340.2	1893	1694	0	0
AT4G03340.1	2100	1901	33	0.812092
AT2G37260.1	1856	1657	11.8923	0.335752
AT2G37260.2	1290	1091	0	0
AT2G37260.3	1438	1239	21.1077	0.79697
AT5G54610.1	1669	1470	1023	32.5561
AT3G27970.1	1360	1161	4	0.161176
AT4G13550.1	2651	2452	84.1287	1.60508
AT4G13550.3	2917	2718	8.0479	0.138518
AT4G13550.2	2821	2622	596.823	10.6485
AT1G04850.1	1669	1470	1508	47.9908
AT1G04850.2	1665	1466	0	0
AT5G20560.1	1156	957	0	0
AT3G17420.1	2063	1864	183	4.59281
AT3G08780.1	1363	1164	313.414	12.5962
AT3G08780.2	1498	1299	25.5864	0.921453
AT1G31760.1	1434	1235	33	1.25003
AT5G65470.1	2166	1967	1170	27.8263
AT1G33250.1	2419	2220	592	12.475
AT1G74000.1	1340	1141	25	1.02501
AT3G55660.1	2155	1956	54.2909	1.29847
AT3G55660.2	2221	2022	12.7091	0.294041
AT4G15562.1	674	475	0	0
AT3G48480.1	1349	1150	20	0.81359
AT5G66420.3	1989	1790	416.765	10.8921
AT5G66420.1	2749	2550	196.433	3.60369
AT5G66420.2	2675	2476	1491.8	28.186
AT3G02740.1	1742	1543	384.294	11.6512
AT3G02740.2	1974	1775	27.7055	0.730199
AT1G55580.1	1980	1781	1	0.0262669
AT1G53903.1	876	677	145.5	10.0542
AT3G63400.1	2084	1885	1107.21	27.4785
AT3G63400.4	2138	1939	74.0482	1.78653
AT3G63400.3	2103	1904	116.739	2.86829
AT3G63400.2	1535	1336	0	0
AT1G19715.1	2130	1931	2049.69	49.6569
AT1G19715.2	2128	1929	222.355	5.39246
AT1G19715.3	1925	1726	463.957	12.5751
AT5G62750.1	896	697	0	0
AT2G04031.1	624	425	0	0
AT3G06130.2	1643	1444	39.5217	1.28039
AT3G06130.1	2080	1881	671.478	16.7
AT5G50000.2	1957	1758	108.129	2.87738
AT5G50000.1	1760	1561	1642.87	49.235
AT1G69430.1	1660	1461	11	0.352222
AT1G53340.3	2149	1950	0	0
AT1G53340.2	2243	2044	0	0
AT1G53340.1	2112	1913	7	0.171181
ATCG00160.1	711	512	40	3.6548
AT3G05660.1	3191	2992	682	10.6634
AT2G16130.1	1878	1679	0	0
AT5G63820.1	678	479	32	3.12527
AT3G17140.1	339	140	0	0
AT3G24110.1	967	768	26.037	1.586
AT3G24110.2	1048	849	20.963	1.1551
AT1G29890.3	2440	2241	339.216	7.08122
AT1G29890.1	1906	1707	239.375	6.56024
AT1G29890.2	1901	1702	232.408	6.38801
AT2G47560.1	1012	813	11	0.632959
AT4G28600.3	2942	2743	134.923	2.3011
AT4G28600.2	3064	2865	35.116	0.573394
AT4G28600.1	2927	2728	599.961	10.2885
AT1G80290.2	1070	871	90.3141	4.85078
AT1G80290.1	1904	1705	77.6859	2.13153
AT1G56540.1	3559	3360	107	1.48977
AT1G56540.2	3684	3485	0	0
AT2G37390.1	1580	1381	4.58804	0.15542
AT2G37390.2	978	779	16.412	0.985591
AT2G06050.3	1264	1065	354.262	15.5614
AT2G06050.1	1563	1364	164.961	5.65769
AT2G06050.2	1510	1311	41.7776	1.49078
AT3G20920.1	1338	1139	456.332	18.7426
AT3G20920.2	1335	1136	27.6683	1.1394
AT5G26220.1	1131	932	42.7402	2.14533
AT5G26220.2	1152	953	6.25984	0.307287
AT3G54830.1	1775	1576	178.008	5.28393
AT3G54830.2	1758	1559	21.9918	0.659915
AT3G09190.1	1489	1290	66	2.39347
AT3G05545.1	2138	1939	1221	29.4586
AT1G48650.2	3897	3698	0	0
AT1G48650.1	4303	4104	2021	23.0373
AT4G27400.1	1306	1107	0	0
AT2G35250.1	1038	839	1	0.0557586
AT5G15730.1	1650	1451	5.14314	0.165819
AT5G15730.2	1790	1591	271.857	7.99362
AT5G15730.3	1941	1742	0	0
AT1G22670.1	1288	1089	2	0.0859163
AT1G07030.1	1493	1294	482	17.4255
AT5G61930.2	1964	1765	124.946	3.31171
AT5G61930.1	2511	2312	33.905	0.68604
AT4G27260.1	2357	2158	61	1.32237
AT1G69860.1	1668	1469	0	0
AT1G10120.1	2262	2063	326.177	7.39652
AT1G10120.2	1522	1323	55.823	1.97391
AT5G08760.1	471	272	330	56.7569
AT2G38390.1	1387	1188	0	0
AT1G43650.2	1460	1261	8.36117	0.310188
AT1G43650.1	1382	1183	84.6388	3.34702
AT3G26470.1	1620	1421	6.61342	0.217723
AT1G09960.1	2217	2018	74	1.71547
AT4G27370.3	3740	3541	223.481	2.95248
AT4G27370.4	3651	3452	23.2919	0.315651
AT4G27370.1	3442	3243	0	0
AT4G27370.2	3827	3628	17.2275	0.222141
AT2G25250.1	1334	1135	758	31.2426
AT5G42110.1	575	376	218	27.1233
AT1G51990.2	1092	893	0	0
AT1G51990.1	1092	893	0	0
AT5G23030.1	1572	1373	0	0
AT3G51100.3	991	792	68.5376	4.04834
AT3G51100.1	1183	984	274.462	13.0485
AT3G51100.2	926	727	0	0
AT3G29580.1	921	722	0	0
AT3G28370.5	1725	1526	0	0
AT3G28370.3	1288	1089	215.07	9.23899
AT3G28370.2	1722	1523	33.924	1.04203
AT3G28370.1	879	680	0	0
AT3G28370.4	764	565	51.8315	4.2916
AT2G15710.1	1098	899	0	0
AT5G20250.2	2912	2713	130.393	2.24843
AT5G20250.4	2753	2554	1008.11	18.4655
AT5G20250.1	3011	2812	81.4856	1.35562
AT5G20250.3	2846	2647	104.013	1.83825
AT4G21470.1	1445	1246	458	17.1957
AT4G05220.1	797	598	14.106	1.10351
AT4G04730.1	423	224	0	0
AT2G33520.1	630	431	0	0
AT1G53625.1	660	461	1	0.101478
AT1G63360.1	3838	3639	435.271	5.59566
AT1G63360.2	2976	2777	743.348	12.5225
AT1G33330.2	1156	957	0	0
AT1G33330.3	1107	908	285.572	14.7131
AT1G33330.1	998	799	92.428	5.41166
AT3G26840.1	2306	2107	93	2.06487
AT1G74929.1	102	8.50096	0	0
AT3G29010.1	1222	1023	23.8337	1.0899
AT3G29010.2	1076	877	0	0
AT3G29010.5	1030	831	6.02891	0.3394
AT3G29010.3	1391	1192	6.18438	0.242713
AT3G29010.6	736	537	23.2711	2.02729
AT3G29010.4	1298	1099	20.682	0.880376
AT3G10450.1	1594	1395	130.844	4.38786
AT3G10450.3	1768	1569	0	0
AT3G10450.2	1677	1478	0	0
AT3G10450.4	1685	1486	4.15619	0.130843
AT4G12485.1	32	5.55715	0	0
AT4G34800.1	729	530	2	0.176534
AT4G28340.1	1122	923	4	0.202736
AT1G63430.1	2761	2562	185.3	3.38353
AT1G63430.2	2847	2648	60.6702	1.07184
AT1G63430.3	2551	2352	537.03	10.6816
AT3G14510.1	1424	1225	0	0
AT1G80720.2	1134	935	43.8281	2.19288
AT1G80720.1	1070	871	71.1719	3.82264
AT1G69770.1	3066	2867	658	10.7367
AT1G08460.1	1715	1516	233.4	7.20235
AT1G08460.2	2374	2175	100.6	2.16378
AT1G78710.1	1149	950	0	0
AT1G78710.2	1146	947	0	0
AT4G03820.2	1794	1595	44.1409	1.29465
AT4G03820.1	1704	1505	267.859	8.32614
AT4G03820.3	1737	1538	0	0
AT4G03820.4	1833	1634	0	0
AT3G28930.3	899	700	591.774	39.5487
AT3G28930.2	1084	885	26.2255	1.38629
AT3G28930.1	1003	804	0	0
AT3G52950.2	2112	1913	152.561	3.7308
AT3G52950.1	2292	2093	267.439	5.97763
AT2G26330.1	3985	3786	2363	29.1982
AT1G08610.1	2143	1944	332	7.98942
AT3G57620.1	1769	1570	0	0
AT5G08070.1	1328	1129	30.1569	1.24959
AT5G08070.2	729	530	18.8431	1.66322
AT1G17540.1	2819	2620	0	0
AT2G39280.1	2748	2549	766.655	14.0703
AT2G39280.2	2846	2647	117.345	2.07388
AT1G27380.3	1122	923	0	0
AT1G27380.4	907	708	3.84218	0.253874
AT1G27380.2	639	440	8.99684	0.956557
AT1G27380.1	991	792	5.16097	0.304846
AT1G58643.2	1707	1508	0	0
AT1G58643.1	1569	1370	0	0
AT5G08450.2	3369	3170	324.23	4.78484
AT5G08450.1	3332	3133	141.292	2.10975
AT5G08450.3	3083	2884	1181.48	19.1648
AT5G14030.3	994	795	0	0
AT5G14030.4	885	686	0.0720047	0.00491033
AT5G14030.1	1615	1416	885.6	29.2582
AT5G14030.5	1738	1539	23.9882	0.729177
AT5G14030.2	880	681	1156.34	79.435
AT1G48953.1	650	451	0	0
AT5G66080.1	1908	1709	118.92	3.25527
AT5G66080.2	1017	818	30.0797	1.72026
AT2G47730.1	1739	1540	2871.77	87.2375
AT2G47730.2	1748	1549	176.227	5.32223
AT2G02310.1	1250	1051	0	0
AT4G11020.1	568	369	0	0
AT3G50670.2	2424	2225	1285.08	27.0192
AT3G50670.1	1792	1593	1317.92	38.7033
AT1G51440.1	1956	1757	271	7.21558
AT2G07719.1	1520	1321	1.27756	0.0452432
AT1G18871.1	177	17.866	0	0
AT1G25210.2	1345	1146	0	0
AT1G25210.1	1194	995	0	0
AT1G21610.6	2731	2532	0	0
AT1G21610.1	2574	2375	429.178	8.4537
AT1G21610.4	3012	2813	90.9996	1.51336
AT1G21610.5	2887	2688	31.6361	0.550588
AT1G21610.3	2531	2332	20.6717	0.414687
AT1G21610.2	2640	2441	237.515	4.55195
AT5G05340.1	1304	1105	5	0.211681
AT5G45440.1	1559	1360	4	0.137592
AT4G05110.1	1677	1478	12.4956	0.395509
AT4G05110.3	1766	1567	5.25228	0.156802
AT4G05110.2	2248	2049	2.25213	0.0514192
AT5G25380.4	1332	1133	0	0
AT5G25380.1	1851	1652	0	0
AT5G25380.2	1931	1732	0	0
AT5G25380.3	1563	1364	29	0.99462
AT3G44080.1	1164	965	0	0
AT1G79710.3	1458	1259	0	0
AT1G79710.1	1854	1655	52	1.46987
AT1G79710.2	1751	1552	0	0
AT5G56920.1	938	739	0	0
AT5G38000.3	1263	1064	4	0.17587
AT5G38000.2	1286	1087	0	0
AT5G38000.1	1390	1191	0	0
AT5G15050.1	1823	1624	821	23.65
AT3G50370.1	7163	6964	2997.57	20.1365
AT3G50370.2	7367	7168	878.431	5.73302
AT1G80840.1	1325	1126	11	0.457012
AT5G53670.1	735	536	0	0
ATMG00440.1	459	260	0.5	0.0899643
AT2G23160.1	1275	1076	0	0
AT4G29940.2	2841	2642	17.1164	0.303078
AT4G29940.1	2897	2698	369.884	6.41352
AT4G23640.1	2965	2766	1180	19.9574
AT3G09550.2	2096	1897	115.09	2.8382
AT3G09550.3	2535	2336	0	0
AT3G09550.1	2285	2086	60.9102	1.366
AT3G07568.1	528	329	206	29.2917
AT5G44630.1	2191	1992	0	0
AT2G40900.1	1782	1583	135	3.98957
AT2G39140.1	1594	1395	1596.57	53.541
AT2G39140.2	1305	1106	298.432	12.623
AT5G05950.1	1255	1056	174	7.7083
AT3G48670.3	2450	2251	232.061	4.82281
AT3G48670.1	2475	2276	0.000560523	1.15211e-05
AT3G48670.2	2353	2154	532.931	11.5744
AT5G63810.1	2608	2409	2374	46.1018
AT5G02340.1	1896	1697	0	0
AT4G32470.1	945	746	1822.52	114.289
AT4G32470.2	891	692	10.4831	0.708689
AT3G11270.1	1507	1308	291	10.4078
AT3G11270.2	1360	1161	0	0
AT2G46440.2	2648	2449	648.666	12.391
AT2G46440.1	2569	2370	1738.82	34.3226
AT2G17630.1	1518	1319	351	12.449
AT2G21105.1	12	4.33049	0	0
AT5G24100.1	2397	2198	0	0
AT4G29330.1	1470	1271	289.245	10.6462
AT4G29330.2	1341	1142	134.755	5.52019
AT2G15470.1	1215	1016	0	0
AT2G47790.1	1398	1199	505	19.7036
AT1G71300.1	2244	2045	0	0
AT1G71300.2	2106	1907	3.5239	0.0864464
AT5G48545.1	1619	1420	349.25	11.5059
AT5G48545.2	2129	1930	101.779	2.46702
AT5G48545.3	1712	1513	26.9715	0.833951
AT1G49490.1	2685	2486	157	2.95442
AT1G49490.2	2952	2753	0	0
AT1G23645.2	415	216	0	0
AT1G23645.1	698	499	0	0
AT3G08530.1	5722	5523	6665	56.4545
AT1G09795.1	1516	1317	2773	98.5003
AT2G19190.1	2700	2501	2	0.0374102
AT5G56950.1	1688	1489	1603	50.3631
AT3G22380.3	5673	5474	1260.19	10.7697
AT3G22380.2	5487	5288	277.584	2.45571
AT3G22380.1	5757	5558	4244.23	35.7235
AT2G41835.1	1438	1239	92	3.47368
AT4G23590.1	1563	1364	0	0
AT3G05140.1	2124	1925	36.9183	0.89719
AT3G05140.2	2000	1801	111.082	2.88538
AT1G48690.1	1073	874	0	0
AT4G35620.1	1673	1474	59	1.87253
AT4G35620.2	1742	1543	0	0
AT3G29750.1	1266	1067	0	0
AT1G49570.1	1509	1310	0	0
AT3G54500.5	2283	2084	469.601	10.5416
AT3G54500.3	2333	2134	16.8273	0.368888
AT3G54500.1	2330	2131	1353.91	29.7222
AT3G54500.4	2452	2253	128.621	2.67069
AT3G54500.7	2147	1948	411.329	9.8781
AT3G54500.8	2067	1868	212.778	5.32873
AT3G54500.2	2522	2323	63.6392	1.28159
AT3G54500.6	2246	2047	29.293	0.669451
AT2G45130.1	916	717	1	0.0652461
AT1G68470.1	1753	1554	112	3.37163
AT5G58400.1	1224	1025	0	0
AT2G39110.2	1894	1695	0	0
AT2G39110.1	1748	1549	11	0.332212
AT5G39510.1	1207	1008	1274	59.1265
AT4G32660.3	1552	1353	325.402	11.2511
AT4G32660.2	1698	1499	23.2055	0.724208
AT4G32660.1	1788	1589	103.829	3.05681
AT4G32660.4	1673	1474	313.563	9.95178
AT1G75580.1	934	735	16	1.01837
AT5G23090.1	1186	987	17.8936	0.848114
AT5G23090.2	1145	946	29.9692	1.48203
AT5G23090.4	1028	829	65.5358	3.69826
AT5G23090.3	755	556	33.6013	2.82719
AT5G23090.5	1069	870	0	0
AT5G45920.3	1263	1064	45.8775	2.01712
AT5G45920.4	1162	963	62.7511	3.04837
AT5G45920.1	1238	1039	57.8803	2.60609
AT5G45920.2	1339	1140	43.4911	1.78472
AT3G52760.1	1180	981	240	11.445
AT5G52750.1	757	558	44.3373	3.71713
AT5G52750.2	880	681	3.66273	0.251612
AT5G18830.2	2876	2677	39.0382	0.682206
AT5G18830.1	3081	2882	444.962	7.22274
AT5G18830.3	2788	2589	0	0
AT3G27460.4	1328	1129	70.4056	2.91734
AT3G27460.3	1567	1368	8.26558	0.282658
AT3G27460.5	1051	852	0	0
AT3G27460.2	1338	1139	52.1369	2.14139
AT3G27460.1	1349	1150	53.1919	2.16382
AT2G38910.1	2432	2233	0	0
AT3G62780.1	1277	1078	81	3.51512
AT3G28210.1	1026	827	6	0.339406
AT3G28210.2	1105	906	0	0
AT3G47675.1	639	440	248	26.3677
AT2G44360.1	643	444	280	29.5018
AT5G50720.1	716	517	38	3.43848
AT2G36060.2	960	761	421.64	25.9197
AT2G36060.1	1020	821	595.098	33.9093
AT2G36060.3	954	755	11.2622	0.697831
AT1G26400.1	1584	1385	0	0
AT4G19470.1	1254	1055	0	0
AT4G04360.1	603	404	83	9.61104
AT3G25060.1	2032	1833	22	0.561479
AT2G07684.1	111	9.10829	0	0
AT1G72980.1	907	708	0	0
AT5G51840.1	1468	1269	422	15.5569
AT4G17490.1	1338	1139	70	2.87507
AT1G59970.1	1580	1381	205	6.94438
AT2G32950.1	2474	2275	622.427	12.7991
AT2G32950.2	2401	2202	192.573	4.09121
AT3G26240.1	3305	3106	441	6.64218
AT3G04860.1	1714	1515	82	2.53206
AT1G11520.1	591	392	0	0
AT2G24420.2	1904	1705	214.315	5.88033
AT2G24420.1	2010	1811	2654.68	68.5754
